state_id,cluster_id,timestamp,raw_checkpoint_count,path_evaluation_count,split_ids,static_loss_sum,score_loss_sum,conditional_loss_sum
20100404-BOS-NYY-1:3,20100404-BOS-NYY-1,2010-04-04,1,7,0|1|2|3|4|5|6,0.30524241142230935,0.07471385321286249,0.1003481706939122
20100813-HOU-PIT-1:5,20100813-HOU-PIT-1,2010-08-13,1,7,0|1|2|3|4|5|6,0.4323485503515489,0.009292490545011195,0.034679164423841634
20100813-HOU-PIT-1:7,20100813-HOU-PIT-1,2010-08-13,1,7,0|1|2|3|4|5|6,0.4323485503515489,0.0016319465321496117,0.00875653366423928
20100829-CLE-KAN-1:3,20100829-CLE-KAN-1,2010-08-29,1,7,0|1|2|3|4|5|6,0.162042918147233,0.5941132548788893,0.4746572516748812
20100829-CLE-KAN-1:5,20100829-CLE-KAN-1,2010-08-29,1,7,0|1|2|3|4|5|6,0.162042918147233,0.8478307989902377,0.7720392785859328
20100829-CLE-KAN-1:7,20100829-CLE-KAN-1,2010-08-29,1,7,0|1|2|3|4|5|6,0.162042918147233,0.8841056171245307,0.8227598699585116
20100914-BAL-TOR-1:3,20100914-BAL-TOR-1,2010-09-14,1,7,0|1|2|3|4|5|6,0.3608231431528387,0.05253840443679768,0.09861748188240729
20100914-BAL-TOR-1:5,20100914-BAL-TOR-1,2010-09-14,1,7,0|1|2|3|4|5|6,0.3608231431528387,0.09488008834474135,0.1621971186644493
20100914-BAL-TOR-1:7,20100914-BAL-TOR-1,2010-09-14,1,7,0|1|2|3|4|5|6,0.3608231431528387,0.47882785567370784,0.6034365353224589
20100929-SDG-CUB-1:3,20100929-SDG-CUB-1,2010-09-29,1,7,0|1|2|3|4|5|6,0.27956717827626915,0.09488008834474118,0.111956084174745
20100929-SDG-CUB-1:5,20100929-SDG-CUB-1,2010-09-29,1,7,0|1|2|3|4|5|6,0.27956717827626915,0.09488008834474135,0.11195608417474497
20100929-SDG-CUB-1:7,20100929-SDG-CUB-1,2010-09-29,1,7,0|1|2|3|4|5|6,0.27956717827626915,0.027404733114241017,0.03443530085286598
20110410-ATL-PHI-1:3,20110410-ATL-PHI-1,2011-04-10,1,7,0|1|2|3|4|5|6,0.33440131136029555,0.5941132548788893,0.6842745954547824
20110410-ATL-PHI-1:5,20110410-ATL-PHI-1,2011-04-10,1,7,0|1|2|3|4|5|6,0.33440131136029555,0.816497360471545,0.8719312039506717
20110410-ATL-PHI-1:7,20110410-ATL-PHI-1,2011-04-10,1,7,0|1|2|3|4|5|6,0.33440131136029555,0.9411319362412076,0.9634770414362647
20110426-WAS-NYM-1:3,20110426-WAS-NYM-1,2011-04-26,1,7,0|1|2|3|4|5|6,0.18017190245678363,0.5619015646869557,0.4780828355954396
20110426-WAS-NYM-1:5,20110426-WAS-NYM-1,2011-04-26,1,7,0|1|2|3|4|5|6,0.18017190245678363,0.5619015646869557,0.4780828355954395
20110426-WAS-NYM-1:7,20110426-WAS-NYM-1,2011-04-26,1,7,0|1|2|3|4|5|6,0.18017190245678363,0.903350353608274,0.8675357433056393
20110513-TAM-BAL-1:3,20110513-TAM-BAL-1,2011-05-13,1,7,0|1|2|3|4|5|6,0.21086512832928525,0.16002140930784212,0.13046107008850455
20110513-TAM-BAL-1:5,20110513-TAM-BAL-1,2011-05-13,1,7,0|1|2|3|4|5|6,0.21086512832928525,0.052538404436797755,0.03979194656530334
20110513-TAM-BAL-1:7,20110513-TAM-BAL-1,2011-05-13,1,7,0|1|2|3|4|5|6,0.21086512832928525,0.013572671220227539,0.009524647564984683
20110530-ARI-MIA-1:3,20110530-ARI-MIA-1,2011-05-30,1,7,0|7|8|9|10|11|12,0.15790787618717844,0.3845912294358475,0.27437999280736725
20110530-ARI-MIA-1:5,20110530-ARI-MIA-1,2011-05-30,1,7,0|7|8|9|10|11|12,0.15790787618717844,0.42583649704264875,0.32206984771983854
20110530-ARI-MIA-1:7,20110530-ARI-MIA-1,2011-05-30,1,7,0|7|8|9|10|11|12,0.15790787618717844,0.989342585260296,0.9775677761821714
20110614-TAM-BOS-1:3,20110614-TAM-BOS-1,2011-06-14,1,7,0|7|8|9|10|11|12,0.3938660886686979,0.05253840443679768,0.11659486801339258
20110614-TAM-BOS-1:5,20110614-TAM-BOS-1,2011-06-14,1,7,0|7|8|9|10|11|12,0.3938660886686979,0.027404733114241017,0.06927548790955775
20110614-TAM-BOS-1:7,20110614-TAM-BOS-1,2011-06-14,1,7,0|7|8|9|10|11|12,0.3938660886686979,0.013572671220227539,0.03931976787705699
20110701-ATL-BAL-1:3,20110701-ATL-BAL-1,2011-07-01,1,7,0|7|8|9|10|11|12,0.2008409250764537,0.05253840443679768,0.03710451452463876
20110701-ATL-BAL-1:5,20110701-ATL-BAL-1,2011-07-01,1,7,0|7|8|9|10|11|12,0.2008409250764537,0.013572671220227593,0.008800401683137376
20110701-ATL-BAL-1:7,20110701-ATL-BAL-1,2011-07-01,1,7,0|7|8|9|10|11|12,0.2008409250764537,0.013572671220227539,0.008800401683137376
20110718-SFO-LOS-1:3,20110718-SFO-LOS-1,2011-07-18,1,7,0|7|8|9|10|11|12,0.14466454765610332,0.05253840443679768,0.021775521954377684
20110718-SFO-LOS-1:5,20110718-SFO-LOS-1,2011-07-18,1,7,0|7|8|9|10|11|12,0.14466454765610332,0.027404733114241017,0.010085732969561691
20110718-SFO-LOS-1:7,20110718-SFO-LOS-1,2011-07-18,1,7,0|7|8|9|10|11|12,0.14466454765610332,0.09488008834474126,0.044176814736577405
20110803-CWS-NYY-1:3,20110803-CWS-NYY-1,2011-08-03,1,7,0|7|8|9|10|11|12,0.11138932395503752,0.940153662636738,0.940153662636738
20110803-CWS-NYY-1:5,20110803-CWS-NYY-1,2011-08-03,1,7,0|7|8|9|10|11|12,0.11138932395503752,0.0028368426466921894,0.0028368426466921894
20110803-CWS-NYY-1:7,20110803-CWS-NYY-1,2011-08-03,1,7,0|7|8|9|10|11|12,0.11138932395503752,0.2915999998913059,0.2915999998913059
20110819-DET-CLE-1:3,20110819-DET-CLE-1,2011-08-19,1,7,0|7|8|9|10|11|12,0.21819452259093525,0.05253840443679768,0.04256028215414855
20110819-DET-CLE-1:5,20110819-DET-CLE-1,2011-08-19,1,7,0|7|8|9|10|11|12,0.21819452259093525,0.013572671220227593,0.01049259025410909
20110819-DET-CLE-1:7,20110819-DET-CLE-1,2011-08-19,1,7,0|7|8|9|10|11|12,0.21819452259093525,0.04318953779817896,0.03492731231364467
20110903-MIA-PHI-1:3,20110903-MIA-PHI-1,2011-09-03,1,7,0|7|8|9|10|11|12,0.3700965491442423,0.25,0.35631782254580996
20110903-MIA-PHI-1:5,20110903-MIA-PHI-1,2011-09-03,1,7,0|7|8|9|10|11|12,0.3700965491442423,0.04926845844517457,0.08832336677529708
20110903-MIA-PHI-1:7,20110903-MIA-PHI-1,2011-09-03,1,7,0|7|8|9|10|11|12,0.3700965491442423,0.0056197904039670815,0.013414353148769728
20110919-COL-SDG-1:3,20110919-COL-SDG-1,2011-09-19,1,7,0|7|8|9|10|11|12,0.1364921433051879,0.7020358018592737,0.5660678122883306
20110919-COL-SDG-1:5,20110919-COL-SDG-1,2011-09-19,1,7,0|7|8|9|10|11|12,0.1364921433051879,0.9948963268352619,0.9895624687506791
20110919-COL-SDG-1:7,20110919-COL-SDG-1,2011-09-19,1,7,0|7|8|9|10|11|12,0.1364921433051879,0.9996913200040397,0.9993402457566619
20120408-CUB-WAS-1:3,20120408-CUB-WAS-1,2012-04-08,1,7,0|7|8|9|10|11|12,0.33531007035635974,0.05253840443679768,0.08677022724022379
20120408-CUB-WAS-1:5,20120408-CUB-WAS-1,2012-04-08,1,7,0|7|8|9|10|11|12,0.33531007035635974,0.027404733114241017,0.048895859629244594
20120408-CUB-WAS-1:7,20120408-CUB-WAS-1,2012-04-08,1,7,0|7|8|9|10|11|12,0.33531007035635974,0.00929249054501115,0.018337373182858867
20120424-NYM-MIA-1:3,20120424-NYM-MIA-1,2012-04-24,1,7,0|7|8|9|10|11|12,0.10521149711829929,0.05253840443679768,0.012395913642915979
20120424-NYM-MIA-1:5,20120424-NYM-MIA-1,2012-04-24,1,7,0|7|8|9|10|11|12,0.10521149711829929,0.013572671220227593,0.0020796292188854687
20120424-NYM-MIA-1:7,20120424-NYM-MIA-1,2012-04-24,1,7,0|7|8|9|10|11|12,0.10521149711829929,0.003979443823571931,0.0004593713681284594
20120510-PIT-WAS-1:3,20120510-PIT-WAS-1,2012-05-10,1,7,0|7|8|9|10|11|12,0.22717101420362565,0.5941132548788893,0.5634254987970893
20120510-PIT-WAS-1:5,20120510-PIT-WAS-1,2012-05-10,1,7,0|7|8|9|10|11|12,0.22717101420362565,0.5941132548788889,0.5634254987970891
20120510-PIT-WAS-1:7,20120510-PIT-WAS-1,2012-05-10,1,7,0|7|8|9|10|11|12,0.22717101420362565,0.8841056171245307,0.8686426325328709
20120525-LOS-HOU-1:3,20120525-LOS-HOU-1,2012-05-25,1,7,0|7|8|9|10|11|12,0.26128096334188605,0.7020358018592737,0.7115966663327443
20120525-LOS-HOU-1:5,20120525-LOS-HOU-1,2012-05-25,1,7,0|7|8|9|10|11|12,0.26128096334188605,0.8841056171245307,0.8891691455455452
20120525-LOS-HOU-1:7,20120525-LOS-HOU-1,2012-05-25,1,7,0|7|8|9|10|11|12,0.26128096334188605,0.9615872892479435,0.9636439831960315
20120609-SFO-TEX-1:3,20120609-SFO-TEX-1,2012-06-09,1,7,0|7|8|9|10|11|12,0.26536464525558223,0.09488008834474118,0.10466581687083014
20120609-SFO-TEX-1:5,20120609-SFO-TEX-1,2012-06-09,1,7,0|7|8|9|10|11|12,0.26536464525558223,0.052538404436797755,0.05934189313736875
20120609-SFO-TEX-1:7,20120609-SFO-TEX-1,2012-06-09,1,7,0|7|8|9|10|11|12,0.26536464525558223,0.09488008834474126,0.10466581687083017
20120626-BOS-TOR-1:3,20120626-BOS-TOR-1,2012-06-26,1,7,0|7|8|9|10|11|12,0.18923634916789872,0.043189537798179085,0.02744972784441881
20120626-BOS-TOR-1:5,20120626-BOS-TOR-1,2012-06-26,1,7,0|7|8|9|10|11|12,0.18923634916789872,0.009292490545011195,0.005190357892272685
20120626-BOS-TOR-1:7,20120626-BOS-TOR-1,2012-06-26,1,7,0|7|8|9|10|11|12,0.18923634916789872,0.020632757540860854,0.012293000521422322
20120714-MIA-WAS-1:3,20120714-MIA-WAS-1,2012-07-14,1,7,0|7|8|9|10|11|12,0.4049479208586523,0.05253840443679768,0.12044730619996737
20120714-MIA-WAS-1:5,20120714-MIA-WAS-1,2012-07-14,1,7,0|7|8|9|10|11|12,0.4049479208586523,0.04318953779817904,0.10046621237119194
20120714-MIA-WAS-1:7,20120714-MIA-WAS-1,2012-07-14,1,7,0|7|8|9|10|11|12,0.4049479208586523,0.00929249054501115,0.028700066639882362
20120729-TEX-CWS-1:3,20120729-TEX-CWS-1,2012-07-29,1,7,1|7|13|14|15|16|17,0.13688152011262128,0.09488008834474118,0.040475025080876456
20120729-TEX-CWS-1:5,20120729-TEX-CWS-1,2012-07-29,1,7,1|7|13|14|15|16|17,0.13688152011262128,0.052538404436797755,0.019589851259446085
20120729-TEX-CWS-1:7,20120729-TEX-CWS-1,2012-07-29,1,7,1|7|13|14|15|16|17,0.13688152011262128,0.013572671220227539,0.0038385944672452766
20120814-MIN-DET-1:3,20120814-MIN-DET-1,2012-08-14,1,7,1|7|13|14|15|16|17,0.3460990592698808,0.12071351886373591,0.17551106885959974
20120814-MIN-DET-1:5,20120814-MIN-DET-1,2012-08-14,1,7,1|7|13|14|15|16|17,0.3460990592698808,0.42583649704264864,0.5177872804634684
20120814-MIN-DET-1:7,20120814-MIN-DET-1,2012-08-14,1,7,1|7|13|14|15|16|17,0.3460990592698808,0.8775475282307867,0.9125359639580642
20120829-MIA-WAS-1:3,20120829-MIA-WAS-1,2012-08-29,1,7,1|7|13|14|15|16|17,0.2214013459742266,0.5941132548788893,0.557401488311552
20120829-MIA-WAS-1:5,20120829-MIA-WAS-1,2012-08-29,1,7,1|7|13|14|15|16|17,0.2214013459742266,0.903350353608274,0.8896924538855547
20120829-MIA-WAS-1:7,20120829-MIA-WAS-1,2012-08-29,1,7,1|7|13|14|15|16|17,0.2214013459742266,0.8111934266767039,0.7904338394376499
20120914-MIL-NYM-1:3,20120914-MIL-NYM-1,2012-09-14,1,7,1|7|13|14|15|16|17,0.17187704807736173,0.42583649704264864,0.3397461273787627
20120914-MIL-NYM-1:5,20120914-MIL-NYM-1,2012-09-14,1,7,1|7|13|14|15|16|17,0.17187704807736173,0.7525160402169924,0.6758713632074146
20120914-MIL-NYM-1:7,20120914-MIL-NYM-1,2012-09-14,1,7,1|7|13|14|15|16|17,0.17187704807736173,0.9948963268352617,0.9916823872843185
20120930-BAL-BOS-1:3,20120930-BAL-BOS-1,2012-09-30,1,7,1|7|13|14|15|16|17,0.4854856200824688,0.47882785567370784,0.7216887359924299
20120930-BAL-BOS-1:5,20120930-BAL-BOS-1,2012-09-30,1,7,1|7|13|14|15|16|17,0.4854856200824688,0.37216082391393573,0.6149290081593727
20120930-BAL-BOS-1:7,20120930-BAL-BOS-1,2012-09-30,1,7,1|7|13|14|15|16|17,0.4854856200824688,0.13381629761800998,0.29619604894229273
20130410-DET-TOR-1:3,20130410-DET-TOR-1,2013-04-10,1,7,1|7|13|14|15|16|17,0.2980876109576985,0.35996788782857975,0.41361858783278393
20130410-DET-TOR-1:5,20130410-DET-TOR-1,2013-04-10,1,7,1|7|13|14|15|16|17,0.2980876109576985,0.15206111665401548,0.18871254772208537
20130410-DET-TOR-1:7,20130410-DET-TOR-1,2013-04-10,1,7,1|7|13|14|15|16|17,0.2980876109576985,0.7223541774207575,0.7408067310631195
20130427-LOS-MIL-1:3,20130427-LOS-MIL-1,2013-04-27,1,7,1|7|13|14|15|16|17,0.20566707268626933,0.5280371545586672,0.47314723754102556
20130427-LOS-MIL-1:5,20130427-LOS-MIL-1,2013-04-27,1,7,1|7|13|14|15|16|17,0.20566707268626933,0.6597662533704417,0.6077192167060357
20130427-LOS-MIL-1:7,20130427-LOS-MIL-1,2013-04-27,1,7,1|7|13|14|15|16|17,0.20566707268626933,0.8556892677747562,0.824879617604487
20130513-CUB-COL-1:3,20130513-CUB-COL-1,2013-05-13,1,7,1|7|13|14|15|16|17,0.1529979067828378,0.47882785567370784,0.3472743302506654
20130513-CUB-COL-1:5,20130513-CUB-COL-1,2013-05-13,1,7,1|7|13|14|15|16|17,0.1529979067828378,0.25,0.1529979067828127
20130513-CUB-COL-1:7,20130513-CUB-COL-1,2013-05-13,1,7,1|7|13|14|15|16|17,0.1529979067828378,0.25,0.15299790678281266
20130529-NYY-NYM-1:3,20130529-NYY-NYM-1,2013-05-29,1,7,1|7|13|14|15|16|17,0.3091590743903116,0.8775475282307863,0.90052053371874
20130529-NYY-NYM-1:5,20130529-NYY-NYM-1,2013-05-29,1,7,1|7|13|14|15|16|17,0.3091590743903116,0.9979788285786588,0.998474826607877
20130529-NYY-NYM-1:7,20130529-NYY-NYM-1,2013-05-29,1,7,1|7|13|14|15|16|17,0.3091590743903116,0.9979788285786582,0.9984748266078769
20130615-LAA-NYY-1:3,20130615-LAA-NYY-1,2013-06-15,1,7,1|7|13|14|15|16|17,0.4139803129480577,0.14428283321199317,0.2643331796509278
20130615-LAA-NYY-1:5,20130615-LAA-NYY-1,2013-06-15,1,7,1|7|13|14|15|16|17,0.4139803129480577,0.035246320134235815,0.08637580089240797
20130615-LAA-NYY-1:7,20130615-LAA-NYY-1,2013-06-15,1,7,1|7|13|14|15|16|17,0.4139803129480577,0.07471385321286235,0.15761999933085738
20130701-HOU-TAM-1:3,20130701-HOU-TAM-1,2013-07-01,1,7,1|7|13|14|15|16|17,0.2607072851915824,0.7020358018592737,0.7113226087228883
20130701-HOU-TAM-1:5,20130701-HOU-TAM-1,2013-07-01,1,7,1|7|13|14|15|16|17,0.2607072851915824,0.9535407007543552,0.9557023908844783
20130701-HOU-TAM-1:7,20130701-HOU-TAM-1,2013-07-01,1,7,1|7|13|14|15|16|17,0.2607072851915824,0.9999942378864483,0.9999942378864483
20130720-LAA-OAK-1:3,20130720-LAA-OAK-1,2013-07-20,1,7,1|7|13|14|15|16|17,0.2884709047611243,0.09488008834474118,0.11713919980733747
20130720-LAA-OAK-1:5,20130720-LAA-OAK-1,2013-07-20,1,7,1|7|13|14|15|16|17,0.2884709047611243,0.027404733114241017,0.0365887186644989
20130720-LAA-OAK-1:7,20130720-LAA-OAK-1,2013-07-20,1,7,1|7|13|14|15|16|17,0.2884709047611243,0.013572671220227539,0.018900201542451735
20130804-MIN-HOU-1:3,20130804-MIN-HOU-1,2013-08-04,1,7,1|7|13|14|15|16|17,0.12662114496295335,0.16002140930784212,0.07056514993270066
20130804-MIN-HOU-1:5,20130804-MIN-HOU-1,2013-08-04,1,7,1|7|13|14|15|16|17,0.12662114496295335,0.035246320134235815,0.011227736014118849
20130804-MIN-HOU-1:7,20130804-MIN-HOU-1,2013-08-04,1,7,1|7|13|14|15|16|17,0.12662114496295335,0.01537190518686597,0.0040628606712268195
20130820-SFO-BOS-1:3,20130820-SFO-BOS-1,2013-08-20,1,7,1|7|13|14|15|16|17,0.3071122455951841,0.03524632013423585,0.05138917991778407
20130820-SFO-BOS-1:5,20130820-SFO-BOS-1,2013-08-20,1,7,1|7|13|14|15|16|17,0.3071122455951841,0.015371905186865998,0.024087451738323475
20130820-SFO-BOS-1:7,20130820-SFO-BOS-1,2013-08-20,1,7,1|7|13|14|15|16|17,0.3071122455951841,0.002423855010385861,0.0044376908075688636
20130904-NYY-CWS-1:3,20130904-NYY-CWS-1,2013-09-04,1,7,1|7|13|14|15|16|17,0.0907785532127863,0.08437008429381795,0.020316327087253717
20130904-NYY-CWS-1:5,20130904-NYY-CWS-1,2013-09-04,1,7,1|7|13|14|15|16|17,0.0907785532127863,0.25,0.09427207463139366
20130904-NYY-CWS-1:7,20130904-NYY-CWS-1,2013-09-04,1,7,1|7|13|14|15|16|17,0.0907785532127863,0.15206111665401542,0.046207836259360105
20130920-NYY-SFO-1:3,20130920-NYY-SFO-1,2013-09-20,1,7,2|8|13|18|19|20|21,0.3999272250121361,0.08437008429381795,0.16855754333485848
20130920-NYY-SFO-1:5,20130920-NYY-SFO-1,2013-09-20,1,7,2|8|13|18|19|20|21,0.3999272250121361,0.02063275754086082,0.053816266998753345
20130920-NYY-SFO-1:7,20130920-NYY-SFO-1,2013-09-20,1,7,2|8|13|18|19|20|21,0.3999272250121361,0.084370084293818,0.1685575433348585
20140403-CWS-MIN-1:3,20140403-CWS-MIN-1,2014-04-03,1,7,2|8|13|18|19|20|21,0.12163583193243718,0.5619015646869557,0.39423920404941487
20140403-CWS-MIN-1:5,20140403-CWS-MIN-1,2014-04-03,1,7,2|8|13|18|19|20|21,0.12163583193243718,0.4586749533171091,0.317972742285658
20140403-CWS-MIN-1:7,20140403-CWS-MIN-1,2014-04-03,1,7,2|8|13|18|19|20|21,0.12163583193243718,0.05524672674687604,0.028812813921429408
20140419-TEX-CWS-1:3,20140419-TEX-CWS-1,2014-04-19,1,7,2|8|13|18|19|20|21,0.14597668862590515,0.08437008429381795,0.03948016267686958
20140419-TEX-CWS-1:5,20140419-TEX-CWS-1,2014-04-19,1,7,2|8|13|18|19|20|21,0.14597668862590515,0.25,0.14876935685953413
20140419-TEX-CWS-1:7,20140419-TEX-CWS-1,2014-04-19,1,7,2|8|13|18|19|20|21,0.14597668862590515,0.084370084293818,0.03948016267686959
20140506-PIT-SFO-1:3,20140506-PIT-SFO-1,2014-05-06,1,7,2|8|13|18|19|20|21,0.5615306121676548,0.08437008429381795,0.2842334922743233
20140506-PIT-SFO-1:5,20140506-PIT-SFO-1,2014-05-06,1,7,2|8|13|18|19|20|21,0.5615306121676548,0.02063275754086082,0.11204775519438201
20140506-PIT-SFO-1:7,20140506-PIT-SFO-1,2014-05-06,1,7,2|8|13|18|19|20|21,0.5615306121676548,0.003979443823571931,0.035873826544377554
20140523-CIN-STL-1:3,20140523-CIN-STL-1,2014-05-23,1,7,2|8|13|18|19|20|21,0.26614964508329947,0.25,0.26614964508326683
20140523-CIN-STL-1:5,20140523-CIN-STL-1,2014-05-23,1,7,2|8|13|18|19|20|21,0.26614964508329947,0.14428283321199306,0.15621580013554817
20140523-CIN-STL-1:7,20140523-CIN-STL-1,2014-05-23,1,7,2|8|13|18|19|20|21,0.26614964508329947,0.0626996907727644,0.06973439325483126
20140607-MIN-HOU-1:3,20140607-MIN-HOU-1,2014-06-07,1,7,2|8|13|18|19|20|21,0.16020496846455903,0.25,0.16020496846465293
20140607-MIN-HOU-1:5,20140607-MIN-HOU-1,2014-06-07,1,7,2|8|13|18|19|20|21,0.16020496846455903,0.47882785567370784,0.3576961487983815
20140607-MIN-HOU-1:7,20140607-MIN-HOU-1,2014-06-07,1,7,2|8|13|18|19|20|21,0.16020496846455903,0.35996788782857964,0.2504008569724408
20140622-WAS-ATL-1:3,20140622-WAS-ATL-1,2014-06-22,1,7,2|8|13|18|19|20|21,0.34219566369559934,0.16002140930784212,0.23473465259154905
20140622-WAS-ATL-1:5,20140622-WAS-ATL-1,2014-06-22,1,7,2|8|13|18|19|20|21,0.34219566369559934,0.09488008834474135,0.15004970247321375
20140622-WAS-ATL-1:7,20140622-WAS-ATL-1,2014-06-22,1,7,2|8|13|18|19|20|21,0.34219566369559934,0.020632757540860854,0.039028912840675424
20140708-DET-LOS-1:3,20140708-DET-LOS-1,2014-07-08,1,7,2|8|13|18|19|20|21,0.1637328688644049,0.9033503536082738,0.8566308074600945
20140708-DET-LOS-1:5,20140708-DET-LOS-1,2014-07-08,1,7,2|8|13|18|19|20|21,0.1637328688644049,0.9905720851663267,0.9821708938392136
20140708-DET-LOS-1:7,20140708-DET-LOS-1,2014-07-08,1,7,2|8|13|18|19|20|21,0.1637328688644049,0.9905720851663267,0.9821708938392136
20140727-COL-PIT-1:3,20140727-COL-PIT-1,2014-07-27,1,7,2|8|13|18|19|20|21,0.18584150181914558,0.5280371545586672,0.44719612154920524
20140727-COL-PIT-1:5,20140727-COL-PIT-1,2014-07-27,1,7,2|8|13|18|19|20|21,0.18584150181914558,0.3845912294358475,0.30960232625818923
20140727-COL-PIT-1:7,20140727-COL-PIT-1,2014-07-27,1,7,2|8|13|18|19|20|21,0.18584150181914558,0.6614185494830979,0.5977852902016446
20140812-SDG-COL-1:3,20140812-SDG-COL-1,2014-08-12,1,7,2|8|13|18|19|20|21,0.14311874924704235,0.09488008834474118,0.04288385860005731
20140812-SDG-COL-1:5,20140812-SDG-COL-1,2014-08-12,1,7,2|8|13|18|19|20|21,0.14311874924704235,0.052538404436797755,0.020874823400539918
20140812-SDG-COL-1:7,20140812-SDG-COL-1,2014-08-12,1,7,2|8|13|18|19|20|21,0.14311874924704235,0.013572671220227539,0.004123754248145086
20140829-CWS-DET-1:3,20140829-CWS-DET-1,2014-08-29,1,7,2|8|13|18|19|20|21,0.19957428664028037,0.5280371545586672,0.46464661402324114
20140829-CWS-DET-1:5,20140829-CWS-DET-1,2014-08-29,1,7,2|8|13|18|19|20|21,0.19957428664028037,0.982018303418146,0.9765545941560914
20140829-CWS-DET-1:7,20140829-CWS-DET-1,2014-08-29,1,7,2|8|13|18|19|20|21,0.19957428664028037,0.998627792792081,0.9979747755526654
20140913-SFO-LOS-1:3,20140913-SFO-LOS-1,2014-09-13,1,7,2|8|13|18|19|20|21,0.629300764108421,0.9887478177116049,0.9887478177116049
