game_id,timestamp,n_checkpoints,static_loss_sum,score_loss_sum,conditional_loss_sum,static_loss_mean,score_loss_mean,conditional_loss_mean
401809243,2025-10-21,21,3.6965379765943593,9.975803786205503,8.592037857545321,0.17602561793306473,0.4750382755335954,0.40914465988311055
401809244,2025-10-21,21,7.261679054509888,2.1353137618119122,2.9123744391307484,0.34579424069094705,0.10168160770532915,0.13868449710146422
401809234,2025-10-22,21,4.413737364624785,2.0430042870847576,1.8323811933772745,0.21017796974403738,0.0972859184326075,0.08725624730367973
401809235,2025-10-22,21,1.9549999461612078,2.205941010074373,0.9750733132002417,0.09309523553148609,0.10504481000354157,0.046432062533344844
401809933,2025-10-22,21,2.5878497077098728,0.6588737780365997,0.28262121803003865,0.1232309384623749,0.031374941811266654,0.01345815323952565
401809934,2025-10-22,21,4.890857136801975,4.980992431638398,4.750815591057978,0.23289795889533213,0.2371901157923047,0.22622931385990372
401809935,2025-10-22,21,5.168964730364791,1.7978139700834024,1.7707556050579918,0.2461411776364186,0.0856101890515906,0.08432169547895199
401809936,2025-10-22,21,7.155803808415407,9.044986272972418,9.984839515293132,0.34075256230549555,0.4307136320463056,0.47546854834729196
401809937,2025-10-22,21,8.969815752695258,0.07605543352024441,0.23407061260229073,0.4271340834616789,0.003621687310487829,0.01114621964772813
401809938,2025-10-22,21,5.680166504655099,7.992330847324774,8.225192679542904,0.27048411926929045,0.3805871832059416,0.3916758418829954
401809939,2025-10-22,21,4.099560151176054,0.05968868244189356,0.038886980332256266,0.19521715005600257,0.0028423182115187413,0.0018517609682026793
401809940,2025-10-22,21,8.6845420012314,0.0028152535469096965,0.012243298903701374,0.4135496191062571,0.00013405969270998555,0.0005830142335095892
401809941,2025-10-22,21,3.2069323894336788,13.668620507106807,12.17815973007619,0.15271106616350852,0.6508866908146098,0.5799123680988663
401809942,2025-10-22,21,4.592626327206431,10.388291958676186,9.861422268440943,0.2186964917717348,0.49468056946077077,0.46959153659242586
401809236,2025-10-23,21,1.4669221705810933,3.661067092380415,1.4917220610865671,0.06985343669433777,0.1743365282085912,0.07103438386126511
401809237,2025-10-23,21,7.298483785719737,9.351365538440326,10.789370569200893,0.3475468469390351,0.4453031208781108,0.5137795509143283
401809943,2025-10-24,21,5.429302962124892,12.053629621635354,12.163836552873047,0.2585382362916615,0.5739823629350168,0.5792303120415736
401809944,2025-10-24,21,2.4640295524816445,0.2866831075089473,0.09433628699035315,0.11733474059436402,0.013651576548045111,0.004492204142397769
401809945,2025-10-24,21,5.363300566287933,3.9726136983689964,4.009623806180321,0.25539526506133015,0.1891720808747141,0.19093446696096766
401809946,2025-10-24,21,7.222207712311205,4.555757024215118,5.627256307903585,0.34391465296720025,0.21694081067691037,0.26796458609064694
401809947,2025-10-24,21,4.4158350595153735,3.734522758981582,3.2840519325031847,0.21027785997692255,0.17783441709436104,0.15638342535729452
401809948,2025-10-24,21,3.4701010932093284,0.018976807267675578,0.007976533403276944,0.1652429092004442,0.0009036574889369323,0.0003798349239655688
401809949,2025-10-24,21,2.0845766455699186,4.1966818431939705,2.207718588800594,0.0992655545509485,0.19984199253304621,0.10512945660955209
401809950,2025-10-24,21,6.261724378488795,4.178723456970297,4.621731261851467,0.2981773513566093,0.19898683128429986,0.22008244104054606
401809951,2025-10-24,21,4.963012826765158,3.446019849696773,3.309306772262738,0.23633394413167416,0.16409618331889395,0.1575860367744161
401809952,2025-10-24,21,4.435389186316629,1.8124868417939053,1.5614846799907938,0.2112090088722204,0.08630889722828121,0.07435641333289494
401809953,2025-10-24,21,4.8533220294144765,2.5507408479425226,2.384064144566278,0.23111057282926079,0.12146384990202488,0.11352686402696562
401809954,2025-10-24,21,4.974296256291097,1.534931771825569,1.459658380609579,0.23687125029957604,0.07309198913455091,0.06950754193378948
401809955,2025-10-25,21,7.337921948587563,3.744544294639475,4.942079412598055,0.34942485469464585,0.17831163307807024,0.23533711488562167
401809956,2025-10-25,21,3.2019444737808245,1.413927016526859,0.83332165544509,0.15247354637051544,0.06732985792985043,0.03968198359262333
401809957,2025-10-25,21,5.872911152961875,7.585435073357286,7.837722585726183,0.2796624358553274,0.36121119396939455,0.3732248850345802
401809958,2025-10-25,21,4.780584696811633,1.5897364244962546,1.4448983840568679,0.22764689032436344,0.07570173449982165,0.06880468495508894
401809959,2025-10-25,21,4.3782294098429055,0.6565801850047209,0.5245098805580604,0.20848711475442408,0.031265723095462904,0.024976660978955255
