state_id,cluster_id,timestamp,raw_checkpoint_count,path_evaluation_count,static_loss_sum,score_loss_sum,conditional_loss_sum,split_ids
20100404-BOS-NYY-1:3,20100404-BOS-NYY-1,2010-04-04,1,7,0.27119869762900195,0.4021980976858046,0.4246477529985237,0|1|2|3|4|5|6
20100404-BOS-NYY-1:5,20100404-BOS-NYY-1,2010-04-04,1,7,0.27119869762900195,0.8111934266767039,0.8244666482673031,0|1|2|3|4|5|6
20100404-BOS-NYY-1:7,20100404-BOS-NYY-1,2010-04-04,1,7,0.27119869762900195,0.05524672674687604,0.05973590587919103,0|1|2|3|4|5|6
20100405-ARI-SDG-1:3,20100405-ARI-SDG-1,2010-04-05,1,7,0.24125763155149565,0.010055409136865137,0.009350378743695823,0|1|2|3|4|5|6
20100405-ARI-SDG-1:5,20100405-ARI-SDG-1,2010-04-05,1,7,0.24125763155149565,0.00011474803711253584,0.0001034339855489549,0|1|2|3|4|5|6
20100405-ARI-SDG-1:7,20100405-ARI-SDG-1,2010-04-05,1,7,0.24125763155149565,6.5285403667145396e-06,5.913138533395423e-06,0|1|2|3|4|5|6
20100405-ATL-CUB-1:3,20100405-ATL-CUB-1,2010-04-05,1,7,0.22654738414803968,0.026284266745223876,0.022144073690946457,0|1|2|3|4|5|6
20100405-ATL-CUB-1:5,20100405-ATL-CUB-1,2010-04-05,1,7,0.22654738414803968,0.009867885108268906,0.008268221146335896,0|1|2|3|4|5|6
20100405-ATL-CUB-1:7,20100405-ATL-CUB-1,2010-04-05,1,7,0.22654738414803968,1.1535930931168725e-10,7.255274092770022e-11,0|1|2|3|4|5|6
20100405-CIN-STL-1:3,20100405-CIN-STL-1,2010-04-05,1,7,0.2123041585771286,0.13381629761801017,0.11088488854357552,0|1|2|3|4|5|6
20100405-CIN-STL-1:5,20100405-CIN-STL-1,2010-04-05,1,7,0.2123041585771286,0.03486569207809136,0.02760970753430215,0|1|2|3|4|5|6
20100405-CIN-STL-1:7,20100405-CIN-STL-1,2010-04-05,1,7,0.2123041585771286,0.000888966548252268,0.000655785398893605,0|1|2|3|4|5|6
20100405-CWS-CLE-1:3,20100405-CWS-CLE-1,2010-04-05,1,7,0.2826183956842068,0.010055409136865137,0.013015768079955761,0|1|2|3|4|5|6
20100405-CWS-CLE-1:5,20100405-CWS-CLE-1,2010-04-05,1,7,0.2826183956842068,0.0005525279746476617,0.0007650219564092238,0|1|2|3|4|5|6
20100405-CWS-CLE-1:7,20100405-CWS-CLE-1,2010-04-05,1,7,0.2826183956842068,6.528540366713971e-06,9.356771275092753e-06,0|1|2|3|4|5|6
20100405-HOU-SFO-1:3,20100405-HOU-SFO-1,2010-04-05,1,7,0.2506448056663669,0.026284266745223824,0.0264603534126643,0|1|2|3|4|5|6
20100405-HOU-SFO-1:5,20100405-HOU-SFO-1,2010-04-05,1,7,0.2506448056663669,0.009867885108268928,0.009938925558900196,0|1|2|3|4|5|6
20100405-HOU-SFO-1:7,20100405-HOU-SFO-1,2010-04-05,1,7,0.2506448056663669,8.157040354646535e-05,8.251008712957749e-05,0|1|2|3|4|5|6
20100405-KAN-DET-1:3,20100405-KAN-DET-1,2010-04-05,1,7,0.24932932631859553,0.4021980976858046,0.40143636128639854,0|1|2|3|4|5|6
20100405-KAN-DET-1:5,20100405-KAN-DET-1,2010-04-05,1,7,0.24932932631859553,0.8111934266767039,0.8106815774188554,0|1|2|3|4|5|6
20100405-KAN-DET-1:7,20100405-KAN-DET-1,2010-04-05,1,7,0.24932932631859553,8.157040354646535e-05,8.119998730813856e-05,0|1|2|3|4|5|6
20100405-LAA-MIN-1:3,20100405-LAA-MIN-1,2010-04-05,1,7,0.23324895020145536,0.13381629761800998,0.12354614339079453,0|1|2|3|4|5|6
20100405-LAA-MIN-1:5,20100405-LAA-MIN-1,2010-04-05,1,7,0.23324895020145536,0.10416404037899751,0.09664695068189381,0|1|2|3|4|5|6
20100405-LAA-MIN-1:7,20100405-LAA-MIN-1,2010-04-05,1,7,0.23324895020145536,0.055246726746876015,0.051741352191394634,0|1|2|3|4|5|6
20100405-MIL-COL-1:3,20100405-MIL-COL-1,2010-04-05,1,7,0.28896210049252036,0.06269969077276429,0.0774277833115452,0|1|2|3|4|5|6
20100405-MIL-COL-1:5,20100405-MIL-COL-1,2010-04-05,1,7,0.28896210049252036,0.009867885108268928,0.012874904797911188,0|1|2|3|4|5|6
20100405-MIL-COL-1:7,20100405-MIL-COL-1,2010-04-05,1,7,0.28896210049252036,0.008029093539311987,0.009871183647146722,0|1|2|3|4|5|6
20100405-NYM-MIA-1:3,20100405-NYM-MIA-1,2010-04-05,1,7,0.21356462430923387,0.06269969077276429,0.049978084443170034,0|1|2|3|4|5|6
20100405-NYM-MIA-1:5,20100405-NYM-MIA-1,2010-04-05,1,7,0.21356462430923387,0.03486569207809126,0.027841174886126176,0|1|2|3|4|5|6
20100405-NYM-MIA-1:7,20100405-NYM-MIA-1,2010-04-05,1,7,0.21356462430923387,4.7106140777038987e-07,2.784770283183063e-07,0|1|2|3|4|5|6
20100405-OAK-SEA-1:3,20100405-OAK-SEA-1,2010-04-05,1,7,0.2806293789391591,0.026284266745223824,0.032253418115245444,0|1|2|3|4|5|6
20100405-OAK-SEA-1:5,20100405-OAK-SEA-1,2010-04-05,1,7,0.2806293789391591,0.009867885108268928,0.01220171012451475,0|1|2|3|4|5|6
20100405-OAK-SEA-1:7,20100405-OAK-SEA-1,2010-04-05,1,7,0.2806293789391591,0.25,0.2666962348226883,0|1|2|3|4|5|6
20100405-PIT-LOS-1:3,20100405-PIT-LOS-1,2010-04-05,1,7,0.30007426518687075,0.13381629761800998,0.16551457234224426,0|1|2|3|4|5|6
20100405-PIT-LOS-1:5,20100405-PIT-LOS-1,2010-04-05,1,7,0.30007426518687075,0.00011474803711253821,0.0002005468451516794,0|1|2|3|4|5|6
20100405-PIT-LOS-1:7,20100405-PIT-LOS-1,2010-04-05,1,7,0.30007426518687075,0.0008889665482522791,0.0012617707395002713,0|1|2|3|4|5|6
20100405-TEX-TOR-1:3,20100405-TEX-TOR-1,2010-04-05,1,7,0.2533267990005331,0.7020358018592736,0.7050579127459893,0|1|2|3|4|5|6
20100405-TEX-TOR-1:5,20100405-TEX-TOR-1,2010-04-05,1,7,0.2533267990005331,0.8111934266767039,0.8132340911940755,0|1|2|3|4|5|6
20100405-TEX-TOR-1:7,20100405-TEX-TOR-1,2010-04-05,1,7,0.2533267990005331,0.25,0.25181175247121274,0|1|2|3|4|5|6
20100405-WAS-PHI-1:3,20100405-WAS-PHI-1,2010-04-05,1,7,0.28220242762853304,0.4021980976858046,0.43606441679139873,0|1|2|3|4|5|6
20100405-WAS-PHI-1:5,20100405-WAS-PHI-1,2010-04-05,1,7,0.28220242762853304,0.0024554552950884797,0.0032187129262559624,0|1|2|3|4|5|6
20100405-WAS-PHI-1:7,20100405-WAS-PHI-1,2010-04-05,1,7,0.28220242762853304,6.5155118053907056e-12,1.272897201791247e-11,0|1|2|3|4|5|6
20100406-ARI-SDG-1:3,20100406-ARI-SDG-1,2010-04-06,1,7,0.2590336647682575,0.06269969077276429,0.06603675008238559,0|1|2|3|4|5|6
20100406-ARI-SDG-1:5,20100406-ARI-SDG-1,2010-04-06,1,7,0.2590336647682575,0.009867885108268928,0.010536805726013744,0|1|2|3|4|5|6
20100406-ARI-SDG-1:7,20100406-ARI-SDG-1,2010-04-06,1,7,0.2590336647682575,0.00802909353931199,0.008445183984597105,0|1|2|3|4|5|6
20100406-BOS-NYY-1:3,20100406-BOS-NYY-1,2010-04-06,1,7,0.22968144913614452,0.5619015646869557,0.539289108433682,0|1|2|3|4|5|6
20100406-BOS-NYY-1:5,20100406-BOS-NYY-1,2010-04-06,1,7,0.22968144913614452,0.25,0.2342678738746621,0|1|2|3|4|5|6
20100406-BOS-NYY-1:7,20100406-BOS-NYY-1,2010-04-06,1,7,0.22968144913614452,0.24999999999999997,0.23866664224037581,0|1|2|3|4|5|6
20100406-HOU-SFO-1:3,20100406-HOU-SFO-1,2010-04-06,1,7,0.2506448056663669,0.25,0.2505577986667126,0|1|2|3|4|5|6
20100406-HOU-SFO-1:5,20100406-HOU-SFO-1,2010-04-06,1,7,0.2506448056663669,0.25,0.25046405506569125,0|1|2|3|4|5|6
20100406-HOU-SFO-1:7,20100406-HOU-SFO-1,2010-04-06,1,7,0.2506448056663669,0.000888966548252268,0.0008958821239687682,0|1|2|3|4|5|6
20100406-LAA-MIN-1:3,20100406-LAA-MIN-1,2010-04-06,1,7,0.2674910351799365,0.02628426674522383,0.029637517682423502,0|1|2|3|4|5|6
20100406-LAA-MIN-1:5,20100406-LAA-MIN-1,2010-04-06,1,7,0.2674910351799365,0.03486569207809134,0.03846855593584818,0|1|2|3|4|5|6
20100406-LAA-MIN-1:7,20100406-LAA-MIN-1,2010-04-06,1,7,0.2674910351799365,0.00802909353931199,0.008839856585593105,0|1|2|3|4|5|6
20100406-MIL-COL-1:3,20100406-MIL-COL-1,2010-04-06,1,7,0.2138962460223393,0.13381629761800998,0.11183749526598172,0|1|2|3|4|5|6
20100406-MIL-COL-1:5,20100406-MIL-COL-1,2010-04-06,1,7,0.2138962460223393,0.03486569207809134,0.02790351841071405,0|1|2|3|4|5|6
20100406-MIL-COL-1:7,20100406-MIL-COL-1,2010-04-06,1,7,0.2138962460223393,0.055246726746876015,0.047720148014441625,0|1|2|3|4|5|6
20100406-TAM-BAL-1:3,20100406-TAM-BAL-1,2010-04-06,1,7,0.19122856105203795,0.4021980976858046,0.33647336105893605,0|1|2|3|4|5|6
20100406-TAM-BAL-1:5,20100406-TAM-BAL-1,2010-04-06,1,7,0.19122856105203795,0.4586749533171091,0.39973867330939533,0|1|2|3|4|5|6
20100406-TAM-BAL-1:7,20100406-TAM-BAL-1,2010-04-06,1,7,0.19122856105203795,0.5851542815964522,0.5419496640362128,0|1|2|3|4|5|6
20100407-ARI-SDG-1:3,20100407-ARI-SDG-1,2010-04-07,1,7,0.24125763155149565,0.5619015646869562,0.552224467662645,0|1|2|3|4|5|6
20100407-ARI-SDG-1:5,20100407-ARI-SDG-1,2010-04-07,1,7,0.24125763155149565,0.25,0.2432391025853172,0|1|2|3|4|5|6
20100407-ARI-SDG-1:7,20100407-ARI-SDG-1,2010-04-07,1,7,0.24125763155149565,0.055246726746876015,0.05341502035440381,0|1|2|3|4|5|6
20100407-ATL-CUB-1:3,20100407-ATL-CUB-1,2010-04-07,1,7,0.22654738414803968,0.13381629761801017,0.11947776166302426,0|1|2|3|4|5|6
20100407-ATL-CUB-1:5,20100407-ATL-CUB-1,2010-04-07,1,7,0.22654738414803968,0.4586749533171091,0.4358805949005046,0|1|2|3|4|5|6
20100407-ATL-CUB-1:7,20100407-ATL-CUB-1,2010-04-07,1,7,0.22654738414803968,0.5851542815964522,0.5686058857542031,0|1|2|3|4|5|6
20100407-CIN-STL-1:3,20100407-CIN-STL-1,2010-04-07,1,7,0.2123041585771286,0.06269969077276429,0.0495578640504585,0|1|2|3|4|5|6
20100407-CIN-STL-1:5,20100407-CIN-STL-1,2010-04-07,1,7,0.2123041585771286,0.03486569207809136,0.027609707534302145,0|1|2|3|4|5|6
20100407-CIN-STL-1:7,20100407-CIN-STL-1,2010-04-07,1,7,0.2123041585771286,8.157040354646542e-05,5.558777893021594e-05,0|1|2|3|4|5|6
20100407-CWS-CLE-1:3,20100407-CWS-CLE-1,2010-04-07,1,7,0.21954944373395655,0.7020358018592737,0.6713333233041435,0|1|2|3|4|5|6
20100407-CWS-CLE-1:5,20100407-CWS-CLE-1,2010-04-07,1,7,0.21954944373395655,0.25,0.22634105457072054,0|1|2|3|4|5|6
20100407-CWS-CLE-1:7,20100407-CWS-CLE-1,2010-04-07,1,7,0.21954944373395655,0.055246726746876036,0.048893243509658534,0|1|2|3|4|5|6
20100407-HOU-SFO-1:3,20100407-HOU-SFO-1,2010-04-07,1,7,0.2506448056663669,0.026284266745223824,0.0264603534126643,0|1|2|3|4|5|6
20100407-HOU-SFO-1:5,20100407-HOU-SFO-1,2010-04-07,1,7,0.2506448056663669,0.03486569207809134,0.03503673078771732,0|1|2|3|4|5|6
20100407-HOU-SFO-1:7,20100407-HOU-SFO-1,2010-04-07,1,7,0.2506448056663669,0.24999999999999997,0.25031046403825125,0|1|2|3|4|5|6
20100407-LAA-MIN-1:3,20100407-LAA-MIN-1,2010-04-07,1,7,0.2674910351799365,0.25,0.26557711665633416,0|1|2|3|4|5|6
20100407-LAA-MIN-1:5,20100407-LAA-MIN-1,2010-04-07,1,7,0.2674910351799365,0.002455455295088479,0.002858004140721266,0|1|2|3|4|5|6
20100407-LAA-MIN-1:7,20100407-LAA-MIN-1,2010-04-07,1,7,0.2674910351799365,0.0008889665482522677,0.0010118021916633378,0|1|2|3|4|5|6
20100407-MIL-COL-1:3,20100407-MIL-COL-1,2010-04-07,1,7,0.2138962460223393,0.7020358018592736,0.6654190794654405,0|1|2|3|4|5|6
20100407-MIL-COL-1:5,20100407-MIL-COL-1,2010-04-07,1,7,0.2138962460223393,0.4586749533171094,0.4232890524587112,0|1|2|3|4|5|6
20100407-MIL-COL-1:7,20100407-MIL-COL-1,2010-04-07,1,7,0.2138962460223393,0.055246726746876015,0.047720148014441625,0|1|2|3|4|5|6
20100407-OAK-SEA-1:3,20100407-OAK-SEA-1,2010-04-07,1,7,0.22123411622938294,0.25,0.22423191624563804,0|1|2|3|4|5|6
20100407-OAK-SEA-1:5,20100407-OAK-SEA-1,2010-04-07,1,7,0.22123411622938294,0.25,0.22766808729951585,0|1|2|3|4|5|6
20100407-OAK-SEA-1:7,20100407-OAK-SEA-1,2010-04-07,1,7,0.22123411622938294,0.24999999999999994,0.23387292986880806,0|1|2|3|4|5|6
20100407-TAM-BAL-1:3,20100407-TAM-BAL-1,2010-04-07,1,7,0.19122856105203795,0.561901564686956,0.4932121845636221,0|1|2|3|4|5|6
20100407-TAM-BAL-1:5,20100407-TAM-BAL-1,2010-04-07,1,7,0.19122856105203795,0.10416404037899739,0.07819448339786884,0|1|2|3|4|5|6
20100407-TAM-BAL-1:7,20100407-TAM-BAL-1,2010-04-07,1,7,0.19122856105203795,0.05524672674687604,0.04305421120803628,0|1|2|3|4|5|6
20100407-TEX-TOR-1:3,20100407-TEX-TOR-1,2010-04-07,1,7,0.2468817186911945,0.25,0.24720679621417305,0|1|2|3|4|5|6
20100407-TEX-TOR-1:5,20100407-TEX-TOR-1,2010-04-07,1,7,0.2468817186911945,0.03486569207809134,0.034262012066694596,0|1|2|3|4|5|6
20100407-TEX-TOR-1:7,20100407-TEX-TOR-1,2010-04-07,1,7,0.2468817186911945,0.00802909353931199,0.007893535005716077,0|1|2|3|4|5|6
20100407-WAS-PHI-1:3,20100407-WAS-PHI-1,2010-04-07,1,7,0.28220242762853304,0.25,0.27864969709732296,0|1|2|3|4|5|6
20100407-WAS-PHI-1:5,20100407-WAS-PHI-1,2010-04-07,1,7,0.28220242762853304,0.009867885108268927,0.012327253869961474,0|1|2|3|4|5|6
