game_id,ts,phase_bucket,is_informative,outcome,model_prob,recal_prob,market_prob,real_game_seq,ticker_date_known,covers_ticker_date,cluster_id,loss_baseline,loss_candidate,loss_differential
KXMLBGAME-26JUL022005DETTEX,2026-07-03T00:09:51Z,early|tied,True,1.0,0.5605439999999999,0.4866315821909519,0.5049999999999989,1,True,True,KXMLBGAME-26JUL022005DETTEX#1,0.19312157593600007,0.26354713240376537,-0.0704255564677653
KXMLBGAME-26JUL022005DETTEX,2026-07-03T00:10:18Z,early|tied,False,1.0,0.5605439999999999,0.4866315821909519,0.5049999999999989,1,True,True,KXMLBGAME-26JUL022005DETTEX#1,0.19312157593600007,0.26354713240376537,-0.0704255564677653
KXMLBGAME-26JUL022005DETTEX,2026-07-03T00:10:45Z,early|tied,False,1.0,0.5605439999999999,0.4866315821909519,0.5049999999999989,1,True,True,KXMLBGAME-26JUL022005DETTEX#1,0.19312157593600007,0.26354713240376537,-0.0704255564677653
KXMLBGAME-26JUL022005DETTEX,2026-07-03T00:11:12Z,early|tied,True,1.0,0.5605439999999999,0.4866315821909519,0.5250000000000091,1,True,True,KXMLBGAME-26JUL022005DETTEX#1,0.19312157593600007,0.26354713240376537,-0.0704255564677653
KXMLBGAME-26JUL022005DETTEX,2026-07-03T00:11:39Z,early|tied,False,1.0,0.5605439999999999,0.4866315821909519,0.5250000000000091,1,True,True,KXMLBGAME-26JUL022005DETTEX#1,0.19312157593600007,0.26354713240376537,-0.0704255564677653
KXMLBGAME-26JUL022005DETTEX,2026-07-03T00:12:06Z,early|tied,False,1.0,0.5605439999999999,0.4866315821909519,0.5250000000000091,1,True,True,KXMLBGAME-26JUL022005DETTEX#1,0.19312157593600007,0.26354713240376537,-0.0704255564677653
KXMLBGAME-26JUL022005DETTEX,2026-07-03T00:12:32Z,early|tied,True,1.0,0.5605439999999999,0.4866315821909519,0.5300000000000179,1,True,True,KXMLBGAME-26JUL022005DETTEX#1,0.19312157593600007,0.26354713240376537,-0.0704255564677653
KXMLBGAME-26JUL022005DETTEX,2026-07-03T00:12:43Z,early|tied,False,1.0,0.5605439999999999,0.4866315821909519,0.5300000000000179,1,True,True,KXMLBGAME-26JUL022005DETTEX#1,0.19312157593600007,0.26354713240376537,-0.0704255564677653
KXMLBGAME-26JUL022005DETTEX,2026-07-03T00:12:58Z,early|tied,False,1.0,0.5605439999999999,0.4866315821909519,0.5300000000000179,1,True,True,KXMLBGAME-26JUL022005DETTEX#1,0.19312157593600007,0.26354713240376537,-0.0704255564677653
KXMLBGAME-26JUL022005DETTEX,2026-07-03T00:13:25Z,early|tied,False,1.0,0.5605439999999999,0.4866315821909519,0.5300000000000179,1,True,True,KXMLBGAME-26JUL022005DETTEX#1,0.19312157593600007,0.26354713240376537,-0.0704255564677653
KXMLBGAME-26JUL022005DETTEX,2026-07-03T00:13:52Z,early|tied,True,1.0,0.5605439999999999,0.4866315821909519,0.5250000000000091,1,True,True,KXMLBGAME-26JUL022005DETTEX#1,0.19312157593600007,0.26354713240376537,-0.0704255564677653
KXMLBGAME-26JUL022005DETTEX,2026-07-03T00:14:18Z,early|tied,False,1.0,0.5605439999999999,0.4866315821909519,0.5250000000000091,1,True,True,KXMLBGAME-26JUL022005DETTEX#1,0.19312157593600007,0.26354713240376537,-0.0704255564677653
KXMLBGAME-26JUL022005DETTEX,2026-07-03T00:14:45Z,early|tied,False,1.0,0.5605439999999999,0.4866315821909519,0.5250000000000091,1,True,True,KXMLBGAME-26JUL022005DETTEX#1,0.19312157593600007,0.26354713240376537,-0.0704255564677653
KXMLBGAME-26JUL022005DETTEX,2026-07-03T00:15:12Z,early|tied,True,1.0,0.5605439999999999,0.4866315821909519,0.535000000000047,1,True,True,KXMLBGAME-26JUL022005DETTEX#1,0.19312157593600007,0.26354713240376537,-0.0704255564677653
KXMLBGAME-26JUL022005DETTEX,2026-07-03T00:15:39Z,early|tied,True,1.0,0.5605439999999999,0.4866315821909519,0.5449999999999542,1,True,True,KXMLBGAME-26JUL022005DETTEX#1,0.19312157593600007,0.26354713240376537,-0.0704255564677653
KXMLBGAME-26JUL022005DETTEX,2026-07-03T00:16:06Z,early|tied,True,1.0,0.5605439999999999,0.4866315821909519,0.5549999999999649,1,True,True,KXMLBGAME-26JUL022005DETTEX#1,0.19312157593600007,0.26354713240376537,-0.0704255564677653
KXMLBGAME-26JUL022005DETTEX,2026-07-03T00:16:32Z,early|tied,False,1.0,0.5605439999999999,0.4866315821909519,0.5549999999999649,1,True,True,KXMLBGAME-26JUL022005DETTEX#1,0.19312157593600007,0.26354713240376537,-0.0704255564677653
KXMLBGAME-26JUL022005DETTEX,2026-07-03T00:16:59Z,early|tied,False,1.0,0.5605439999999999,0.4866315821909519,0.5549999999999649,1,True,True,KXMLBGAME-26JUL022005DETTEX#1,0.19312157593600007,0.26354713240376537,-0.0704255564677653
KXMLBGAME-26JUL022005DETTEX,2026-07-03T00:17:26Z,early|tied,False,1.0,0.5605439999999999,0.4866315821909519,0.5549999999999649,1,True,True,KXMLBGAME-26JUL022005DETTEX#1,0.19312157593600007,0.26354713240376537,-0.0704255564677653
KXMLBGAME-26JUL022005DETTEX,2026-07-03T00:17:49Z,early|tied,False,1.0,0.5605439999999999,0.4866315821909519,0.5549999999999649,1,True,True,KXMLBGAME-26JUL022005DETTEX#1,0.19312157593600007,0.26354713240376537,-0.0704255564677653
