frame,timestamp,player_id,team,x_position,y_position,x_norm,y_norm,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,spacing_hull_area,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,ft_x,ft_y,dist_to_basket_ft,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,scoreboard_confidence,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,player_name,jersey_number,team_abbrev,dribble_count,lineup_id,homography_valid,position_source,source_branch,matched_event_id,coordinate_space,observation,calibration
1947,64.965,3,green,2054,693,0.6034,0.405,0.0,0.0,0.0,backcourt,0,,,7.5,none,0.0,0.0,2279.3,723.0,0,0,,,996.0,721.0,1085.0,913.0,,,0.0,33.4,0.0,0,56.72,20.25,32.38,0,0,0,1.0,unclassified,0,0.0,0.0,,,4,,0.0,0.0,half_court,,,0.0,0,unknown,,,0.0,green#?,,,0,1,1,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,image_px,observed,none
1947,64.965,4,green,2459,747,0.7224,0.4366,0.0,0.0,0.0,mid_range,0,,,3.7,none,0.0,0.0,2279.3,723.0,0,0,,,1824.0,727.0,1935.0,1021.0,,,0.0,22.1,0.0,0,67.9,21.83,21.09,0,0,0,1.0,unclassified,0,0.0,0.0,,,4,,0.0,0.0,half_court,,,0.0,0,unknown,,,0.0,green#?,,,0,1,1,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,image_px,observed,none
1947,64.965,5,green,2325,729,0.683,0.4261,0.0,0.0,0.0,3pt_arc,0,,,3.7,none,0.0,0.0,2279.3,723.0,0,0,,,1533.0,730.0,1662.0,985.0,,,0.0,25.8,0.0,0,64.2,21.3,24.82,0,0,0,1.0,unclassified,0,0.0,0.0,,,4,,0.0,0.0,half_court,,,0.0,0,unknown,,,0.0,green#?,,,0,1,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1947_730_1533_985_1662,image_px,observed,none
1950,65.065,1,green,2121,699,0.6231,0.4085,0.0,0.0,0.0,backcourt,0,11.0,,5.6,none,,,2221.0,714.0,0,0,right,,1054.0,120.0,1659.0,1021.0,1732.0,609.0,0.0,31.5,0.0,0,58.57,20.43,30.52,0,0,0,1.0,unclassified,0,0.0,0.0,,,4,,0.0,0.1,half_court,,,0.0,0,unknown,,,0.0,green#?,,,0,2,1,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,image_px,observed,none
1950,65.065,5,green,2321,729,0.6818,0.4261,1.33,1.33,180.0,3pt_arc,0,16.6,,5.6,none,,,2221.0,714.0,0,0,right,,1521.0,731.0,1659.0,984.0,1732.0,609.0,0.0,25.9,-1.32,0,64.09,21.3,24.93,0,0,0,1.0,unclassified,0,0.0,0.0,,,4,,0.0,0.1,half_court,,,0.0,0,unknown,,,0.0,green#?,,,0,2,1,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,image_px,observed,none
1953,65.165,1,green,2116,698,0.6216,0.4079,1.7,1.7,191.3,backcourt,0,10.9,,7.8,none,,,2256.0,719.5,0,0,right,,1066.0,117.0,1654.0,1027.0,1732.0,609.0,0.0,31.6,-1.7,0,58.43,20.4,30.66,0,0,0,1.0,unclassified,0,0.0,0.0,,,4,,0.0,0.2,half_court,,,0.0,0,unknown,,,0.0,green#?,,,0,2,1,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,image_px,observed,none
1953,65.165,5,green,2396,741,0.7039,0.4331,25.32,23.99,9.1,mid_range,0,18.7,,7.8,none,,,2256.0,719.5,0,0,right,,1496.0,708.0,1635.0,938.0,1732.0,609.0,0.0,23.8,25.31,0,66.16,21.65,22.83,0,0,0,1.0,unclassified,0,0.0,0.0,,,4,,0.0,0.2,half_court,,,0.0,0,unknown,,,0.0,green#?,,,0,2,1,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,image_px,observed,none
1956,65.265,3,green,2100,702,0.6169,0.4103,15.62,15.62,11.1,backcourt,0,10.5,,7.9,none,0.0,0.0,2343.0,734.3,0,0,right,,984.0,741.0,1082.0,873.0,1732.0,609.0,0.0,32.1,15.6,0,57.99,20.51,31.08,0,0,0,1.0,unclassified,0,0.0,0.0,,,4,,0.0,0.3,half_court,,,0.0,0,unknown,,,0.0,green#?,,,0,1,1,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,image_px,observed,none
1956,65.265,4,green,2544,761,0.7474,0.4448,28.72,28.72,9.4,mid_range,0,22.8,,4.4,none,0.0,0.0,2343.0,734.3,0,0,right,,1704.0,665.0,1878.0,957.0,1732.0,609.0,0.0,19.7,28.7,0,70.25,22.24,18.7,0,0,0,1.0,unclassified,0,0.0,0.0,,,4,,0.0,0.3,half_court,,,0.0,0,unknown,,,0.0,green#?,,,0,1,1,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,image_px,observed,none
1956,65.265,5,green,2385,740,0.7006,0.4325,3.68,-21.64,185.2,mid_range,0,18.4,,4.4,none,0.0,0.0,2343.0,734.3,0,0,right,,1480.5867,683.3411,1618.8479,922.94476,1732.0,609.0,0.0,24.1,-3.68,0,65.86,21.62,23.14,0,0,0,0.933,unclassified,0,0.0,0.0,,,4,,0.0,0.3,half_court,,,0.0,0,unknown,,,0.0,green#?,,,0,1,1,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,image_px,observed,none
