frame,timestamp,ball_x2d,ball_y2d,detected,live,ball_inferred,ball_x2d_px,ball_y2d_px
1947,64.965,,,0,1,0,,
1950,65.065,1732,609,1,1,0,44,78
1953,65.165,1732,609,1,1,0,,
1956,65.265,1732,609,1,1,0,,
1959,65.365,1625,592,1,1,0,233,141
1962,65.465,1625,592,1,1,0,,
1965,65.566,1561,582,1,1,0,325,172
1968,65.666,1561,582,1,1,0,,
1971,65.766,1561,582,1,1,0,,
1974,65.866,3546,925,1,1,0,1607,732
1977,65.966,3534,923,1,1,0,1631,738
1980,66.066,3164,866,1,1,1,1548,752
1983,66.166,3227,876,1,1,1,1537,743
1986,66.266,2342,731,1,1,0,1686,711
1989,66.366,2583,768,1,1,0,1682,704
1992,66.466,2463,751,1,1,1,1640,922
1995,66.567,,,0,1,0,1314,434
1998,66.667,,,0,1,0,,
2001,66.767,2186,409,1,1,0,144,400
2004,66.867,2186,409,1,1,0,,
2007,66.967,160,339,1,1,0,904,426
2010,67.067,160,339,1,1,0,,
2013,67.167,1003,944,1,1,0,160,445
2016,67.267,1003,944,1,1,0,,
2019,67.367,410,396,1,1,0,1012,404
2022,67.467,410,396,1,1,0,,
2025,67.567,1286,510,1,1,0,435,342
2028,67.668,1286,510,1,1,0,,
2031,67.768,3446,917,1,1,0,1418,698
2034,67.868,3446,917,1,1,0,,
2307,76.977,1247,533,1,1,0,660,270
2310,77.077,1247,533,1,1,0,,
2313,77.177,1118,500,1,1,0,624,333
2316,77.277,1057,489,1,1,0,646,344
2319,77.377,1057,489,1,1,0,,
2322,77.477,2873,865,1,1,0,1273,345
2325,77.578,2747,837,1,1,1,821,526
2328,77.678,2800,845,1,1,0,834,46
2331,77.778,2839,850,1,1,0,828,39
2334,77.878,2893,857,1,1,0,837,44
2337,77.978,1868,663,1,1,1,916,535
2340,78.078,3363,946,1,1,0,866,125
2343,78.178,1872,664,1,1,1,915,522
2346,78.278,3228,916,1,1,0,901,195
2349,78.378,3305,928,1,1,0,878,204
2352,78.478,3381,940,1,1,1,964,521
2355,78.579,995,509,1,1,0,1251,249
2358,78.679,2264,719,1,1,0,1248,250
2361,78.779,2963,883,1,1,0,1254,266
2364,78.879,2924,875,1,1,0,1250,283
2367,78.979,2243,716,1,1,0,1267,289
2370,79.079,2975,886,1,1,0,1278,285
2373,79.179,2256,718,1,1,0,1292,277
2376,79.279,2266,720,1,1,0,1270,279
2379,79.379,2267,720,1,1,0,1261,292
2382,79.479,2054,734,1,1,0,1258,297
2385,79.579,891,492,1,1,0,1265,290
2388,79.68,899,493,1,1,0,1266,287
2391,79.78,925,497,1,1,0,1259,278
2394,79.88,926,497,1,1,0,1257,278
2397,79.98,900,493,1,1,0,1241,290
2400,80.08,894,492,1,1,0,1242,292
2403,80.18,2707,831,1,1,0,1247,287
2406,80.28,2774,843,1,1,0,1270,278
2409,80.38,2851,856,1,1,0,1278,284
2412,80.48,2758,840,1,1,0,1295,284
2415,80.581,2603,812,1,1,0,1304,273
2418,80.681,2394,770,1,1,0,1309,269
2421,80.781,2418,775,1,1,0,1319,279
2424,80.881,2123,720,1,1,0,1312,277
2427,80.981,925,498,1,1,0,1314,270
2430,81.081,924,498,1,1,0,1309,271
2433,81.181,923,498,1,1,0,1292,274
2436,81.281,934,499,1,1,0,1282,271
2439,81.381,928,498,1,1,0,1272,275
2442,81.481,938,500,1,1,0,1266,272
2445,81.582,933,499,1,1,0,1264,274
2448,81.682,935,499,1,1,0,1259,274
2451,81.782,945,501,1,1,0,1258,270
2454,81.882,952,502,1,1,0,1248,269
2457,81.982,972,505,1,1,0,1255,259
2460,82.082,1019,513,1,1,0,1259,236
2463,82.182,1003,511,1,1,0,1269,242
2466,82.282,1030,515,1,1,0,1274,227
2469,82.382,1046,518,1,1,0,1289,215
2472,82.482,1023,515,1,1,0,1308,224
2475,82.582,1051,520,1,1,0,1314,207
2478,82.683,1062,521,1,1,0,1290,205
2481,82.783,1059,521,1,1,0,1285,208
2484,82.883,1096,527,1,1,0,1286,184
2487,82.983,1058,520,1,1,0,1288,208
2490,83.083,1066,522,1,1,0,1275,206
2493,83.183,1060,520,1,1,0,1253,214
2496,83.283,2280,723,1,1,0,1232,206
2499,83.383,3310,904,1,1,0,1242,194
2502,83.483,3118,871,1,1,0,1264,204
2505,83.584,3118,871,1,1,0,1275,186
2508,83.684,2906,835,1,1,0,1264,206
2511,83.784,2769,812,1,1,0,1270,208
2514,83.884,1050,519,1,1,0,1277,215
