source_id,draw_j,source,format_id,ext,resolution,height,fps,protocol,vcodec
UjX5lMFlwhA,3,listing,269,mp4,256x144,144,25.0,m3u8,avc1.4D400C
UjX5lMFlwhA,3,listing,160,mp4,256x144,144,25.0,https,avc1.4d400c
UjX5lMFlwhA,3,listing,230,mp4,640x360,360,25.0,m3u8,avc1.4D401E
UjX5lMFlwhA,3,listing,134,mp4,640x360,360,25.0,https,avc1.4d401e
UjX5lMFlwhA,3,listing,605,mp4,640x360,360,25.0,m3u8,vp09.00.21.08
UjX5lMFlwhA,3,listing,243,webm,640x360,360,25.0,https,vp9
UjX5lMFlwhA,3,listing,232,mp4,1280x720,720,25.0,m3u8,avc1.4D401F
UjX5lMFlwhA,3,listing,136,mp4,1280x720,720,25.0,https,avc1.4d401f
UjX5lMFlwhA,3,metadata,sb3,mhtml,48x27,27,0.013333333333333334,mhtml,none
UjX5lMFlwhA,3,metadata,sb2,mhtml,80x45,45,0.10026666666666667,mhtml,none
UjX5lMFlwhA,3,metadata,sb1,mhtml,160x90,90,0.10026666666666667,mhtml,none
UjX5lMFlwhA,3,metadata,sb0,mhtml,320x180,180,0.10026666666666667,mhtml,none
UjX5lMFlwhA,3,metadata,233,mp4,audio only,,,m3u8_native,none
UjX5lMFlwhA,3,metadata,234,mp4,audio only,,,m3u8_native,none
UjX5lMFlwhA,3,metadata,139,m4a,audio only,,,https,none
UjX5lMFlwhA,3,metadata,249,webm,audio only,,,https,none
UjX5lMFlwhA,3,metadata,250,webm,audio only,,,https,none
UjX5lMFlwhA,3,metadata,140,m4a,audio only,,,https,none
UjX5lMFlwhA,3,metadata,251,webm,audio only,,,https,none
UjX5lMFlwhA,3,metadata,269,mp4,256x144,144,25.0,m3u8_native,avc1.4D400C
UjX5lMFlwhA,3,metadata,160,mp4,256x144,144,25,https,avc1.4d400c
UjX5lMFlwhA,3,metadata,230,mp4,640x360,360,25.0,m3u8_native,avc1.4D401E
UjX5lMFlwhA,3,metadata,134,mp4,640x360,360,25,https,avc1.4d401e
UjX5lMFlwhA,3,metadata,605,mp4,640x360,360,25.0,m3u8_native,vp09.00.21.08
UjX5lMFlwhA,3,metadata,243,webm,640x360,360,25,https,vp9
UjX5lMFlwhA,3,metadata,232,mp4,1280x720,720,25.0,m3u8_native,avc1.4D401F
UjX5lMFlwhA,3,metadata,136,mp4,1280x720,720,25,https,avc1.4d401f
WE47jDv_JLs,4,listing,sb2,mhtml,48x27,27,0.0,mhtml,images
WE47jDv_JLs,4,listing,sb1,mhtml,80x45,45,0.0,mhtml,images
WE47jDv_JLs,4,listing,sb0,mhtml,160x90,90,0.0,mhtml,images
WE47jDv_JLs,4,listing,269,mp4,256x144,144,25.0,m3u8,avc1.4D400C
WE47jDv_JLs,4,listing,160,mp4,256x144,144,25.0,https,avc1.4d400c
WE47jDv_JLs,4,listing,230,mp4,640x360,360,25.0,m3u8,avc1.4D401E
WE47jDv_JLs,4,listing,134,mp4,640x360,360,25.0,https,avc1.4d401e
WE47jDv_JLs,4,listing,605,mp4,640x360,360,25.0,m3u8,vp09.00.21.08
WE47jDv_JLs,4,listing,243,webm,640x360,360,25.0,https,vp9
WE47jDv_JLs,4,listing,232,mp4,1280x720,720,25.0,m3u8,avc1.4D401F
WE47jDv_JLs,4,listing,136,mp4,1280x720,720,25.0,https,avc1.4d401f
WE47jDv_JLs,4,metadata,sb2,mhtml,48x27,27,0.00962741888899586,mhtml,none
WE47jDv_JLs,4,metadata,sb1,mhtml,80x45,45,0.10012515644555695,mhtml,none
WE47jDv_JLs,4,metadata,sb0,mhtml,160x90,90,0.10012515644555695,mhtml,none
WE47jDv_JLs,4,metadata,233,mp4,audio only,,,m3u8_native,none
WE47jDv_JLs,4,metadata,234,mp4,audio only,,,m3u8_native,none
WE47jDv_JLs,4,metadata,139,m4a,audio only,,,https,none
WE47jDv_JLs,4,metadata,140,m4a,audio only,,,https,none
WE47jDv_JLs,4,metadata,269,mp4,256x144,144,25.0,m3u8_native,avc1.4D400C
WE47jDv_JLs,4,metadata,160,mp4,256x144,144,25,https,avc1.4d400c
WE47jDv_JLs,4,metadata,230,mp4,640x360,360,25.0,m3u8_native,avc1.4D401E
WE47jDv_JLs,4,metadata,134,mp4,640x360,360,25,https,avc1.4d401e
WE47jDv_JLs,4,metadata,605,mp4,640x360,360,25.0,m3u8_native,vp09.00.21.08
WE47jDv_JLs,4,metadata,243,webm,640x360,360,25,https,vp9
WE47jDv_JLs,4,metadata,232,mp4,1280x720,720,25.0,m3u8_native,avc1.4D401F
WE47jDv_JLs,4,metadata,136,mp4,1280x720,720,25,https,avc1.4d401f
Y8Twp7LgPb8,5,listing,sb3,mhtml,48x27,27,0.0,mhtml,images
Y8Twp7LgPb8,5,listing,sb2,mhtml,80x45,45,0.0,mhtml,images
Y8Twp7LgPb8,5,listing,sb1,mhtml,160x90,90,0.0,mhtml,images
Y8Twp7LgPb8,5,listing,sb0,mhtml,320x180,180,0.0,mhtml,images
Y8Twp7LgPb8,5,listing,269,mp4,256x144,144,30.0,m3u8,avc1.4D400C
Y8Twp7LgPb8,5,listing,160,mp4,256x144,144,30.0,https,avc1.4d400c
Y8Twp7LgPb8,5,listing,230,mp4,640x360,360,30.0,m3u8,avc1.4D401E
Y8Twp7LgPb8,5,listing,134,mp4,640x360,360,30.0,https,avc1.4d401e
Y8Twp7LgPb8,5,listing,605,mp4,640x360,360,30.0,m3u8,vp09.00.21.08
Y8Twp7LgPb8,5,listing,243,webm,640x360,360,30.0,https,vp9
Y8Twp7LgPb8,5,listing,232,mp4,1280x720,720,30.0,m3u8,avc1.64001F
Y8Twp7LgPb8,5,listing,136,mp4,1280x720,720,30.0,https,avc1.64001f
Y8Twp7LgPb8,5,listing,270,mp4,1920x1080,1080,30.0,m3u8,avc1.640028
Y8Twp7LgPb8,5,listing,137,mp4,1920x1080,1080,30.0,https,avc1.640028
Y8Twp7LgPb8,5,metadata,sb3,mhtml,48x27,27,0.012322858903265557,mhtml,none
Y8Twp7LgPb8,5,metadata,sb2,mhtml,80x45,45,0.10018484288354898,mhtml,none
Y8Twp7LgPb8,5,metadata,sb1,mhtml,160x90,90,0.10018484288354898,mhtml,none
Y8Twp7LgPb8,5,metadata,sb0,mhtml,320x180,180,0.10018484288354898,mhtml,none
Y8Twp7LgPb8,5,metadata,233,mp4,audio only,,,m3u8_native,none
Y8Twp7LgPb8,5,metadata,234,mp4,audio only,,,m3u8_native,none
Y8Twp7LgPb8,5,metadata,139,m4a,audio only,,,https,none
Y8Twp7LgPb8,5,metadata,140,m4a,audio only,,,https,none
Y8Twp7LgPb8,5,metadata,251,webm,audio only,,,https,none
Y8Twp7LgPb8,5,metadata,269,mp4,256x144,144,30.0,m3u8_native,avc1.4D400C
Y8Twp7LgPb8,5,metadata,160,mp4,256x144,144,30,https,avc1.4d400c
Y8Twp7LgPb8,5,metadata,230,mp4,640x360,360,30.0,m3u8_native,avc1.4D401E
Y8Twp7LgPb8,5,metadata,134,mp4,640x360,360,30,https,avc1.4d401e
Y8Twp7LgPb8,5,metadata,605,mp4,640x360,360,30.0,m3u8_native,vp09.00.21.08
Y8Twp7LgPb8,5,metadata,243,webm,640x360,360,30,https,vp9
Y8Twp7LgPb8,5,metadata,232,mp4,1280x720,720,30.0,m3u8_native,avc1.64001F
Y8Twp7LgPb8,5,metadata,136,mp4,1280x720,720,30,https,avc1.64001f
Y8Twp7LgPb8,5,metadata,270,mp4,1920x1080,1080,30.0,m3u8_native,avc1.640028
Y8Twp7LgPb8,5,metadata,137,mp4,1920x1080,1080,30,https,avc1.640028
fixywKCSSpw,6,listing,sb2,mhtml,48x27,27,0.0,mhtml,images
fixywKCSSpw,6,listing,sb1,mhtml,80x45,45,0.0,mhtml,images
fixywKCSSpw,6,listing,sb0,mhtml,160x90,90,0.0,mhtml,images
fixywKCSSpw,6,listing,269,mp4,256x144,144,25.0,m3u8,avc1.4D400C
fixywKCSSpw,6,listing,160,mp4,256x144,144,25.0,https,avc1.4d400c
fixywKCSSpw,6,listing,230,mp4,640x360,360,25.0,m3u8,avc1.4D401E
fixywKCSSpw,6,listing,134,mp4,640x360,360,25.0,https,avc1.4d401e
fixywKCSSpw,6,listing,605,mp4,640x360,360,25.0,m3u8,vp09.00.21.08
fixywKCSSpw,6,listing,243,webm,640x360,360,25.0,https,vp9
fixywKCSSpw,6,listing,232,mp4,1280x720,720,25.0,m3u8,avc1.4D401F
fixywKCSSpw,6,listing,136,mp4,1280x720,720,25.0,https,avc1.4d401f
fixywKCSSpw,6,metadata,sb2,mhtml,48x27,27,0.013704262025489928,mhtml,none
fixywKCSSpw,6,metadata,sb1,mhtml,80x45,45,0.10017815540633136,mhtml,none
fixywKCSSpw,6,metadata,sb0,mhtml,160x90,90,0.10017815540633136,mhtml,none
fixywKCSSpw,6,metadata,233,mp4,audio only,,,m3u8_native,none
fixywKCSSpw,6,metadata,234,mp4,audio only,,,m3u8_native,none
fixywKCSSpw,6,metadata,139,m4a,audio only,,,https,none
fixywKCSSpw,6,metadata,140,m4a,audio only,,,https,none
fixywKCSSpw,6,metadata,251,webm,audio only,,,https,none
fixywKCSSpw,6,metadata,269,mp4,256x144,144,25.0,m3u8_native,avc1.4D400C
fixywKCSSpw,6,metadata,160,mp4,256x144,144,25,https,avc1.4d400c
fixywKCSSpw,6,metadata,230,mp4,640x360,360,25.0,m3u8_native,avc1.4D401E
fixywKCSSpw,6,metadata,134,mp4,640x360,360,25,https,avc1.4d401e
fixywKCSSpw,6,metadata,605,mp4,640x360,360,25.0,m3u8_native,vp09.00.21.08
fixywKCSSpw,6,metadata,243,webm,640x360,360,25,https,vp9
fixywKCSSpw,6,metadata,232,mp4,1280x720,720,25.0,m3u8_native,avc1.4D401F
fixywKCSSpw,6,metadata,136,mp4,1280x720,720,25,https,avc1.4d401f
g0lXjTWhxQo,7,listing,sb3,mhtml,48x27,27,0.0,mhtml,images
g0lXjTWhxQo,7,listing,sb2,mhtml,80x45,45,0.0,mhtml,images
g0lXjTWhxQo,7,listing,sb1,mhtml,160x90,90,0.0,mhtml,images
g0lXjTWhxQo,7,listing,sb0,mhtml,320x180,180,0.0,mhtml,images
g0lXjTWhxQo,7,listing,602,mp4,256x144,144,15.0,m3u8,vp09.00.10.08
g0lXjTWhxQo,7,listing,269,mp4,256x144,144,30.0,m3u8,avc1.4D400C
g0lXjTWhxQo,7,listing,160,mp4,256x144,144,30.0,https,avc1.4d400c
g0lXjTWhxQo,7,listing,603,mp4,256x144,144,30.0,m3u8,vp09.00.11.08
g0lXjTWhxQo,7,listing,278,webm,256x144,144,30.0,https,vp9
g0lXjTWhxQo,7,listing,229,mp4,426x240,240,30.0,m3u8,avc1.4D4015
g0lXjTWhxQo,7,listing,133,mp4,426x240,240,30.0,https,avc1.4d4015
g0lXjTWhxQo,7,listing,604,mp4,426x240,240,30.0,m3u8,vp09.00.20.08
g0lXjTWhxQo,7,listing,242,webm,426x240,240,30.0,https,vp9
g0lXjTWhxQo,7,listing,230,mp4,640x360,360,30.0,m3u8,avc1.4D401E
g0lXjTWhxQo,7,listing,134,mp4,640x360,360,30.0,https,avc1.4d401e
g0lXjTWhxQo,7,listing,605,mp4,640x360,360,30.0,m3u8,vp09.00.21.08
g0lXjTWhxQo,7,listing,243,webm,640x360,360,30.0,https,vp9
g0lXjTWhxQo,7,listing,231,mp4,854x480,480,30.0,m3u8,avc1.4D401F
g0lXjTWhxQo,7,listing,135,mp4,854x480,480,30.0,https,avc1.4d401f
g0lXjTWhxQo,7,listing,606,mp4,854x480,480,30.0,m3u8,vp09.00.30.08
g0lXjTWhxQo,7,listing,244,webm,854x480,480,30.0,https,vp9
g0lXjTWhxQo,7,listing,232,mp4,1280x720,720,30.0,m3u8,avc1.64001F
g0lXjTWhxQo,7,listing,136,mp4,1280x720,720,30.0,https,avc1.64001f
g0lXjTWhxQo,7,listing,609,mp4,1280x720,720,30.0,m3u8,vp09.00.31.08
g0lXjTWhxQo,7,listing,247,webm,1280x720,720,30.0,https,vp9
g0lXjTWhxQo,7,listing,270,mp4,1920x1080,1080,30.0,m3u8,avc1.640028
g0lXjTWhxQo,7,listing,137,mp4,1920x1080,1080,30.0,https,avc1.640028
g0lXjTWhxQo,7,listing,614,mp4,1920x1080,1080,30.0,m3u8,vp09.00.40.08
g0lXjTWhxQo,7,listing,248,webm,1920x1080,1080,30.0,https,vp9
g0lXjTWhxQo,7,metadata,sb3,mhtml,48x27,27,0.011275228323373548,mhtml,none
g0lXjTWhxQo,7,metadata,sb2,mhtml,80x45,45,0.1001240275115571,mhtml,none
g0lXjTWhxQo,7,metadata,sb1,mhtml,160x90,90,0.1001240275115571,mhtml,none
g0lXjTWhxQo,7,metadata,sb0,mhtml,320x180,180,0.1001240275115571,mhtml,none
g0lXjTWhxQo,7,metadata,233,mp4,audio only,,,m3u8_native,none
g0lXjTWhxQo,7,metadata,234,mp4,audio only,,,m3u8_native,none
g0lXjTWhxQo,7,metadata,139-drc,m4a,audio only,,,https,none
g0lXjTWhxQo,7,metadata,249-drc,webm,audio only,,,https,none
g0lXjTWhxQo,7,metadata,250-drc,webm,audio only,,,https,none
g0lXjTWhxQo,7,metadata,139,m4a,audio only,,,https,none
g0lXjTWhxQo,7,metadata,249,webm,audio only,,,https,none
g0lXjTWhxQo,7,metadata,250,webm,audio only,,,https,none
g0lXjTWhxQo,7,metadata,140-drc,m4a,audio only,,,https,none
g0lXjTWhxQo,7,metadata,251-drc,webm,audio only,,,https,none
g0lXjTWhxQo,7,metadata,140,m4a,audio only,,,https,none
g0lXjTWhxQo,7,metadata,251,webm,audio only,,,https,none
g0lXjTWhxQo,7,metadata,602,mp4,256x144,144,15.0,m3u8_native,vp09.00.10.08
