step_index,track_id,frame_gap,image_displacement_px,court_displacement_ft,speed_ft_per_s,implausible,secant_scale_ft_per_px,midpoint_foot_y_px,before_source_frame,before_foot_x_px,before_foot_y_px,before_court_x_ft,before_court_y_ft,after_source_frame,after_foot_x_px,after_foot_y_px,after_court_x_ft,after_court_y_ft
6940,22,1,2.704163456597992,0.10126187787169859,3.037856336150958,False,0.037446655683710924,855.75,20393,657.0,856.5,23.151243209838867,25.934022903442383,20394,659.25,855.0,23.221345901489258,25.860950469970703
6941,7,1,3.9151149408414563,0.2612515421566311,7.837546264698933,False,0.0667289584352488,477.375,20393,1538.625,479.25,53.94521713256836,2.1604230403900146,20394,1537.5,475.5,54.020145416259766,1.910146951675415
6942,20,1,5.25,0.12872665012122983,3.861799503636895,False,0.0245193619278533,862.5,20393,754.5,862.5,25.53742218017578,25.922956466674805,20394,749.25,862.5,25.409423828125,25.936630249023438
6943,24,1,325.4801261213962,15.09007710143386,452.7023130430158,True,0.04636251460651587,490.875,20393,687.75,555.75,26.548053741455078,9.943316459655762,20394,986.25,426.0,37.846458435058594,-0.05950705707073212
6944,1,1,8.326351241690444,0.28925228345285775,8.677568503585732,False,0.03473938043888391,607.6875,20394,954.0,610.125,33.692413330078125,12.489006042480469,20395,947.25,605.25,33.561790466308594,12.230927467346191
6945,2,1,38.89890743966982,1.7039314783321415,51.11794434996425,True,0.04380409606554761,820.125,20394,1385.25,801.75,42.11255645751953,21.397777557373047,20395,1398.0,838.5,41.77712631225586,23.06836700439453
6946,22,1,6.708203932499369,0.22565299663526564,6.769589899057969,False,0.03363836265353235,853.5,20394,659.25,855.0,23.221345901489258,25.860950469970703,20395,665.25,852.0,23.392107009887695,25.713438034057617
6947,31,1,18.80990430597668,0.9268153483153135,27.804460449459405,False,0.049272730644399194,799.125,20394,1251.75,789.75,38.93437576293945,21.201364517211914,20395,1253.25,808.5,38.66624450683594,22.088546752929688
6948,33,1,11.423659658795863,0.49514053917035833,14.85421617511075,False,0.04334342530846632,708.75,20394,1803.0,706.5,54.97300720214844,15.4348726272583,20395,1792.5,711.0,54.563568115234375,15.713303565979004
6949,34,1,12.023414656411049,0.2955294080999781,8.865882242999342,False,0.024579490647642078,972.375,20394,1831.5,972.0,49.523040771484375,27.556476593017578,20395,1819.5,972.75,49.23410415649414,27.61855125427246
6950,25,1,19.5,0.44847450780765546,13.454235234229664,False,0.022998692708084894,975.0,20394,1605.0,975.0,44.31391143798828,28.26924705505371,20395,1585.5,975.0,43.86845779418945,28.321212768554688
6951,32,1,12.90348790056394,0.727207270179622,21.816218105388657,False,0.056357418690479784,497.25,20394,797.8125,492.0,30.720779418945312,5.365041255950928,20395,805.3125,502.5,30.797298431396484,6.088211536407471
6952,29,1,18.24828759089466,0.36195531730729097,10.85865951921873,False,0.019835029205035964,970.5,20394,1725.0,972.0,47.102516174316406,27.835643768310547,20395,1707.0,969.0,46.74748992919922,27.765159606933594
6953,18,1,16.955018615442448,0.4137252271167216,12.411756813501649,False,0.024401343136238443,943.5,20394,101.53125,945.0,9.235008239746094,31.156005859375,20395,84.84375,942.0,8.827640533447266,31.083755493164062
6954,35,5,14.096209596909377,0.6234751526786094,3.7408509160716563,False,0.04422998596837746,404.625,20390,477.375,401.25,21.259296417236328,-0.3188507854938507,20395,489.75,408.0,21.66021156311035,0.15863043069839478
6955,15,4,313.6004623721081,6.479717587877746,48.5978819090831,True,0.020662334292699876,918.75,20391,1483.5,971.25,41.59833908081055,28.443008422851562,20395,1188.0,866.25,36.183475494384766,24.884077072143555
6956,2,1,8.74642784226795,0.3312344747350859,9.937034242052576,False,0.03787082917832622,842.25,20395,1398.0,838.5,41.77712631225586,23.06836700439453,20396,1402.5,846.0,41.75412368774414,23.398801803588867
6957,22,1,7.648529270389178,0.18196344255090588,5.4589032765271766,False,0.02379064472634843,852.75,20395,665.25,852.0,23.392107009887695,25.713438034057617,20396,672.75,853.5,23.56770896911621,25.761131286621094
6958,33,1,22.147234590350102,0.9824633596974915,29.473900790924745,False,0.04436054333056851,705.75,20395,1792.5,711.0,54.563568115234375,15.713303565979004,20396,1812.0,700.5,55.33928680419922,15.110398292541504
6959,35,1,7.875,0.28773630976998493,8.632089293099549,False,0.03653794409777587,408.0,20395,489.75,408.0,21.66021156311035,0.15863043069839478,20396,481.875,408.0,21.377111434936523,0.21007458865642548
6960,34,1,13.52081728298996,0.3294128438353448,9.882385315060343,False,0.024363382548610202,973.125,20395,1819.5,972.75,49.23410415649414,27.61855125427246,20396,1806.0,973.5,48.91123962402344,27.68390655517578
6961,31,1,31.58025490714095,1.5589277731915978,46.76783319574793,True,0.04936400221516552,824.25,20395,1253.25,808.5,38.66624450683594,22.088546752929688,20396,1251.0,840.0,38.11537551879883,23.54690170288086
6962,1,1,7.721722605740251,0.2426824432987002,7.280473298961006,False,0.031428536829112785,603.375,20395,947.25,605.25,33.561790466308594,12.230927467346191,20396,940.5,601.5,33.41071701049805,12.04100227355957
6963,18,1,12.372513954831492,0.3035529231428069,9.106587694284208,False,0.024534457932396905,941.25,20395,84.84375,942.0,8.827640533447266,31.083755493164062,20396,72.5625,940.5,8.525053977966309,31.059553146362305
6964,25,1,13.5,0.3102105406246983,9.30631621874095,False,0.02297855856479247,975.0,20395,1585.5,975.0,43.86845779418945,28.321212768554688,20396,1572.0,975.0,43.560306549072266,28.356897354125977
6965,32,1,19.08543702014706,0.9815501657716503,29.44650497314951,False,0.05142927378270152,497.25,20395,805.3125,502.5,30.797298431396484,6.088211536407471,20396,821.25,492.0,31.4260196685791,5.33445405960083
6966,29,1,9.12414379544733,0.248560137918319,7.45680413754957,False,0.027242023305501056,969.75,20395,1707.0,969.0,46.74748992919922,27.765159606933594,20396,1698.0,970.5,46.513328552246094,27.848529815673828
6967,2,1,8.077747210701755,0.3330235587003971,9.990706761011914,False,0.04122728156919702,849.75,20396,1402.5,846.0,41.75412368774414,23.398801803588867,20397,1405.5,853.5,41.69708251953125,23.726903915405273
6968,33,1,8.112490369793976,0.35714834235163195,10.714450270548959,False,0.04402450124088123,703.875,20396,1812.0,700.5,55.33928680419922,15.110398292541504,20397,1816.5,707.25,55.271156311035156,15.46098804473877
6969,35,1,3.7687033579203337,0.27490988625769547,8.247296587730863,False,0.07294548287541466,406.125,20396,481.875,408.0,21.377111434936523,0.21007458865642548,20397,481.5,404.25,21.392568588256836,-0.06440040469169617
6970,34,1,15.074813431681335,0.3819743243974165,11.459229731922495,False,0.02533857723205095,974.25,20396,1806.0,973.5,48.91123962402344,27.68390655517578,20397,1791.0,975.0,48.54205322265625,27.78191566467285
6971,29,1,20.89258241577618,0.3934268058858978,11.802804176576934,False,0.018830932340313165,966.75,20396,1698.0,970.5,46.513328552246094,27.848529815673828,20397,1678.5,963.0,46.206512451171875,27.60226058959961
6972,32,1,27.04163456597992,0.8273234467804645,24.819703403413936,False,0.03059443188472377,491.25,20396,821.25,492.0,31.4260196685791,5.33445405960083,20397,794.25,490.5,30.59873390197754,5.3265581130981445
6973,1,1,5.031152949374527,0.22775592700856404,6.8326778102569214,False,0.04526913200618929,602.625,20396,940.5,601.5,33.41071701049805,12.04100227355957,20397,936.0,603.75,33.243865966796875,12.196029663085938
6974,18,1,12.414797512067,0.3085648869164605,9.256946607493814,False,0.024854604887155025,939.0,20396,72.5625,940.5,8.525053977966309,31.059553146362305,20397,60.515625,937.5,8.228232383728027,30.975236892700195
6975,25,1,22.54994456755936,0.551364312714354,16.540929381430622,False,0.024450805679919665,975.75,20396,1572.0,975.0,43.560306549072266,28.356897354125977,20397,1549.5,976.5,43.021663665771484,28.474653244018555
6976,31,1,8.48528137423857,0.25995148459040496,7.798544537712148,False,0.03063557625556428,843.0,20396,1251.0,840.0,38.11537551879883,23.54690170288086,20397,1257.0,846.0,38.17034912109375,23.800973892211914
6977,15,2,22.612220147522002,0.5242226780375532,7.863340170563298,False,0.023183158248837453,865.125,20395,1188.0,866.25,36.183475494384766,24.884077072143555,20397,1165.5,864.0,35.6602783203125,24.851303100585938
6978,35,1,5.408326913195984,0.29666963928115564,8.90008917843467,False,0.054854235707774986,402.75,20397,481.5,404.25,21.392568588256836,-0.06440040469169617,20398,477.0,401.25,21.27256202697754,-0.3357144296169281
6979,2,1,1.6770509831248424,0.0685699613789652,2.057098841368956,False,0.04088722529544037,853.125,20397,1405.5,853.5,41.69708251953125,23.726903915405273,20398,1407.0,852.75,41.75162887573242,23.685352325439453
6980,25,1,4.38926246651986,0.08396997294074691,2.5190991882224076,False,0.01913077050671902,975.75,20397,1549.5,976.5,43.021663665771484,28.474653244018555,20398,1545.375,975.0,42.95269012451172,28.426761627197266
6981,34,1,15.074813431681335,0.3107128182885253,9.32138454865576,False,0.02061138731146941,974.25,20397,1791.0,975.0,48.54205322265625,27.78191566467285,20398,1776.0,973.5,48.23198318481445,27.761940002441406
6982,32,1,10.317612369148204,0.3206822213191066,9.620466639573198,False,0.03108104955348127,492.1875,20397,794.25,490.5,30.59873390197754,5.3265581130981445,20398,804.0,493.875,30.870805740356445,5.496304988861084
6983,31,1,9.031195934094221,0.26507854869105746,7.952356460731724,False,0.029351433699975792,843.0,20397,1257.0,846.0,38.17034912109375,23.800973892211914,20398,1250.25,840.0,38.09940719604492,23.545564651489258
6984,22,2,292.3273528939774,15.505826790918574,232.5874018637786,True,0.05304268190237504,707.4375,20396,672.75,853.5,23.56770896911621,25.761131286621094,20398,661.875,561.375,25.7191104888916,10.405281066894531
6985,33,1,9.843303561305015,0.30669073947162584,9.200722184148775,False,0.03115729770615396,710.4375,20397,1816.5,707.25,55.271156311035156,15.46098804473877,20398,1824.0,713.625,55.3168830871582,15.764250755310059
6986,29,1,19.557607215607945,0.7295816090766252,21.887448272298755,False,0.0373042367112467,968.25,20397,1678.5,963.0,46.206512451171875,27.60226058959961,20398,1662.0,973.5,45.63916778564453,28.060964584350586
6987,7,4,607.5425910995871,25.778345708047546,193.3375928103566,True,0.0424305161246251,724.5,20394,1537.5,475.5,54.020145416259766,1.910146951675415,20398,1885.5,973.5,50.71437454223633,27.475650787353516
6988,18,1,10.111536187073654,0.2711362606609286,8.134087819827858,False,0.026814546834885756,939.0,20397,60.515625,937.5,8.228232383728027,30.975236892700195,20398,50.859375,940.5,7.9986748695373535,31.119522094726562
6989,20,4,53.88007516698543,1.8500592504896702,13.875444378672526,False,0.034336612277469106,841.5,20394,749.25,862.5,25.409423828125,25.936630249023438,20398,715.5,820.5,24.895694732666016,24.15932846069336
6990,35,1,3.4573291714848327,0.18544811893246343,5.563443567973903,False,0.053639127122170525,400.875,20398,477.0,401.25,21.27256202697754,-0.3357144296169281,20399,473.625,400.5,21.1240177154541,-0.44673511385917664
6991,22,1,7.721722605740251,0.34780527392044425,10.434158217613327,False,0.04504244605496309,563.25,20398,661.875,561.375,25.7191104888916,10.405281066894531,20399,655.125,565.125,25.4625244140625,10.640083312988281
6992,20,1,10.201102881551583,0.4812029414621301,14.436088243863903,False,0.047171658501001155,815.625,20398,715.5,820.5,24.895694732666016,24.15932846069336,20399,718.5,810.75,25.045738220214844,23.702116012573242
6993,25,1,20.100139924886093,0.5301977750647251,15.905933251941754,False,0.02637781513193768,976.5,20398,1545.375,975.0,42.95269012451172,28.426761627197266,20399,1525.5,978.0,42.45051956176758,28.59686279296875
6994,34,1,12.0,0.27467728180319434,8.24031845409583,False,0.022889773483599527,973.5,20398,1776.0,973.5,48.23198318481445,27.761940002441406,20399,1764.0,973.5,47.95917510986328,27.793930053710938
6995,32,1,21.33219397999184,0.7874736333298863,23.624208999896588,False,0.036914798077895015,492.0,20398,804.0,493.875,30.870805740356445,5.496304988861084,20399,825.0,490.125,31.569766998291016,5.13358211517334
6996,2,1,14.484905936870975,0.7211068228462888,21.633204685388662,False,0.04978332796837354,846.0,20398,1407.0,852.75,41.75162887573242,23.685352325439453,20399,1412.25,839.25,42.11751174926758,23.063962936401367
6997,33,1,39.145761264790856,1.658338471476619,49.75015414429857,True,0.04236316826895355,705.9375,20398,1824.0,713.625,55.3168830871582,15.764250755310059,20399,1860.0,698.25,56.69183349609375,14.837105751037598
6998,18,1,10.178704144752722,0.2787965864909958,8.363897594729874,False,0.027390184696027317,942.0,20398,50.859375,940.5,7.9986748695373535,31.119522094726562,20399,41.1328125,943.5,7.761298656463623,31.2657413482666
6999,1,2,622.9860677615511,24.847199412598695,372.70799118898043,True,0.039884037057003656,784.5,20397,936.0,603.75,33.243865966796875,12.196029663085938,20399,428.625,965.25,17.052955627441406,31.043781280517578
7000,31,1,7.5374067158406675,0.36799918378204977,11.039975513461492,False,0.04882304984400803,836.25,20398,1250.25,840.0,38.09940719604492,23.545564651489258,20399,1251.0,832.5,38.234962463378906,23.203441619873047
7001,29,1,9.031195934094221,0.19115817174541958,5.734745152362588,False,0.02116642946741601,973.125,20398,1662.0,973.5,45.63916778564453,28.060964584350586,20399,1653.0,972.75,45.44808578491211,28.05556869506836
7002,25,1,10.920164833920778,0.21116987583053287,6.335096274915986,False,0.019337608822037753,976.5,20399,1525.5,978.0,42.45051956176758,28.59686279296875,20400,1515.0,975.0,42.25932312011719,28.50721549987793
7003,20,1,6.408002808988148,0.1622189130752192,4.866567392256576,False,0.025315050244310723,811.875,20399,718.5,810.75,25.045738220214844,23.702116012573242,20400,724.5,813.0,25.18279457092285,23.788894653320312
7004,22,1,10.93303480283494,0.34431084513677734,10.32932535410332,False,0.03149270548809535,565.6875,20399,655.125,565.125,25.4625244140625,10.640083312988281,20400,644.25,566.25,25.13448143005371,10.744667053222656
7005,34,1,18.973665961010276,0.3495671676238494,10.487015028715481,False,0.018423807415087232,970.5,20399,1764.0,973.5,47.95917510986328,27.793930053710938,20400,1746.0,967.5,47.66596984863281,27.603593826293945
7006,35,1,3.225871975140985,0.2025953384635667,6.077860153907001,False,0.062803279245052,399.1875,20399,473.625,400.5,21.1240177154541,-0.44673511385917664,20400,471.75,397.875,21.095626831054688,-0.6473312973976135
7007,29,1,10.738365797457265,0.20806839715899642,6.242051914769893,False,0.019376169622407992,971.625,20399,1653.0,972.75,45.44808578491211,28.05556869506836,20400,1642.5,970.5,45.24922180175781,27.994367599487305
7008,1,1,8.284020762890446,0.19436166722856893,5.830850016857068,False,0.02346223805947495,964.875,20399,428.625,965.25,17.052955627441406,31.043781280517578,20400,420.375,964.5,16.858692169189453,31.0376033782959
7009,18,1,7.9245095471265605,0.19367851374137143,5.810355412241143,False,0.024440441719399474,942.75,20399,41.1328125,943.5,7.761298656463623,31.2657413482666,20400,33.3515625,942.0,7.571195125579834,31.228700637817383
7010,33,1,27.093587802282666,1.063029789858903,31.89089369576709,False,0.03923547511006798,688.125,20399,1860.0,698.25,56.69183349609375,14.837105751037598,20400,1842.0,678.0,56.79106903076172,13.778717994689941
7011,32,1,14.294338914409439,0.4408816874659769,13.226450623979307,False,0.030843097404214,490.6875,20399,825.0,490.125,31.569766998291016,5.13358211517334,20400,839.25,491.25,32.00932693481445,5.16769552230835
7012,7,2,25.5,0.5807859039781244,8.711788559671865,False,0.0227759178030637,973.5,20398,1885.5,973.5,50.71437454223633,27.475650787353516,20400,1860.0,973.5,50.13745880126953,27.542587280273438
7013,35,1,10.586695660119828,0.4914624375607899,14.743873126823697,False,0.04642264719218604,399.9375,20400,471.75,397.875,21.095626831054688,-0.6473312973976135,20401,462.0,402.0,20.74341583251953,-0.30457374453544617
7014,34,1,15.0,0.34277930697893316,10.283379209367995,False,0.022851953798595545,967.5,20400,1746.0,967.5,47.66596984863281,27.603593826293945,20401,1731.0,967.5,47.325416564941406,27.642595291137695
7015,33,1,32.4932685336517,2.027361471392506,60.820844141775176,True,0.06239327598862103,693.375,20400,1842.0,678.0,56.79106903076172,13.778717994689941,20401,1831.5,708.75,55.67576599121094,15.471731185913086
7016,25,1,13.416407864998739,0.26983376045222246,8.095012813566674,False,0.02011222103318546,972.0,20400,1515.0,975.0,42.25932312011719,28.50721549987793,20401,1503.0,969.0,42.08317947387695,28.302804946899414
7017,32,1,15.90990257669732,0.46395627981903814,13.918688394571145,False,0.029161478367477796,490.125,20400,839.25,491.25,32.00932693481445,5.16769552230835,20401,823.5,489.0,31.561519622802734,5.046352863311768
7018,20,1,11.256248264852726,0.5353332592094666,16.059997776284,False,0.04755876439586248,807.375,20400,724.5,813.0,25.18279457092285,23.788894653320312,20401,724.875,801.75,25.287260055541992,23.263853073120117
7019,29,1,13.5,0.3092445041656203,9.27733512496861,False,0.02290700030856447,970.5,20400,1642.5,970.5,45.24922180175781,27.994367599487305,20401,1629.0,970.5,44.941986083984375,28.029558181762695
7020,7,1,15.074813431681335,0.38133870999635266,11.44016129989058,False,0.025296413234204843,974.25,20400,1860.0,973.5,50.13745880126953,27.542587280273438,20401,1845.0,975.0,49.76893615722656,27.6406192779541
7021,22,1,95.28616439441772,6.401788132625557,192.0536439787667,True,0.06718486543467796,521.625,20400,644.25,566.25,25.13448143005371,10.744667053222656,20401,677.625,477.0,27.110628128051758,4.655518054962158
7022,24,7,367.68056788467896,16.42074095148193,70.3746040777797,True,0.04466034483669587,493.5,20394,986.25,426.0,37.846458435058594,-0.05950705707073212,20401,644.25,561.0,25.192218780517578,10.405241012573242
7023,20,1,16.281220009569306,0.7781410622088885,23.344231866266654,False,0.04779378091761767,809.625,20401,724.875,801.75,25.287260055541992,23.263853073120117,20402,720.75,817.5,25.05304527282715,24.005908966064453
7024,1,2,31.7224289738349,0.7918959268116101,11.878438902174151,False,0.024963281577989407,966.375,20400,420.375,964.5,16.858692169189453,31.0376033782959,20402,388.875,968.25,16.101106643676758,31.26817512512207
7025,34,1,21.0,0.4834477221774905,14.503431665324715,False,0.023021320103690023,967.5,20401,1731.0,967.5,47.325416564941406,27.642595291137695,20402,1710.0,967.5,46.84512710571289,27.697765350341797
7026,31,3,32.89756829919196,1.0322216923111243,10.322216923111244,False,0.031376838644225205,844.5,20399,1251.0,832.5,38.234962463378906,23.203441619873047,20402,1273.5,856.5,38.42283630371094,24.218421936035156
7027,33,1,294.69178814483445,21.918092863555565,657.542785906667,True,0.07437632721812835,563.25,20401,1831.5,708.75,55.67576599121094,15.471731185913086,20402,1878.0,417.75,66.68914794921875,-3.478419542312622
7028,24,1,21.173391320239656,0.8869486889253797,26.608460667761392,False,0.04188977927581894,565.125,20401,644.25,561.0,25.192218780517578,10.405241012573242,20402,624.75,569.25,24.53221321105957,10.997753143310547
7029,25,1,8.77852493303972,0.17134616925196727,5.140385077559018,False,0.01951878824278006,967.5,20401,1503.0,969.0,42.08317947387695,28.302804946899414,20402,1494.75,966.0,41.94166946411133,28.20619010925293
7030,22,1,388.1764458657944,22.07775584122208,662.3326752366623,True,0.05687556799583635,670.125,20401,677.625,477.0,27.110628128051758,4.655518054962158,20402,639.0,863.25,22.65777015686035,26.279563903808594
7031,32,1,16.033168744823964,0.610696273734132,18.320888212023963,False,0.038089555686319644,490.5,20401,823.5,489.0,31.561519622802734,5.046352863311768,20402,807.75,492.0,31.01947593688965,5.3276686668396
7032,33,1,246.57212433687633,18.758013483939322,562.7404045181797,True,0.07607515867572849,540.375,20402,1878.0,417.75,66.68914794921875,-3.478419542312622,20403,1852.5,663.0,57.52701187133789,12.889791488647461
7033,20,1,12.75,0.5781582168678181,17.344746506034543,False,0.045345742499436716,823.125,20402,720.75,817.5,25.05304527282715,24.005908966064453,20403,714.75,828.75,24.813024520874023,24.531890869140625
7034,7,2,39.0,0.8878808158529551,13.318212237794326,False,0.022766174765460386,975.0,20401,1845.0,975.0,49.76893615722656,27.6406192779541,20403,1806.0,975.0,48.886802673339844,27.741479873657227
7035,34,1,21.0535032714273,0.5181267972487851,15.543803917463553,False,0.02461000388243981,968.25,20402,1710.0,967.5,46.84512710571289,27.697765350341797,20403,1689.0,969.0,46.33961868286133,27.811416625976562
7036,1,1,21.200770180585423,0.5129752310369342,15.389256931108026,False,0.024196065834753994,968.625,20402,388.875,968.25,16.101106643676758,31.26817512512207,20403,367.6875,969.0,15.595773696899414,31.35639190673828
7037,33,1,27.75,1.7792002080100922,53.376006240302765,True,0.06411532281117449,676.125,20403,1852.5,663.0,57.52701187133789,12.889791488647461,20404,1843.5,689.25,56.542301177978516,14.371647834777832
7038,34,1,19.72941965694886,0.395710941993253,11.87132825979759,False,0.020056897205989556,967.5,20403,1689.0,969.0,46.33961868286133,27.811416625976562,20404,1669.5,966.0,45.9496955871582,27.74398422241211
7039,32,2,165.17888030859152,7.066313848494614,105.99470772741921,True,0.04277976600454696,547.125,20402,807.75,492.0,31.01947593688965,5.3276686668396,20404,930.75,602.25,33.149620056152344,12.06527042388916
7040,7,1,22.54994456755936,0.4809684757994105,14.429054273982315,False,0.021329031402202995,974.25,20403,1806.0,975.0,48.886802673339844,27.741479873657227,20404,1783.5,973.5,48.40583419799805,27.741458892822266
7041,31,2,71.91010012508674,3.634646901652415,54.51970352478622,True,0.050544317075487184,822.0,20402,1273.5,856.5,38.42283630371094,24.218421936035156,20404,1293.75,787.5,40.050594329833984,20.968643188476562
7042,29,3,237.00474678790718,5.395870778792024,53.95870778792024,True,0.022766931261595055,971.25,20401,1629.0,970.5,44.941986083984375,28.029558181762695,20404,1866.0,972.0,50.308353424072266,27.466066360473633
7043,24,2,38.942264957241505,1.477069220764008,22.15603831146012,False,0.03792972037928009,564.0,20402,624.75,569.25,24.53221321105957,10.997753143310547,20404,662.25,558.75,25.77268409729004,10.195901870727539
7044,1,1,22.478114355968565,0.5700892190307943,17.10267657092383,False,0.02536196809050488,963.75,20403,367.6875,969.0,15.595773696899414,31.35639190673828,20404,347.8125,958.5,15.147305488586426,31.00442886352539
7045,31,1,3.75,0.08254529213025179,2.4763587639075535,False,0.022012077901400477,787.5,20404,1293.75,787.5,40.050594329833984,20.968643188476562,20405,1297.5,787.5,40.13312530517578,20.97018051147461
7046,7,1,22.51249652970545,0.5359881956863015,16.079645870589047,False,0.02380847432798313,973.875,20404,1783.5,973.5,48.40583419799805,27.741458892822266,20405,1761.0,974.25,47.87739944458008,27.831125259399414
7047,34,1,25.511027027542422,0.5735418980731735,17.206256942195203,False,0.022482117143067644,965.625,20404,1669.5,966.0,45.9496955871582,27.74398422241211,20405,1644.0,965.25,45.3774528503418,27.78256607055664
7048,32,1,9.98514521677076,0.33322702236419854,9.996810670925957,False,0.03337227602904764,599.4375,20404,930.75,602.25,33.149620056152344,12.06527042388916,20405,922.5,596.625,32.97037887573242,11.784356117248535
7049,24,1,9.031195934094221,0.316047113552769,9.48141340658307,False,0.034995045601838866,559.125,20404,662.25,558.75,25.77268409729004,10.195901870727539,20405,653.25,559.5,25.477558135986328,10.308979034423828
7050,1,1,20.859743676517216,0.6659205656152482,19.977616968457443,False,0.03192371756537478,964.5,20404,347.8125,958.5,15.147305488586426,31.00442886352539,20405,330.75,970.5,14.716944694519043,31.512601852416992
7051,20,2,268.7052288289158,14.498232939775113,217.4734940966267,True,0.05395590179976035,694.5,20403,714.75,828.75,24.813024520874023,24.531890869140625,20405,704.25,560.25,26.99920654296875,10.199432373046875
7052,24,1,8.258518329579465,0.4241061588586666,12.723184765759997,False,0.05135378307990783,562.125,20405,653.25,559.5,25.477558135986328,10.308979034423828,20406,646.875,564.75,25.240896224975586,10.66091251373291
7053,1,1,93.84674695514224,2.233054973050271,66.99164919150813,True,0.023794697690668467,970.875,20405,330.75,970.5,14.716944694519043,31.512601852416992,20406,424.59375,971.25,16.93839454650879,31.285236358642578
7054,31,1,34.92939306658506,1.7938155585188447,53.81446675556534,True,0.051355474602703156,804.375,20405,1297.5,787.5,40.13312530517578,20.97018051147461,20406,1288.5,821.25,39.34660720825195,22.582372665405273
7055,18,6,272.8029969752741,6.533566379861958,32.667831899309796,False,0.02394976027500951,957.0,20400,33.3515625,942.0,7.571195125579834,31.228700637817383,20406,304.5,972.0,14.091680526733398,31.641931533813477
7056,35,5,33.28851153175822,1.1225972207807473,6.735583324684484,False,0.03372326274515929,397.875,20401,462.0,402.0,20.74341583251953,-0.30457374453544617,20406,429.75,393.75,19.728513717651367,-0.7843635082244873
7057,22,4,345.61595829041227,9.59131677620868,71.9348758215651,True,0.02775137127247273,904.5,20402,639.0,863.25,22.65777015686035,26.279563903808594,20406,303.375,945.75,14.107707977294922,30.625802993774414
7058,34,1,21.120191760493086,0.5410224407354214,16.23067322206264,False,0.025616360252346038,966.375,20405,1644.0,965.25,45.3774528503418,27.78256607055664,20406,1623.0,967.5,44.85605239868164,27.926950454711914
7059,7,1,24.011715890373182,0.5673868478791151,17.021605436373452,False,0.02362958359450658,974.625,20405,1761.0,974.25,47.87739944458008,27.831125259399414,20406,1737.0,975.0,47.31758117675781,27.923490524291992
7060,20,1,242.268575139245,13.329068428961321,399.87205286883966,True,0.0550177356733137,681.375,20405,704.25,560.25,26.99920654296875,10.199432373046875,20406,707.25,802.5,24.829214096069336,23.350675582885742
7061,33,3,19.6293784924536,0.700145203695042,7.001452036950419,False,0.03566823085938298,690.375,20404,1843.5,689.25,56.542301177978516,14.371647834777832,20407,1824.0,691.5,55.87935256958008,14.596819877624512
7062,31,1,42.9861896427213,1.887953752219736,56.63861256659208,True,0.04392000705136741,835.875,20406,1288.5,821.25,39.34660720825195,22.582372665405273,20407,1257.0,850.5,38.100040435791016,24.000272750854492
7063,1,1,33.783316888665624,0.8154223271720528,24.462669815161583,False,0.024136834457649976,972.0,20406,424.59375,971.25,16.93839454650879,31.285236358642578,20407,390.84375,972.75,16.136749267578125,31.43449592590332
7064,22,1,36.99598795815568,0.9536798922189791,28.610396766569373,False,0.025777927414660177,949.125,20406,303.375,945.75,14.107707977294922,30.625802993774414,20407,267.0,952.5,13.226527214050293,30.990530014038086
7065,32,2,19.503605435918764,0.5732781215393566,8.59917182309035,False,0.029393443351944583,596.4375,20405,922.5,596.625,32.97037887573242,11.784356117248535,20407,903.0,596.25,32.401641845703125,11.856369972229004
7066,20,1,21.450524469112636,0.9549892683753465,28.649678051260395,False,0.04452055565123683,811.125,20406,707.25,802.5,24.829214096069336,23.350675582885742,20407,694.5,819.75,24.369396209716797,24.18767738342285
7067,35,1,21.10707912200312,0.688147347589954,20.64442042769862,False,0.03260268005877674,390.9375,20406,429.75,393.75,19.728513717651367,-0.7843635082244873,20407,409.40625,388.125,19.098468780517578,-1.0611127614974976
7068,15,10,186.0,4.599007635774567,13.797022907323699,False,0.024725847504164337,864.0,20397,1165.5,864.0,35.6602783203125,24.851303100585938,20407,979.5,864.0,31.089923858642578,25.363876342773438
7069,24,1,157.6450225189492,7.13974038256443,214.1922114769329,True,0.04528998295335472,529.875,20406,646.875,564.75,25.240896224975586,10.66091251373291,20407,788.25,495.0,30.36041259765625,5.684322834014893
7070,34,1,40.11623736094899,0.772058694483082,23.16176083449246,False,0.01924554108942031,960.375,20406,1623.0,967.5,44.85605239868164,27.926950454711914,20407,1585.5,953.25,44.24321365356445,27.457372665405273
7071,2,8,521.9881464171385,13.508587780894658,50.65720417835497,True,0.025879108316186714,853.125,20399,1412.25,839.25,42.11751174926758,23.063962936401367,20407,891.0,867.0,28.876686096191406,25.740243911743164
7072,33,1,7.075485849042453,0.37432678714228546,11.229803614268564,False,0.052904746773388606,693.375,20407,1824.0,691.5,55.87935256958008,14.596819877624512,20408,1818.0,695.25,55.58986282348633,14.83413028717041
7073,31,1,18.988483351758244,0.8556942765296931,25.670828295890793,False,0.04506385584767937,841.125,20407,1257.0,850.5,38.100040435791016,24.000272750854492,20408,1254.0,831.75,38.305484771728516,23.169607162475586
7074,20,1,21.133504205408055,0.7408431822663194,22.225295467989582,False,0.035055387647295044,814.875,20407,694.5,819.75,24.369396209716797,24.18767738342285,20408,713.25,810.0,24.91937828063965,23.691322326660156
