section_name,pool,arm,mode,duration,gate,status,reason,measurement,threshold,rows_total,player_rows,ball_rows,tracks,unique_frames,steps_n,held_rows_dropped
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A0,M0,FULL,coordinate_contract,NOT_APPLICABLE,court_space_required,,,001858,001366,000492,000010,000492,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A0,M0,FULL,insufficient_data,PASS,at least 30 frames,492,30,001858,001366,000492,000010,000492,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A0,M0,FULL,duplicate_frame_identity,PASS,no duplicate frame-track rows,0,0,001858,001366,000492,000010,000492,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A0,M0,FULL,coverage_attempted_frames,MEASURED_NO_BAR,emitted-frame density; attempted-frame denominator unavailable,0.0020325203252032522,,001858,001366,000492,000010,000492,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A0,M0,FULL,median_track_len,PASS,landed minimum track length,116.5,3.0,001858,001366,000492,000010,000492,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A0,M0,FULL,oob,NOT_APPLICABLE,court_space_required,,,001858,001366,000492,000010,000492,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A0,M0,FULL,jump_max,MEASURED_NO_BAR,G48 has no landed pixel-rate threshold,38.51295164015018,,001858,001366,000492,000010,000492,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A0,M0,FULL,attempted_frames,MEASURED_NO_BAR,attempted-frame metadata is outside image-space inputs,,,001858,001366,000492,000010,000492,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A0,M0,FULL,ball_valid_attempted_frames,PASS,landed ball-row presence minimum,1.0,0.3,001858,001366,000492,000010,000492,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A0,M0,FULL,liveness_frozen,PASS,liveness verdict LIVE,,,001858,001366,000492,000010,000492,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A0,M0,FULL,zero_step_share,PASS,landed liveness threshold,0.7713864306784661,0.883869,001858,001366,000492,000010,000492,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A0,M0,FULL,median_step_distance,PASS,landed liveness threshold,0.0,8.408436,001858,001366,000492,000010,000492,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A0,M0,FULL,distinct_position_ratio,PASS,landed liveness threshold,0.232796486090776,0.108915,001858,001366,000492,000010,000492,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A0,M0,FULL,stationary_track_share,PASS,landed liveness threshold,0.0,0.149,001858,001366,000492,000010,000492,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A0,M0,FULL,jump_p95,MEASURED_NO_BAR,G48 has no landed pixel-rate threshold,38.51295164015018,,001858,001366,000492,000010,000492,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A0,M0,FULL,ball_detected_share,PASS,landed ball-row presence minimum,1.0,0.3,001858,001366,000492,000010,000492,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A0,M0,FULL,g325_wholly_off_frame,NOT_APPLICABLE,frame_size_absent,,0.95,001858,001366,000492,000010,000492,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A0,M0,FULL,any_gate,PASS,all thresholded image gates passed,,,001858,001366,000492,000010,000492,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A0,M1,FULL,coordinate_contract,NOT_APPLICABLE,court_space_required,,,000812,000320,000492,000010,000492,000310,001046
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A0,M1,FULL,insufficient_data,PASS,at least 30 frames,492,30,000812,000320,000492,000010,000492,000310,001046
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A0,M1,FULL,duplicate_frame_identity,PASS,no duplicate frame-track rows,0,0,000812,000320,000492,000010,000492,000310,001046
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A0,M1,FULL,coverage_attempted_frames,MEASURED_NO_BAR,emitted-frame density; attempted-frame denominator unavailable,0.0,,000812,000320,000492,000010,000492,000310,001046
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A0,M1,FULL,median_track_len,PASS,landed minimum track length,23.5,3.0,000812,000320,000492,000010,000492,000310,001046
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A0,M1,FULL,oob,NOT_APPLICABLE,court_space_required,,,000812,000320,000492,000010,000492,000310,001046
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A0,M1,FULL,jump_max,MEASURED_NO_BAR,G48 has no landed pixel-rate threshold,191.21296777529557,,000812,000320,000492,000010,000492,000310,001046
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A0,M1,FULL,attempted_frames,MEASURED_NO_BAR,attempted-frame metadata is outside image-space inputs,,,000812,000320,000492,000010,000492,000310,001046
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A0,M1,FULL,ball_valid_attempted_frames,PASS,landed ball-row presence minimum,0.43089430894308944,0.3,000812,000320,000492,000010,000492,000310,001046
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A0,M1,FULL,liveness_frozen,PASS,liveness verdict SUSPECT,,,000812,000320,000492,000010,000492,000310,001046
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A0,M1,FULL,zero_step_share,PASS,landed liveness threshold,0.0,0.883869,000812,000320,000492,000010,000492,000310,001046
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A0,M1,FULL,median_step_distance,REJECT,landed liveness threshold,16.881527307120106,8.408436,000812,000320,000492,000010,000492,000310,001046
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A0,M1,FULL,distinct_position_ratio,PASS,landed liveness threshold,0.99375,0.108915,000812,000320,000492,000010,000492,000310,001046
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A0,M1,FULL,stationary_track_share,PASS,landed liveness threshold,0.0,0.149,000812,000320,000492,000010,000492,000310,001046
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A0,M1,FULL,jump_p95,MEASURED_NO_BAR,G48 has no landed pixel-rate threshold,191.21296777529557,,000812,000320,000492,000010,000492,000310,001046
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A0,M1,FULL,ball_detected_share,PASS,landed ball-row presence minimum,0.43089430894308944,0.3,000812,000320,000492,000010,000492,000310,001046
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A0,M1,FULL,g325_wholly_off_frame,NOT_APPLICABLE,frame_size_absent,,0.95,000812,000320,000492,000010,000492,000310,001046
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A0,M1,FULL,any_gate,REJECT,one or more image gates rejected,,,000812,000320,000492,000010,000492,000310,001046
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A1_FROZEN,M0,FULL,coordinate_contract,NOT_APPLICABLE,court_space_required,,,001858,001366,000492,000010,000492,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A1_FROZEN,M0,FULL,insufficient_data,PASS,at least 30 frames,492,30,001858,001366,000492,000010,000492,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A1_FROZEN,M0,FULL,duplicate_frame_identity,PASS,no duplicate frame-track rows,0,0,001858,001366,000492,000010,000492,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A1_FROZEN,M0,FULL,coverage_attempted_frames,MEASURED_NO_BAR,emitted-frame density; attempted-frame denominator unavailable,0.0020325203252032522,,001858,001366,000492,000010,000492,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A1_FROZEN,M0,FULL,median_track_len,PASS,landed minimum track length,116.5,3.0,001858,001366,000492,000010,000492,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A1_FROZEN,M0,FULL,oob,NOT_APPLICABLE,court_space_required,,,001858,001366,000492,000010,000492,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A1_FROZEN,M0,FULL,jump_max,MEASURED_NO_BAR,G48 has no landed pixel-rate threshold,0.0,,001858,001366,000492,000010,000492,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A1_FROZEN,M0,FULL,attempted_frames,MEASURED_NO_BAR,attempted-frame metadata is outside image-space inputs,,,001858,001366,000492,000010,000492,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A1_FROZEN,M0,FULL,ball_valid_attempted_frames,PASS,landed ball-row presence minimum,1.0,0.3,001858,001366,000492,000010,000492,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A1_FROZEN,M0,FULL,liveness_frozen,REJECT,liveness verdict FROZEN,,,001858,001366,000492,000010,000492,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A1_FROZEN,M0,FULL,zero_step_share,REJECT,landed liveness threshold,1.0,0.883869,001858,001366,000492,000010,000492,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A1_FROZEN,M0,FULL,median_step_distance,PASS,landed liveness threshold,0.0,8.408436,001858,001366,000492,000010,000492,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A1_FROZEN,M0,FULL,distinct_position_ratio,REJECT,landed liveness threshold,0.007320644216691069,0.108915,001858,001366,000492,000010,000492,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A1_FROZEN,M0,FULL,stationary_track_share,REJECT,landed liveness threshold,1.0,0.149,001858,001366,000492,000010,000492,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A1_FROZEN,M0,FULL,jump_p95,MEASURED_NO_BAR,G48 has no landed pixel-rate threshold,0.0,,001858,001366,000492,000010,000492,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A1_FROZEN,M0,FULL,ball_detected_share,PASS,landed ball-row presence minimum,1.0,0.3,001858,001366,000492,000010,000492,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A1_FROZEN,M0,FULL,g325_wholly_off_frame,NOT_APPLICABLE,frame_size_absent,,0.95,001858,001366,000492,000010,000492,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A1_FROZEN,M0,FULL,any_gate,REJECT,one or more image gates rejected,,,001858,001366,000492,000010,000492,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A1_FROZEN,M1,FULL,coordinate_contract,NOT_APPLICABLE,court_space_required,,,000502,000010,000492,000010,000492,000000,001356
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A1_FROZEN,M1,FULL,insufficient_data,PASS,at least 30 frames,492,30,000502,000010,000492,000010,000492,000000,001356
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A1_FROZEN,M1,FULL,duplicate_frame_identity,PASS,no duplicate frame-track rows,0,0,000502,000010,000492,000010,000492,000000,001356
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A1_FROZEN,M1,FULL,coverage_attempted_frames,MEASURED_NO_BAR,emitted-frame density; attempted-frame denominator unavailable,0.0,,000502,000010,000492,000010,000492,000000,001356
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A1_FROZEN,M1,FULL,median_track_len,REJECT,landed minimum track length,1.0,3.0,000502,000010,000492,000010,000492,000000,001356
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A1_FROZEN,M1,FULL,oob,NOT_APPLICABLE,court_space_required,,,000502,000010,000492,000010,000492,000000,001356
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A1_FROZEN,M1,FULL,jump_max,MEASURED_NO_BAR,G48 has no landed pixel-rate threshold,0.0,,000502,000010,000492,000010,000492,000000,001356
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A1_FROZEN,M1,FULL,attempted_frames,MEASURED_NO_BAR,attempted-frame metadata is outside image-space inputs,,,000502,000010,000492,000010,000492,000000,001356
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A1_FROZEN,M1,FULL,ball_valid_attempted_frames,REJECT,landed ball-row presence minimum,0.016260162601626018,0.3,000502,000010,000492,000010,000492,000000,001356
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A1_FROZEN,M1,FULL,liveness_frozen,PASS,liveness verdict SUSPECT,,,000502,000010,000492,000010,000492,000000,001356
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A1_FROZEN,M1,FULL,zero_step_share,PASS,landed liveness threshold,0.0,0.883869,000502,000010,000492,000010,000492,000000,001356
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A1_FROZEN,M1,FULL,median_step_distance,PASS,landed liveness threshold,0.0,8.408436,000502,000010,000492,000010,000492,000000,001356
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A1_FROZEN,M1,FULL,distinct_position_ratio,PASS,landed liveness threshold,1.0,0.108915,000502,000010,000492,000010,000492,000000,001356
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A1_FROZEN,M1,FULL,stationary_track_share,REJECT,landed liveness threshold,1.0,0.149,000502,000010,000492,000010,000492,000000,001356
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A1_FROZEN,M1,FULL,jump_p95,MEASURED_NO_BAR,G48 has no landed pixel-rate threshold,0.0,,000502,000010,000492,000010,000492,000000,001356
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A1_FROZEN,M1,FULL,ball_detected_share,REJECT,landed ball-row presence minimum,0.016260162601626018,0.3,000502,000010,000492,000010,000492,000000,001356
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A1_FROZEN,M1,FULL,g325_wholly_off_frame,NOT_APPLICABLE,frame_size_absent,,0.95,000502,000010,000492,000010,000492,000000,001356
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A1_FROZEN,M1,FULL,any_gate,REJECT,one or more image gates rejected,,,000502,000010,000492,000010,000492,000000,001356
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A2_ID_MERGE,M0,FULL,coordinate_contract,NOT_APPLICABLE,court_space_required,,,001858,001366,000492,000009,000492,001357,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A2_ID_MERGE,M0,FULL,insufficient_data,PASS,at least 30 frames,492,30,001858,001366,000492,000009,000492,001357,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A2_ID_MERGE,M0,FULL,duplicate_frame_identity,REJECT,duplicate frame-track rows,154,0,001858,001366,000492,000009,000492,001357,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A2_ID_MERGE,M0,FULL,coverage_attempted_frames,MEASURED_NO_BAR,emitted-frame density; attempted-frame denominator unavailable,0.0,,001858,001366,000492,000009,000492,001357,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A2_ID_MERGE,M0,FULL,median_track_len,PASS,landed minimum track length,104.0,3.0,001858,001366,000492,000009,000492,001357,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A2_ID_MERGE,M0,FULL,oob,NOT_APPLICABLE,court_space_required,,,001858,001366,000492,000009,000492,001357,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A2_ID_MERGE,M0,FULL,jump_max,MEASURED_NO_BAR,G48 has no landed pixel-rate threshold,1004.1060700941908,,001858,001366,000492,000009,000492,001357,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A2_ID_MERGE,M0,FULL,attempted_frames,MEASURED_NO_BAR,attempted-frame metadata is outside image-space inputs,,,001858,001366,000492,000009,000492,001357,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A2_ID_MERGE,M0,FULL,ball_valid_attempted_frames,PASS,landed ball-row presence minimum,1.0,0.3,001858,001366,000492,000009,000492,001357,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A2_ID_MERGE,M0,FULL,liveness_frozen,PASS,liveness verdict LIVE,,,001858,001366,000492,000009,000492,001357,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A2_ID_MERGE,M0,FULL,zero_step_share,PASS,landed liveness threshold,0.5630066322770818,0.883869,001858,001366,000492,000009,000492,001357,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A2_ID_MERGE,M0,FULL,median_step_distance,PASS,landed liveness threshold,0.0,8.408436,001858,001366,000492,000009,000492,001357,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A2_ID_MERGE,M0,FULL,distinct_position_ratio,PASS,landed liveness threshold,0.232796486090776,0.108915,001858,001366,000492,000009,000492,001357,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A2_ID_MERGE,M0,FULL,stationary_track_share,PASS,landed liveness threshold,0.0,0.149,001858,001366,000492,000009,000492,001357,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A2_ID_MERGE,M0,FULL,jump_p95,MEASURED_NO_BAR,G48 has no landed pixel-rate threshold,1004.1060700941908,,001858,001366,000492,000009,000492,001357,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A2_ID_MERGE,M0,FULL,ball_detected_share,PASS,landed ball-row presence minimum,1.0,0.3,001858,001366,000492,000009,000492,001357,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A2_ID_MERGE,M0,FULL,g325_wholly_off_frame,NOT_APPLICABLE,frame_size_absent,,0.95,001858,001366,000492,000009,000492,001357,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A2_ID_MERGE,M0,FULL,any_gate,REJECT,one or more image gates rejected,,,001858,001366,000492,000009,000492,001357,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A2_ID_MERGE,M1,FULL,coordinate_contract,NOT_APPLICABLE,court_space_required,,,001094,000602,000492,000009,000492,000593,000764
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A2_ID_MERGE,M1,FULL,insufficient_data,PASS,at least 30 frames,492,30,001094,000602,000492,000009,000492,000593,000764
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A2_ID_MERGE,M1,FULL,duplicate_frame_identity,REJECT,duplicate frame-track rows,132,0,001094,000602,000492,000009,000492,000593,000764
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A2_ID_MERGE,M1,FULL,coverage_attempted_frames,MEASURED_NO_BAR,emitted-frame density; attempted-frame denominator unavailable,0.0,,001094,000602,000492,000009,000492,000593,000764
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A2_ID_MERGE,M1,FULL,median_track_len,PASS,landed minimum track length,32.0,3.0,001094,000602,000492,000009,000492,000593,000764
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A2_ID_MERGE,M1,FULL,oob,NOT_APPLICABLE,court_space_required,,,001094,000602,000492,000009,000492,000593,000764
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A2_ID_MERGE,M1,FULL,jump_max,MEASURED_NO_BAR,G48 has no landed pixel-rate threshold,1004.1060700941908,,001094,000602,000492,000009,000492,000593,000764
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A2_ID_MERGE,M1,FULL,attempted_frames,MEASURED_NO_BAR,attempted-frame metadata is outside image-space inputs,,,001094,000602,000492,000009,000492,000593,000764
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A2_ID_MERGE,M1,FULL,ball_valid_attempted_frames,PASS,landed ball-row presence minimum,0.6280487804878049,0.3,001094,000602,000492,000009,000492,000593,000764
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A2_ID_MERGE,M1,FULL,liveness_frozen,PASS,liveness verdict SUSPECT,,,001094,000602,000492,000009,000492,000593,000764
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A2_ID_MERGE,M1,FULL,zero_step_share,PASS,landed liveness threshold,0.0,0.883869,001094,000602,000492,000009,000492,000593,000764
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A2_ID_MERGE,M1,FULL,median_step_distance,REJECT,landed liveness threshold,333.2566578479716,8.408436,001094,000602,000492,000009,000492,000593,000764
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A2_ID_MERGE,M1,FULL,distinct_position_ratio,PASS,landed liveness threshold,0.5282392026578073,0.108915,001094,000602,000492,000009,000492,000593,000764
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A2_ID_MERGE,M1,FULL,stationary_track_share,PASS,landed liveness threshold,0.0,0.149,001094,000602,000492,000009,000492,000593,000764
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A2_ID_MERGE,M1,FULL,jump_p95,MEASURED_NO_BAR,G48 has no landed pixel-rate threshold,1004.1060700941908,,001094,000602,000492,000009,000492,000593,000764
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A2_ID_MERGE,M1,FULL,ball_detected_share,PASS,landed ball-row presence minimum,0.6280487804878049,0.3,001094,000602,000492,000009,000492,000593,000764
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A2_ID_MERGE,M1,FULL,g325_wholly_off_frame,NOT_APPLICABLE,frame_size_absent,,0.95,001094,000602,000492,000009,000492,000593,000764
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A2_ID_MERGE,M1,FULL,any_gate,REJECT,one or more image gates rejected,,,001094,000602,000492,000009,000492,000593,000764
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A5_BALL_SHIFT,M0,FULL,coordinate_contract,NOT_APPLICABLE,court_space_required,,,001858,001366,000492,000010,000504,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A5_BALL_SHIFT,M0,FULL,insufficient_data,PASS,at least 30 frames,504,30,001858,001366,000492,000010,000504,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A5_BALL_SHIFT,M0,FULL,duplicate_frame_identity,PASS,no duplicate frame-track rows,0,0,001858,001366,000492,000010,000504,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A5_BALL_SHIFT,M0,FULL,coverage_attempted_frames,MEASURED_NO_BAR,emitted-frame density; attempted-frame denominator unavailable,0.001984126984126984,,001858,001366,000492,000010,000504,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A5_BALL_SHIFT,M0,FULL,median_track_len,PASS,landed minimum track length,116.5,3.0,001858,001366,000492,000010,000504,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A5_BALL_SHIFT,M0,FULL,oob,NOT_APPLICABLE,court_space_required,,,001858,001366,000492,000010,000504,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A5_BALL_SHIFT,M0,FULL,jump_max,MEASURED_NO_BAR,G48 has no landed pixel-rate threshold,38.51295164015018,,001858,001366,000492,000010,000504,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A5_BALL_SHIFT,M0,FULL,attempted_frames,MEASURED_NO_BAR,attempted-frame metadata is outside image-space inputs,,,001858,001366,000492,000010,000504,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A5_BALL_SHIFT,M0,FULL,ball_valid_attempted_frames,PASS,landed ball-row presence minimum,0.9523809523809523,0.3,001858,001366,000492,000010,000504,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A5_BALL_SHIFT,M0,FULL,liveness_frozen,PASS,liveness verdict LIVE,,,001858,001366,000492,000010,000504,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A5_BALL_SHIFT,M0,FULL,zero_step_share,PASS,landed liveness threshold,0.7713864306784661,0.883869,001858,001366,000492,000010,000504,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A5_BALL_SHIFT,M0,FULL,median_step_distance,PASS,landed liveness threshold,0.0,8.408436,001858,001366,000492,000010,000504,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A5_BALL_SHIFT,M0,FULL,distinct_position_ratio,PASS,landed liveness threshold,0.232796486090776,0.108915,001858,001366,000492,000010,000504,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A5_BALL_SHIFT,M0,FULL,stationary_track_share,PASS,landed liveness threshold,0.0,0.149,001858,001366,000492,000010,000504,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A5_BALL_SHIFT,M0,FULL,jump_p95,MEASURED_NO_BAR,G48 has no landed pixel-rate threshold,38.51295164015018,,001858,001366,000492,000010,000504,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A5_BALL_SHIFT,M0,FULL,ball_detected_share,PASS,landed ball-row presence minimum,0.9523809523809523,0.3,001858,001366,000492,000010,000504,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A5_BALL_SHIFT,M0,FULL,g325_wholly_off_frame,NOT_APPLICABLE,frame_size_absent,,0.95,001858,001366,000492,000010,000504,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A5_BALL_SHIFT,M0,FULL,any_gate,PASS,all thresholded image gates passed,,,001858,001366,000492,000010,000504,001356,000000
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A5_BALL_SHIFT,M1,FULL,coordinate_contract,NOT_APPLICABLE,court_space_required,,,000812,000320,000492,000010,000500,000310,001046
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A5_BALL_SHIFT,M1,FULL,insufficient_data,PASS,at least 30 frames,500,30,000812,000320,000492,000010,000500,000310,001046
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A5_BALL_SHIFT,M1,FULL,duplicate_frame_identity,PASS,no duplicate frame-track rows,0,0,000812,000320,000492,000010,000500,000310,001046
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A5_BALL_SHIFT,M1,FULL,coverage_attempted_frames,MEASURED_NO_BAR,emitted-frame density; attempted-frame denominator unavailable,0.0,,000812,000320,000492,000010,000500,000310,001046
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A5_BALL_SHIFT,M1,FULL,median_track_len,PASS,landed minimum track length,23.5,3.0,000812,000320,000492,000010,000500,000310,001046
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A5_BALL_SHIFT,M1,FULL,oob,NOT_APPLICABLE,court_space_required,,,000812,000320,000492,000010,000500,000310,001046
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A5_BALL_SHIFT,M1,FULL,jump_max,MEASURED_NO_BAR,G48 has no landed pixel-rate threshold,191.21296777529557,,000812,000320,000492,000010,000500,000310,001046
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A5_BALL_SHIFT,M1,FULL,attempted_frames,MEASURED_NO_BAR,attempted-frame metadata is outside image-space inputs,,,000812,000320,000492,000010,000500,000310,001046
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A5_BALL_SHIFT,M1,FULL,ball_valid_attempted_frames,PASS,landed ball-row presence minimum,0.408,0.3,000812,000320,000492,000010,000500,000310,001046
0SQ709_N0Yg_s1325,FRESH_POST_RELAUNCH,A5_BALL_SHIFT,M1,FULL,liveness_frozen,PASS,liveness verdict SUSPECT,,,000812,000320,000492,000010,000500,000310,001046
