section_name,arm,mode,gate,measurement,threshold_v1,status_v1,threshold_v2,status_v2,direction
N-eE7ZwTuno_s3744,A2_ID_MERGE,M0,median_step_distance,4.123105625617661,8.408436,PASS,76.995468,PASS,max
N-eE7ZwTuno_s3744,A2_ID_MERGE,M1,median_step_distance,22.090722034374522,8.408436,REJECT,76.995468,PASS,max
N-eE7ZwTuno_s3744,A5_BALL_SHIFT,M0,median_step_distance,1.0,8.408436,PASS,76.995468,PASS,max
N-eE7ZwTuno_s3744,A5_BALL_SHIFT,M1,median_step_distance,13.45362404707371,8.408436,REJECT,76.995468,PASS,max
N-eE7ZwTuno_s4962,A0,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
N-eE7ZwTuno_s4962,A0,M1,median_step_distance,9.433981132056603,8.408436,REJECT,76.995468,PASS,max
N-eE7ZwTuno_s4962,A1_FROZEN,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
N-eE7ZwTuno_s4962,A1_FROZEN,M1,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
N-eE7ZwTuno_s4962,A2_ID_MERGE,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
N-eE7ZwTuno_s4962,A2_ID_MERGE,M1,median_step_distance,2471.592603970161,8.408436,REJECT,76.995468,REJECT,max
N-eE7ZwTuno_s4962,A5_BALL_SHIFT,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
N-eE7ZwTuno_s4962,A5_BALL_SHIFT,M1,median_step_distance,9.433981132056603,8.408436,REJECT,76.995468,PASS,max
N-eE7ZwTuno_s90,A0,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
N-eE7ZwTuno_s90,A0,M1,median_step_distance,38.27531841800928,8.408436,REJECT,76.995468,PASS,max
N-eE7ZwTuno_s90,A1_FROZEN,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
N-eE7ZwTuno_s90,A1_FROZEN,M1,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
N-eE7ZwTuno_s90,A2_ID_MERGE,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
N-eE7ZwTuno_s90,A2_ID_MERGE,M1,median_step_distance,810.9118324454269,8.408436,REJECT,76.995468,REJECT,max
N-eE7ZwTuno_s90,A5_BALL_SHIFT,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
N-eE7ZwTuno_s90,A5_BALL_SHIFT,M1,median_step_distance,38.27531841800928,8.408436,REJECT,76.995468,PASS,max
OdGDLXvM76w_s1299,A0,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
OdGDLXvM76w_s1299,A0,M1,median_step_distance,24.341320722482358,8.408436,REJECT,76.995468,PASS,max
OdGDLXvM76w_s1299,A1_FROZEN,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
OdGDLXvM76w_s1299,A1_FROZEN,M1,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
OdGDLXvM76w_s1299,A2_ID_MERGE,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
OdGDLXvM76w_s1299,A2_ID_MERGE,M1,median_step_distance,75.41055177512553,8.408436,REJECT,76.995468,PASS,max
OdGDLXvM76w_s1299,A5_BALL_SHIFT,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
OdGDLXvM76w_s1299,A5_BALL_SHIFT,M1,median_step_distance,24.341320722482358,8.408436,REJECT,76.995468,PASS,max
OdGDLXvM76w_s2508,A0,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
OdGDLXvM76w_s2508,A0,M1,median_step_distance,33.734255586866,8.408436,REJECT,76.995468,PASS,max
OdGDLXvM76w_s2508,A1_FROZEN,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
OdGDLXvM76w_s2508,A1_FROZEN,M1,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
OdGDLXvM76w_s2508,A2_ID_MERGE,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
OdGDLXvM76w_s2508,A2_ID_MERGE,M1,median_step_distance,1158.7346546988229,8.408436,REJECT,76.995468,REJECT,max
OdGDLXvM76w_s2508,A5_BALL_SHIFT,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
OdGDLXvM76w_s2508,A5_BALL_SHIFT,M1,median_step_distance,33.734255586866,8.408436,REJECT,76.995468,PASS,max
OdGDLXvM76w_s3717,A0,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
OdGDLXvM76w_s3717,A0,M1,median_step_distance,8.54400374531753,8.408436,REJECT,76.995468,PASS,max
OdGDLXvM76w_s3717,A1_FROZEN,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
OdGDLXvM76w_s3717,A1_FROZEN,M1,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
OdGDLXvM76w_s3717,A2_ID_MERGE,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
OdGDLXvM76w_s3717,A2_ID_MERGE,M1,median_step_distance,33.37663853655727,8.408436,REJECT,76.995468,PASS,max
OdGDLXvM76w_s3717,A5_BALL_SHIFT,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
OdGDLXvM76w_s3717,A5_BALL_SHIFT,M1,median_step_distance,8.54400374531753,8.408436,REJECT,76.995468,PASS,max
OdGDLXvM76w_s4926,A0,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
OdGDLXvM76w_s4926,A0,M1,median_step_distance,29.732137494637012,8.408436,REJECT,76.995468,PASS,max
OdGDLXvM76w_s4926,A1_FROZEN,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
OdGDLXvM76w_s4926,A1_FROZEN,M1,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
OdGDLXvM76w_s4926,A2_ID_MERGE,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
OdGDLXvM76w_s4926,A2_ID_MERGE,M1,median_step_distance,64.75331199440137,8.408436,REJECT,76.995468,PASS,max
OdGDLXvM76w_s4926,A5_BALL_SHIFT,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
OdGDLXvM76w_s4926,A5_BALL_SHIFT,M1,median_step_distance,29.732137494637012,8.408436,REJECT,76.995468,PASS,max
OdGDLXvM76w_s90,A0,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
OdGDLXvM76w_s90,A0,M1,median_step_distance,24.983128112710816,8.408436,REJECT,76.995468,PASS,max
OdGDLXvM76w_s90,A1_FROZEN,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
OdGDLXvM76w_s90,A1_FROZEN,M1,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
OdGDLXvM76w_s90,A2_ID_MERGE,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
OdGDLXvM76w_s90,A2_ID_MERGE,M1,median_step_distance,300.76070222022025,8.408436,REJECT,76.995468,REJECT,max
OdGDLXvM76w_s90,A5_BALL_SHIFT,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
OdGDLXvM76w_s90,A5_BALL_SHIFT,M1,median_step_distance,24.983128112710816,8.408436,REJECT,76.995468,PASS,max
b00bP6hM95Q_s90,A0,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
b00bP6hM95Q_s90,A0,M1,median_step_distance,28.160255680657446,8.408436,REJECT,76.995468,PASS,max
b00bP6hM95Q_s90,A1_FROZEN,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
b00bP6hM95Q_s90,A1_FROZEN,M1,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
b00bP6hM95Q_s90,A2_ID_MERGE,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
b00bP6hM95Q_s90,A2_ID_MERGE,M1,median_step_distance,342.23529917295207,8.408436,REJECT,76.995468,REJECT,max
b00bP6hM95Q_s90,A5_BALL_SHIFT,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
b00bP6hM95Q_s90,A5_BALL_SHIFT,M1,median_step_distance,28.160255680657446,8.408436,REJECT,76.995468,PASS,max
gLdwA_gHN8Y_s1261,A0,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
gLdwA_gHN8Y_s1261,A0,M1,median_step_distance,40.77283248309038,8.408436,REJECT,76.995468,PASS,max
gLdwA_gHN8Y_s1261,A1_FROZEN,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
gLdwA_gHN8Y_s1261,A1_FROZEN,M1,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
gLdwA_gHN8Y_s1261,A2_ID_MERGE,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
gLdwA_gHN8Y_s1261,A2_ID_MERGE,M1,median_step_distance,2301.1912132632524,8.408436,REJECT,76.995468,REJECT,max
gLdwA_gHN8Y_s1261,A5_BALL_SHIFT,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
gLdwA_gHN8Y_s1261,A5_BALL_SHIFT,M1,median_step_distance,40.77283248309038,8.408436,REJECT,76.995468,PASS,max
gLdwA_gHN8Y_s2432,A0,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
gLdwA_gHN8Y_s2432,A0,M1,median_step_distance,79.00632886041473,8.408436,REJECT,76.995468,REJECT,max
gLdwA_gHN8Y_s2432,A1_FROZEN,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
gLdwA_gHN8Y_s2432,A1_FROZEN,M1,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
gLdwA_gHN8Y_s2432,A2_ID_MERGE,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
gLdwA_gHN8Y_s2432,A2_ID_MERGE,M1,median_step_distance,324.9692293125612,8.408436,REJECT,76.995468,REJECT,max
gLdwA_gHN8Y_s2432,A5_BALL_SHIFT,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
gLdwA_gHN8Y_s2432,A5_BALL_SHIFT,M1,median_step_distance,79.00632886041473,8.408436,REJECT,76.995468,REJECT,max
gLdwA_gHN8Y_s3603,A0,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
gLdwA_gHN8Y_s3603,A0,M1,median_step_distance,22.825424421026653,8.408436,REJECT,76.995468,PASS,max
gLdwA_gHN8Y_s3603,A1_FROZEN,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
gLdwA_gHN8Y_s3603,A1_FROZEN,M1,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
gLdwA_gHN8Y_s3603,A2_ID_MERGE,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
gLdwA_gHN8Y_s3603,A2_ID_MERGE,M1,median_step_distance,127.75709418238603,8.408436,REJECT,76.995468,REJECT,max
gLdwA_gHN8Y_s3603,A5_BALL_SHIFT,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
gLdwA_gHN8Y_s3603,A5_BALL_SHIFT,M1,median_step_distance,22.825424421026653,8.408436,REJECT,76.995468,PASS,max
gLdwA_gHN8Y_s4774,A0,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
gLdwA_gHN8Y_s4774,A0,M1,median_step_distance,10.816653826391969,8.408436,REJECT,76.995468,PASS,max
gLdwA_gHN8Y_s4774,A1_FROZEN,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
gLdwA_gHN8Y_s4774,A1_FROZEN,M1,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
gLdwA_gHN8Y_s4774,A2_ID_MERGE,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
gLdwA_gHN8Y_s4774,A2_ID_MERGE,M1,median_step_distance,515.8187666225416,8.408436,REJECT,76.995468,REJECT,max
gLdwA_gHN8Y_s4774,A5_BALL_SHIFT,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
gLdwA_gHN8Y_s4774,A5_BALL_SHIFT,M1,median_step_distance,10.816653826391969,8.408436,REJECT,76.995468,PASS,max
gLdwA_gHN8Y_s5945,A0,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
gLdwA_gHN8Y_s5945,A0,M1,median_step_distance,136.49908424601244,8.408436,REJECT,76.995468,REJECT,max
gLdwA_gHN8Y_s5945,A1_FROZEN,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
gLdwA_gHN8Y_s5945,A1_FROZEN,M1,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
gLdwA_gHN8Y_s5945,A2_ID_MERGE,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
gLdwA_gHN8Y_s5945,A2_ID_MERGE,M1,median_step_distance,216.28522838445528,8.408436,REJECT,76.995468,REJECT,max
gLdwA_gHN8Y_s5945,A5_BALL_SHIFT,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
gLdwA_gHN8Y_s5945,A5_BALL_SHIFT,M1,median_step_distance,136.49908424601244,8.408436,REJECT,76.995468,REJECT,max
gLdwA_gHN8Y_s90,A0,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
gLdwA_gHN8Y_s90,A0,M1,median_step_distance,8.06225774829855,8.408436,PASS,76.995468,PASS,max
gLdwA_gHN8Y_s90,A1_FROZEN,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
gLdwA_gHN8Y_s90,A1_FROZEN,M1,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
gLdwA_gHN8Y_s90,A2_ID_MERGE,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
gLdwA_gHN8Y_s90,A2_ID_MERGE,M1,median_step_distance,10.295630140987,8.408436,REJECT,76.995468,PASS,max
gLdwA_gHN8Y_s90,A5_BALL_SHIFT,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
gLdwA_gHN8Y_s90,A5_BALL_SHIFT,M1,median_step_distance,8.06225774829855,8.408436,PASS,76.995468,PASS,max
mJRz1DoW6VU_s1178,A0,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
mJRz1DoW6VU_s1178,A0,M1,median_step_distance,10.44030650891055,8.408436,REJECT,76.995468,PASS,max
mJRz1DoW6VU_s1178,A1_FROZEN,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
mJRz1DoW6VU_s1178,A1_FROZEN,M1,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
mJRz1DoW6VU_s1178,A2_ID_MERGE,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
mJRz1DoW6VU_s1178,A2_ID_MERGE,M1,median_step_distance,67.11929677819934,8.408436,REJECT,76.995468,PASS,max
mJRz1DoW6VU_s1178,A5_BALL_SHIFT,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
mJRz1DoW6VU_s1178,A5_BALL_SHIFT,M1,median_step_distance,10.44030650891055,8.408436,REJECT,76.995468,PASS,max
mJRz1DoW6VU_s2266,A0,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
mJRz1DoW6VU_s2266,A0,M1,median_step_distance,36.884776310850235,8.408436,REJECT,76.995468,PASS,max
mJRz1DoW6VU_s2266,A1_FROZEN,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
mJRz1DoW6VU_s2266,A1_FROZEN,M1,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
mJRz1DoW6VU_s2266,A2_ID_MERGE,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
mJRz1DoW6VU_s2266,A2_ID_MERGE,M1,median_step_distance,1398.5853567086995,8.408436,REJECT,76.995468,REJECT,max
mJRz1DoW6VU_s2266,A5_BALL_SHIFT,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
mJRz1DoW6VU_s2266,A5_BALL_SHIFT,M1,median_step_distance,36.884776310850235,8.408436,REJECT,76.995468,PASS,max
mJRz1DoW6VU_s3354,A0,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
mJRz1DoW6VU_s3354,A0,M1,median_step_distance,16.76305461424021,8.408436,REJECT,76.995468,PASS,max
mJRz1DoW6VU_s3354,A1_FROZEN,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
mJRz1DoW6VU_s3354,A1_FROZEN,M1,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
mJRz1DoW6VU_s3354,A2_ID_MERGE,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
mJRz1DoW6VU_s3354,A2_ID_MERGE,M1,median_step_distance,320.2759099128642,8.408436,REJECT,76.995468,REJECT,max
mJRz1DoW6VU_s3354,A5_BALL_SHIFT,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
mJRz1DoW6VU_s3354,A5_BALL_SHIFT,M1,median_step_distance,16.76305461424021,8.408436,REJECT,76.995468,PASS,max
mJRz1DoW6VU_s4442,A0,M0,median_step_distance,1.0,8.408436,PASS,76.995468,PASS,max
mJRz1DoW6VU_s4442,A0,M1,median_step_distance,8.94427190999916,8.408436,REJECT,76.995468,PASS,max
mJRz1DoW6VU_s4442,A1_FROZEN,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
mJRz1DoW6VU_s4442,A1_FROZEN,M1,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
mJRz1DoW6VU_s4442,A2_ID_MERGE,M0,median_step_distance,1.4142135623730951,8.408436,PASS,76.995468,PASS,max
mJRz1DoW6VU_s4442,A2_ID_MERGE,M1,median_step_distance,11.40175425099138,8.408436,REJECT,76.995468,PASS,max
mJRz1DoW6VU_s4442,A5_BALL_SHIFT,M0,median_step_distance,1.0,8.408436,PASS,76.995468,PASS,max
mJRz1DoW6VU_s4442,A5_BALL_SHIFT,M1,median_step_distance,8.94427190999916,8.408436,REJECT,76.995468,PASS,max
mJRz1DoW6VU_s5530,A0,M0,median_step_distance,3.802775637731995,8.408436,PASS,76.995468,PASS,max
mJRz1DoW6VU_s5530,A0,M1,median_step_distance,10.0,8.408436,REJECT,76.995468,PASS,max
mJRz1DoW6VU_s5530,A1_FROZEN,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
mJRz1DoW6VU_s5530,A1_FROZEN,M1,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
mJRz1DoW6VU_s5530,A2_ID_MERGE,M0,median_step_distance,5.0,8.408436,PASS,76.995468,PASS,max
mJRz1DoW6VU_s5530,A2_ID_MERGE,M1,median_step_distance,12.36931687685298,8.408436,REJECT,76.995468,PASS,max
mJRz1DoW6VU_s5530,A5_BALL_SHIFT,M0,median_step_distance,3.802775637731995,8.408436,PASS,76.995468,PASS,max
mJRz1DoW6VU_s5530,A5_BALL_SHIFT,M1,median_step_distance,10.0,8.408436,REJECT,76.995468,PASS,max
mJRz1DoW6VU_s90,A0,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
mJRz1DoW6VU_s90,A0,M1,median_step_distance,23.010864433221336,8.408436,REJECT,76.995468,PASS,max
mJRz1DoW6VU_s90,A1_FROZEN,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
mJRz1DoW6VU_s90,A1_FROZEN,M1,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
mJRz1DoW6VU_s90,A2_ID_MERGE,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
mJRz1DoW6VU_s90,A2_ID_MERGE,M1,median_step_distance,1051.4794339405787,8.408436,REJECT,76.995468,REJECT,max
mJRz1DoW6VU_s90,A5_BALL_SHIFT,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
mJRz1DoW6VU_s90,A5_BALL_SHIFT,M1,median_step_distance,23.010864433221336,8.408436,REJECT,76.995468,PASS,max
ouRk-j987wk_s1275,A0,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
ouRk-j987wk_s1275,A0,M1,median_step_distance,10.44030650891055,8.408436,REJECT,76.995468,PASS,max
ouRk-j987wk_s1275,A1_FROZEN,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
ouRk-j987wk_s1275,A1_FROZEN,M1,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
ouRk-j987wk_s1275,A2_ID_MERGE,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
ouRk-j987wk_s1275,A2_ID_MERGE,M1,median_step_distance,22.78051417267848,8.408436,REJECT,76.995468,PASS,max
ouRk-j987wk_s1275,A5_BALL_SHIFT,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
ouRk-j987wk_s1275,A5_BALL_SHIFT,M1,median_step_distance,10.44030650891055,8.408436,REJECT,76.995468,PASS,max
ouRk-j987wk_s2460,A0,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
ouRk-j987wk_s2460,A0,M1,median_step_distance,5.0990195135927845,8.408436,PASS,76.995468,PASS,max
ouRk-j987wk_s2460,A1_FROZEN,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
ouRk-j987wk_s2460,A1_FROZEN,M1,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
ouRk-j987wk_s2460,A2_ID_MERGE,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
ouRk-j987wk_s2460,A2_ID_MERGE,M1,median_step_distance,14.019202405202648,8.408436,REJECT,76.995468,PASS,max
ouRk-j987wk_s2460,A5_BALL_SHIFT,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
ouRk-j987wk_s2460,A5_BALL_SHIFT,M1,median_step_distance,5.0990195135927845,8.408436,PASS,76.995468,PASS,max
ouRk-j987wk_s3645,A0,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
ouRk-j987wk_s3645,A0,M1,median_step_distance,12.26742096872471,8.408436,REJECT,76.995468,PASS,max
ouRk-j987wk_s3645,A1_FROZEN,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
ouRk-j987wk_s3645,A1_FROZEN,M1,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
ouRk-j987wk_s3645,A2_ID_MERGE,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
ouRk-j987wk_s3645,A2_ID_MERGE,M1,median_step_distance,18.24828759089466,8.408436,REJECT,76.995468,PASS,max
ouRk-j987wk_s3645,A5_BALL_SHIFT,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
ouRk-j987wk_s3645,A5_BALL_SHIFT,M1,median_step_distance,12.26742096872471,8.408436,REJECT,76.995468,PASS,max
ouRk-j987wk_s4830,A0,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
ouRk-j987wk_s4830,A0,M1,median_step_distance,14.0,8.408436,REJECT,76.995468,PASS,max
ouRk-j987wk_s4830,A1_FROZEN,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
ouRk-j987wk_s4830,A1_FROZEN,M1,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
ouRk-j987wk_s4830,A2_ID_MERGE,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
ouRk-j987wk_s4830,A2_ID_MERGE,M1,median_step_distance,16.0312195418814,8.408436,REJECT,76.995468,PASS,max
ouRk-j987wk_s4830,A5_BALL_SHIFT,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
ouRk-j987wk_s4830,A5_BALL_SHIFT,M1,median_step_distance,14.0,8.408436,REJECT,76.995468,PASS,max
ouRk-j987wk_s90,A0,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
ouRk-j987wk_s90,A0,M1,median_step_distance,13.746957249092624,8.408436,REJECT,76.995468,PASS,max
ouRk-j987wk_s90,A1_FROZEN,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
ouRk-j987wk_s90,A1_FROZEN,M1,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
ouRk-j987wk_s90,A2_ID_MERGE,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
ouRk-j987wk_s90,A2_ID_MERGE,M1,median_step_distance,100.45995627614673,8.408436,REJECT,76.995468,REJECT,max
ouRk-j987wk_s90,A5_BALL_SHIFT,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
ouRk-j987wk_s90,A5_BALL_SHIFT,M1,median_step_distance,13.746957249092624,8.408436,REJECT,76.995468,PASS,max
wptZj4SuFtE_s1344,A0,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
wptZj4SuFtE_s1344,A0,M1,median_step_distance,25.059928172283335,8.408436,REJECT,76.995468,PASS,max
wptZj4SuFtE_s1344,A1_FROZEN,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
wptZj4SuFtE_s1344,A1_FROZEN,M1,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
wptZj4SuFtE_s1344,A2_ID_MERGE,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
wptZj4SuFtE_s1344,A2_ID_MERGE,M1,median_step_distance,39.824615503479755,8.408436,REJECT,76.995468,PASS,max
wptZj4SuFtE_s1344,A5_BALL_SHIFT,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
wptZj4SuFtE_s1344,A5_BALL_SHIFT,M1,median_step_distance,25.059928172283335,8.408436,REJECT,76.995468,PASS,max
wptZj4SuFtE_s2598,A0,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
wptZj4SuFtE_s2598,A0,M1,median_step_distance,39.81205847478876,8.408436,REJECT,76.995468,PASS,max
wptZj4SuFtE_s2598,A1_FROZEN,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
wptZj4SuFtE_s2598,A1_FROZEN,M1,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
wptZj4SuFtE_s2598,A2_ID_MERGE,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
wptZj4SuFtE_s2598,A2_ID_MERGE,M1,median_step_distance,161.23585209251695,8.408436,REJECT,76.995468,REJECT,max
wptZj4SuFtE_s2598,A5_BALL_SHIFT,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
wptZj4SuFtE_s2598,A5_BALL_SHIFT,M1,median_step_distance,39.81205847478876,8.408436,REJECT,76.995468,PASS,max
wptZj4SuFtE_s3852,A0,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
wptZj4SuFtE_s3852,A0,M1,median_step_distance,19.924858845171276,8.408436,REJECT,76.995468,PASS,max
wptZj4SuFtE_s3852,A1_FROZEN,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
wptZj4SuFtE_s3852,A1_FROZEN,M1,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
wptZj4SuFtE_s3852,A2_ID_MERGE,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
wptZj4SuFtE_s3852,A2_ID_MERGE,M1,median_step_distance,844.0059241498249,8.408436,REJECT,76.995468,REJECT,max
wptZj4SuFtE_s3852,A5_BALL_SHIFT,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
wptZj4SuFtE_s3852,A5_BALL_SHIFT,M1,median_step_distance,19.924858845171276,8.408436,REJECT,76.995468,PASS,max
wptZj4SuFtE_s5106,A0,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
wptZj4SuFtE_s5106,A0,M1,median_step_distance,40.311288741492746,8.408436,REJECT,76.995468,PASS,max
wptZj4SuFtE_s5106,A1_FROZEN,M0,median_step_distance,0.0,8.408436,PASS,76.995468,PASS,max
