frame,timestamp,player_id,team,x_position,y_position,x_norm,y_norm,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,spacing_hull_area,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,ft_x,ft_y,dist_to_basket_ft,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,scoreboard_confidence,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,player_name,jersey_number,team_abbrev,dribble_count,lineup_id,homography_valid,position_source,source_branch,matched_event_id,coordinate_space,observation,calibration
1161,19.369,1,green,707,1115,0.2077,0.6517,0.0,0.0,0.0,mid_range,0,,,5.7,none,0.9,0.9,618.7,1292.7,0,0,,,81.0,12.0,282.0,495.0,,,0.0,16.9,0.0,0,19.52,32.58,16.16,0,0,0,1.0,unclassified,0,0.0,4.630651639135959,,,3,,0.0,0.0,half_court,,,0.0,0,unknown,,,0.0,green#?,,,0,1,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1161_12_81_495_282,image_px,observed,none
1161,19.369,4,green,531,1461,0.156,0.8539,0.0,0.0,0.0,mid_range,0,,,5.0,none,0.9,0.9,618.7,1292.7,0,0,,,1095.0,318.0,1293.0,598.0,,,0.0,19.7,0.0,0,14.66,42.69,20.04,0,0,0,1.0,unclassified,0,0.0,4.630651639135959,,,3,,0.0,0.0,half_court,,,0.0,0,unknown,,,0.0,green#?,,,0,1,1,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,image_px,observed,none
1161,19.369,5,green,618,1302,0.1816,0.761,0.0,0.0,0.0,mid_range,0,,,5.0,none,0.9,0.9,618.7,1292.7,0,0,,,569.0,-8.0,779.0,219.0,,,0.0,17.8,0.0,0,17.07,38.05,17.6,0,0,0,1.0,unclassified,0,0.0,4.630651639135959,,,3,,0.0,0.0,half_court,,,0.0,0,unknown,,,0.0,green#?,,,0,1,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1161_-8_569_219_779,image_px,observed,none
1167,19.469,4,green,530,1462,0.1557,0.8545,0.24,0.24,135.0,mid_range,0,2.6,,5.0,none,1.0,1.0,618.0,1294.0,0,0,left,,1097.0,320.0,1295.0,600.0,577.0,1381.0,0.0,19.7,-0.05,0,14.64,42.72,20.06,0,0,0,1.0,unclassified,0,0.0,4.5305516476069485,,,3,,0.0,0.1,half_court,,,0.0,0,unknown,,,0.0,green#?,,,0,1,1,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,image_px,observed,none
1167,19.469,5,green,618,1303,0.1816,0.7615,0.17,0.17,90.0,mid_range,0,2.4,,5.0,none,1.0,1.0,618.0,1294.0,0,0,left,,568.0,-7.0,779.0,221.0,577.0,1381.0,0.0,17.8,-0.12,0,17.07,38.08,17.62,0,0,0,1.0,unclassified,0,0.0,4.5305516476069485,,,3,,0.0,0.1,half_court,,,0.0,0,unknown,,,0.0,green#?,,,0,1,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1167_-7_568_221_779,image_px,observed,none
1167,19.469,1,green,706,1117,0.2074,0.6528,0.37,0.37,116.6,mid_range,0,8.1,,5.7,none,1.0,1.0,618.0,1294.0,0,0,left,,81.0,12.0,282.0,495.0,577.0,1381.0,0.0,16.9,0.01,0,19.5,32.64,16.17,0,0,0,0.933,unclassified,0,0.0,4.5305516476069485,,,3,,0.0,0.1,half_court,,,0.0,0,unknown,,,0.0,green#?,,,0,1,1,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,image_px,observed,none
1173,19.57,4,green,531,1461,0.156,0.8539,0.24,0.0,315.0,mid_range,0,2.5,4.1,5.1,none,0.6,0.6,618.3,1292.0,0,0,left,,1099.0,320.0,1293.0,599.0,577.0,1382.0,1.0,19.7,0.05,0,14.66,42.69,20.04,0,0,0,1.0,unclassified,0,0.0,4.430451656077935,,,3,,0.0,0.2,half_court,,,0.0,0,unknown,,,0.1666666666666666,green#?,,,0,2,1,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,image_px,observed,none
1173,19.57,5,green,618,1298,0.1816,0.7586,0.83,0.66,270.0,mid_range,0,2.6,1.0,5.1,none,0.6,0.6,618.3,1292.0,0,0,left,,1171.0,-13.0,1295.0,176.0,577.0,1382.0,1.0,17.7,0.57,0,17.07,37.93,17.52,0,0,0,1.0,unclassified,0,0.0,4.430451656077935,,,3,,0.0,0.2,half_court,,,0.0,0,unknown,,,0.1666666666666666,green#?,,,0,2,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1173_-13_1171_176_1295,image_px,observed,none
1173,19.57,9,white,601,1329,0.1766,0.7767,0.0,0.0,0.0,mid_range,0,1.6,1.0,,none,,,601.0,1329.0,0,0,left,,1167.0,135.0,1293.0,320.0,577.0,1382.0,1.0,18.0,0.0,0,16.6,38.84,17.89,0,0,0,1.0,unclassified,0,0.0,4.430451656077935,,,3,,0.0,0.2,half_court,,,0.0,0,unknown,,,0.1666666666666666,white#?,,,0,2,1,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,image_px,observed,none
1173,19.57,1,green,706,1117,0.2074,0.6528,0.0,-0.37,0.0,mid_range,0,8.1,6.5,5.6,none,0.6,0.6,618.3,1292.0,0,0,left,,81.0,12.0,282.0,495.0,577.0,1382.0,1.0,16.9,0.0,0,19.5,32.64,16.17,0,0,0,0.867,unclassified,0,0.0,4.430451656077935,,,3,,0.0,0.2,half_court,,,0.0,0,unknown,,,0.1666666666666666,green#?,,,0,2,1,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,image_px,observed,none
1179,19.67,4,green,529,1464,0.1554,0.8556,0.6,0.36,123.7,mid_range,0,2.6,3.6,5.2,none,0.6,0.6,617.7,1293.0,0,0,left,,1094.0,320.0,1294.0,602.0,577.0,1381.0,1.0,19.7,-0.25,0,14.61,42.78,20.09,0,0,0,1.0,unclassified,0,0.0,4.330351664548921,,,3,,0.0,0.3,half_court,,,0.0,0,unknown,,,0.1666666666666666,green#?,,,0,3,1,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,image_px,observed,none
1179,19.67,10,white,591,1348,0.1736,0.7878,0.0,0.0,0.0,mid_range,0,1.0,1.6,,none,,,591.0,1348.0,0,0,left,,1161.0,135.0,1295.0,386.0,577.0,1381.0,1.0,18.2,0.0,0,16.32,39.39,18.16,0,0,0,1.0,unclassified,0,0.0,4.330351664548921,,,3,,0.0,0.3,half_court,,,0.0,0,unknown,,,0.1666666666666666,white#?,,,0,3,1,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,image_px,observed,none
1179,19.67,1,green,706,1117,0.2074,0.6528,0.0,0.0,0.0,mid_range,0,8.1,7.1,5.6,none,0.6,0.6,617.7,1293.0,0,0,left,,81.0,12.0,282.0,495.0,577.0,1381.0,1.0,16.9,0.0,0,19.5,32.64,16.17,0,0,0,0.8,unclassified,0,0.0,4.330351664548921,,,3,,0.0,0.3,half_court,,,0.0,0,unknown,,,0.1666666666666666,green#?,,,0,3,1,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,image_px,observed,none
1185,19.77,3,green,605,1325,0.1777,0.7744,0.0,0.0,0.0,mid_range,1,1.7,0.7,4.4,none,0.7,0.7,613.3,1302.0,0,0,left,0.7,709.0,118.0,861.0,279.0,577.0,1381.0,0.0,18.0,0.0,0,16.71,38.72,17.87,0,0,1,1.0,fast_break,0,0.0,24.0,,,3,,0.0,0.0,fast_break,,,0.0,0,unknown,,,0.0,green#?,,,0,4,1,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,image_px,observed,none
1185,19.77,4,green,529,1464,0.1554,0.8556,0.0,-0.6,0.0,mid_range,0,2.6,3.6,4.4,none,0.7,0.7,613.3,1302.0,0,0,left,0.7,1099.0,320.0,1293.0,602.0,577.0,1381.0,0.0,19.7,0.0,0,14.61,42.78,20.09,0,0,1,1.0,fast_break,0,0.0,24.0,,,3,,0.0,0.0,fast_break,,,0.0,0,unknown,,,0.0,green#?,,,0,4,1,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,image_px,observed,none
1185,19.77,10,white,591,1348,0.1736,0.7878,0.0,0.0,0.0,mid_range,0,1.0,0.7,,none,,,591.0,1348.0,0,0,left,0.7,1161.0,134.0,1295.0,385.0,577.0,1381.0,0.0,18.2,0.0,0,16.32,39.39,18.16,0,0,1,1.0,fast_break,0,0.0,24.0,,,3,,0.0,0.0,fast_break,,,0.0,0,unknown,,,0.0,white#?,,,0,4,1,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,image_px,observed,none
1185,19.77,1,green,706,1117,0.2074,0.6528,0.0,0.0,0.0,mid_range,0,8.1,7.1,6.4,none,0.7,0.7,613.3,1302.0,0,0,left,0.7,81.0,12.0,282.0,495.0,577.0,1381.0,0.0,16.9,0.0,0,19.5,32.64,16.17,0,0,1,0.733,fast_break,0,0.0,24.0,,,3,,0.0,0.0,fast_break,,,0.0,0,unknown,,,0.0,green#?,,,0,4,1,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,image_px,observed,none
