game,ts,elapsed,outcome_home_win,home_five,away_five,market_prob,p_null,cluster_id,source_order,distance,grid_target_elapsed,game_date,player_snapshot_date,team_snapshot_date,state_key,split_id,p_simulator,n_train,loss_market,loss_recal_null,loss_simulator,paired_loss_recal_null_minus_simulator
401809814,1764378427,588.0,0,1627747|1629130|1630191|1631093|1641842,1626145|1628371|1628976|1630217|1641710,0.76,0.7668707147224209,401809814,45280,12.0,600,2025-11-28,2025-11-26,2025-11-26,401809814:600,1,0.5625,1764,0.5776,0.5880906930988766,0.31640625,0.2716844430988766
401809816,1764378428,612.0,1,203903|1627824|1628969|1628973|1629011,203914|1626171|1628398|1631157|1631260,0.565,0.5769958141577992,401809816,45281,12.0,600,2025-11-28,2025-11-26,2025-11-26,401809816:600,1,0.484375,1764,0.18922500000000006,0.17893254124002314,0.265869140625,-0.08693659938497686
401809812,1764379447,1079.0,0,1629651|1630533|1631213|1641730|1642856,200768|1630178|1631230|1641737|1642272,0.055,0.0597036671635628,401809812,45327,1.0,1080,2025-11-28,2025-11-26,2025-11-26,401809812:1080,1,0.546875,1764,0.003025,0.0035645278727774866,0.299072265625,-0.2955077377522225
401809814,1764379810,1086.0,0,1627747|1629750|1631105|1641709|1642450,1629048|1630532|1630591|1641710|1641783,0.5349999999999999,0.5475283974108428,401809814,45346,6.0,1080,2025-11-28,2025-11-26,2025-11-26,401809814:1080,1,0.640625,1764,0.2862249999999999,0.2997873459712858,0.410400390625,-0.11061304465371419
401809816,1764380108,1096.0,1,203903|1628404|1628969|1628973|1629011,203507|1626167|1629018|1631157|1631260,0.5,0.5130419017117299,401809816,45362,16.0,1080,2025-11-28,2025-11-26,2025-11-26,401809816:1080,1,0.5625,1764,0.25,0.2371281894885285,0.19140625,0.04572193948852851
401809812,1764381667,1565.0,0,1629611|1629651|1630533|1641730|1642856,202331|1629656|1630178|1631230|1641737,0.06,0.0650329537180887,401809812,45406,5.0,1560,2025-11-28,2025-11-26,2025-11-26,401809812:1560,1,0.640625,1764,0.0036,0.0042292850692990675,0.410400390625,-0.4061711055557009
401809814,1764381727,1565.0,0,202699|1629130|1630595|1631105|1641709,1628976|1630217|1630532|1630591|1641783,0.585,0.5965963050065307,401809814,45410,5.0,1560,2025-11-28,2025-11-26,2025-11-26,401809814:1560,1,0.59375,1764,0.34222499999999995,0.35592715114744544,0.3525390625,0.003388088647445442
401809816,1764382027,1576.0,1,1626157|1628404|1628969|1628973|1630540,203507|1626167|1629018|1631157|1631260,0.6699999999999999,0.6795448473052218,401809816,45426,16.0,1560,2025-11-28,2025-11-26,2025-11-26,401809816:1560,1,0.5,1764,0.10890000000000005,0.10269150488863361,0.25,-0.1473084951113664
401809812,1764382821,2024.0,0,1629651|1631213|1641730|1642856|1642962,1629656|1630178|1631133|1631230|1642272,0.0699999999999999,0.0756626472765679,401809812,45463,16.0,2040,2025-11-28,2025-11-26,2025-11-26,401809812:2040,1,0.640625,1764,0.004899999999999985,0.005724836192898327,0.410400390625,-0.4046755544321017
401809814,1764382986,2031.0,0,1627747|1629750|1630595|1631093|1631105,1629048|1630217|1630532|1630591|1641710,0.39,0.4038020564390052,401809814,45473,9.0,2040,2025-11-28,2025-11-26,2025-11-26,401809814:2040,1,0.546875,1764,0.1521,0.16305610078436952,0.299072265625,-0.13601616484063048
401809816,1764383467,2048.0,1,203903|1626157|1628969|1628973|1629011,203914|1626171|1628398|1630175|1631260,0.72,0.7281111308684368,401809816,45496,8.0,2040,2025-11-28,2025-11-26,2025-11-26,401809816:2040,1,0.484375,1764,0.07840000000000001,0.07392355715764029,0.265869140625,-0.1919455834673597
401809818,1764384186,141.0,0,203999|1627750|1629661|1631212|1642461,203084|1628368|1628436|1630170|1630577,0.745,0.7523441925314375,401809818,45534,21.0,120,2025-11-28,2025-11-26,2025-11-26,401809818:120,1,0.421875,1764,0.555025,0.5660217840357806,0.177978515625,0.38804326841078063
401809812,1764384426,2539.0,0,1629611|1629651|1630533|1641730|1642856,1629656|1630178|1631133|1631230|1642272,0.025,0.0274792447685427,401809812,45548,19.0,2520,2025-11-28,2025-11-26,2025-11-26,401809812:2520,1,0.46875,1764,0.0006250000000000001,0.0007551088930494815,0.2197265625,-0.21897145360695053
401809814,1764384487,2528.0,0,202699|1629130|1630595|1631105|1641709,1626145|1628976|1630217|1630532|1630591,0.165,0.1751694026235717,401809814,45553,8.0,2520,2025-11-28,2025-11-26,2025-11-26,401809814:2520,1,0.515625,1764,0.027225000000000003,0.030684319615498966,0.265869140625,-0.23518482100950103
401809816,1764384967,2529.0,1,1628404|1628969|1628973|1629011|1630540,203507|1626171|1628398|1631157|1631260,0.86,0.8635638067564931,401809816,45587,9.0,2520,2025-11-28,2025-11-26,2025-11-26,401809816:2520,1,0.4375,1764,0.019600000000000003,0.018614834826779548,0.31640625,-0.29779141517322044
401809818,1764385209,597.0,0,203501|203999|1627750|1628971|1631212,1628368|1628436|1629640|1630322|1630577,0.69,0.6989889291422253,401809818,45598,3.0,600,2025-11-28,2025-11-26,2025-11-26,401809818:600,1,0.65625,1764,0.4760999999999999,0.4885855230633949,0.4306640625,0.05792146056339492
401809820,1764386469,123.0,1,2544|1629028|1629029|1629060|1630559,203076|1629023|1631108|1642843|1642948,0.81,0.8152377491027722,401809820,45649,3.0,120,2025-11-28,2025-11-26,2025-11-26,401809820:120,1,0.40625,1764,0.03609999999999998,0.03413708935661014,0.3525390625,-0.31840197314338986
401809818,1764386707,1092.0,0,202685|1627750|1628971|1629661|1631212,203482|1629640|1630170|1631110|1642844,0.7,0.708701916863689,401809818,45656,12.0,1080,2025-11-28,2025-11-26,2025-11-26,401809818:1080,1,0.421875,1764,0.48999999999999994,0.5022584069662671,0.177978515625,0.3242798913412671
401809820,1764387729,567.0,1,2544|1629029|1629216|1629637|1631222,202691|1629655|1630230|1630314|1642843,0.79,0.7958992591881179,401809820,45688,33.0,600,2025-11-28,2025-11-26,2025-11-26,401809820:600,1,0.4375,1764,0.044099999999999986,0.04165711239995908,0.31640625,-0.27474913760004094
401809818,1764388626,1564.0,0,203999|1627750|1629661|1631212|1642461,203084|1628368|1628436|1630170|1630577,0.905,0.9070890181968976,401809818,45703,4.0,1560,2025-11-28,2025-11-26,2025-11-26,401809818:1560,1,0.5,1764,0.819025,0.8228104869334116,0.25,0.5728104869334116
401809820,1764389229,1086.0,1,1629029|1629060|1629216|1629637|1630559,202691|1629023|1629655|1630230|1630314,0.8200000000000001,0.8249041731396963,401809820,45724,6.0,1080,2025-11-28,2025-11-26,2025-11-26,401809820:1080,1,0.46875,1764,0.03239999999999998,0.03065854858389344,0.2822265625,-0.25156801391610656
401809818,1764389947,2055.0,0,203501|203999|1627750|1628971|1630192,203084|203482|1628368|1629640|1642868,0.86,0.8635638067564931,401809818,45747,15.0,2040,2025-11-28,2025-11-26,2025-11-26,401809818:2040,1,0.515625,1764,0.7395999999999999,0.7457424483397658,0.265869140625,0.4798733077147658
401809818,1764391207,2528.0,0,203501|203999|1627750|1629661|1631212,203084|1629640|1630577|1631110|1642844,0.69,0.6989889291422253,401809818,45772,8.0,2520,2025-11-28,2025-11-26,2025-11-26,401809818:2520,1,0.640625,1764,0.4760999999999999,0.4885855230633949,0.410400390625,0.07818513243839492
401809820,1764391210,1564.0,1,2544|1629028|1629029|1629060|1630559,203076|1629023|1631108|1642843|1642948,0.65,0.6600749262840414,401809820,45773,4.0,1560,2025-11-28,2025-11-26,2025-11-26,401809820:1560,1,0.421875,1764,0.12249999999999998,0.11554905574079988,0.334228515625,-0.21867945988420012
401809820,1764392126,2047.0,1,1629029|1629216|1629637|1630559|1631222,202691|1629655|1630230|1630314|1642843,0.885,0.8877351766661686,401809820,45803,7.0,2040,2025-11-28,2025-11-26,2025-11-26,401809820:2040,1,0.453125,1764,0.013224999999999997,0.012603390558176367,0.299072265625,-0.2864688750668236
401809820,1764393626,2526.0,1,1629028|1629029|1629060|1629216|1630559,202691|1629023|1630230|1642843|1642948,0.905,0.9070890181968976,401809820,45835,6.0,2520,2025-11-28,2025-11-26,2025-11-26,401809820:2520,1,0.53125,1764,0.009024999999999995,0.00863245053961643,0.2197265625,-0.21109411196038358
401810148,1764454390,120.0,1,203497|203944|1628978|1630162|1630183,1627759|1628401|1629674|1630202|1641775,0.6699999999999999,0.6795448473052218,401810148,45859,0.0,120,2025-11-29,2025-11-28,2025-11-26,401810148:120,1,0.390625,1764,0.10890000000000005,0.10269150488863361,0.371337890625,-0.2686463857363664
401810148,1764455350,585.0,1,201144|203944|1629675|1630162|1630545,1627759|1628401|1629014|1630573|1631169,0.6699999999999999,0.6795448473052218,401810148,45875,15.0,600,2025-11-29,2025-11-28,2025-11-26,401810148:600,1,0.453125,1764,0.10890000000000005,0.10269150488863361,0.299072265625,-0.1963807607363664
401810148,1764456670,1059.0,1,203497|1628978|1630162|1641740|1642265,1627759|1628401|1629674|1630573|1641775,0.665,0.6746798670581635,401810148,45895,21.0,1080,2025-11-29,2025-11-28,2025-11-26,401810148:1080,1,0.421875,1764,0.11222499999999998,0.10583318889729416,0.334228515625,-0.22839532672770585
401810148,1764458470,1550.0,1,203497|203944|1628978|1630162|1630183,1627759|1628401|1629674|1630202|1631248,0.37,0.3837854684062577,401810148,45910,10.0,1560,2025-11-29,2025-11-28,2025-11-26,401810148:1560,1,0.40625,1764,0.39690000000000003,0.3797203489472952,0.3525390625,0.027181286447295228
401810148,1764459850,2043.0,1,201144|1629675|1630162|1630545|1641740,1627759|1628401|1629014|1630573|1631169,0.6950000000000001,0.7038461500074401,401810148,45933,3.0,2040,2025-11-29,2025-11-28,2025-11-26,401810148:2040,1,0.421875,1764,0.09302499999999997,0.08770710286541566,0.334228515625,-0.24652141275958434
401810148,1764461169,2529.0,1,203497|1628978|1629675|1630162|1630183,1627759|1628401|1629674|1630202|1641775,0.79,0.7958992591881179,401810148,45953,9.0,2520,2025-11-29,2025-11-28,2025-11-26,401810148:2520,1,0.4375,1764,0.044099999999999986,0.04165711239995908,0.31640625,-0.27474913760004094
401810150,1764463386,97.0,1,1627783|1629614|1630643|1631097|1641767,202696|1628989|1630245|1630581|1641824,0.425,0.4387110279285768,401810150,45974,23.0,120,2025-11-29,2025-11-28,2025-11-26,401810150:120,1,0.609375,1764,0.33062499999999995,0.31504531016899484,0.152587890625,0.16245741954399484
401810150,1764464346,609.0,1,204456|1630526|1630543|1631097|1641716,1628975|1630172|1630200|1630581|1641824,0.415,0.4287521885271143,401810150,45990,9.0,600,2025-11-29,2025-11-28,2025-11-26,401810150:600,1,0.4375,1764,0.34222499999999995,0.3263240621125616,0.31640625,0.009917812112561597
401810152,1764465188,107.0,1,203507|1626167|1629645|1631157|1631260,1629611|1629651|1630533|1631213|1641730,0.84,0.8442339832747617,401810152,46005,13.0,120,2025-11-29,2025-11-28,2025-11-26,401810152:120,1,0.421875,1764,0.02560000000000001,0.024263051966447208,0.334228515625,-0.3099654636585528
401810150,1764465667,1059.0,1,1629614|1630526|1630643|1631097|1641767,-5107156|1630200|1630245|1630581|1641801,0.4549999999999999,0.4685177470703633,401810150,46020,21.0,1080,2025-11-29,2025-11-28,2025-11-26,401810150:1080,1,0.421875,1764,0.29702500000000015,0.2824733851791623,0.334228515625,-0.05175513044583768
401810152,1764466389,619.0,1,1626171|1628398|1629018|1629645|1630579,-5242502|1630549|1641730|1642874|1642962,0.91,0.9119311099346774,401810152,46044,19.0,600,2025-11-29,2025-11-28,2025-11-26,401810152:600,1,0.515625,1764,0.008099999999999994,0.007756129397337877,0.234619140625,-0.22686301122766211
401810152,1764467348,1081.0,1,203507|1626167|1628398|1631157|1631260,1629611|1629651|1630533|1630592|1631213,0.885,0.8877351766661686,401810152,46060,1.0,1080,2025-11-29,2025-11-28,2025-11-26,401810152:1080,1,0.484375,1764,0.013224999999999997,0.012603390558176367,0.265869140625,-0.2532657500668236
401810150,1764467541,1546.0,1,1627783|1629614|1630643|1631097|1641767,202696|1628989|1630245|1630581|1641824,0.495,0.5081052948236565,401810150,46065,14.0,1560,2025-11-29,2025-11-28,2025-11-26,401810150:1560,1,0.640625,1764,0.255025,0.24196040098052188,0.129150390625,0.11281001035552188
401810150,1764468606,2060.0,1,204456|1627783|1629614|1630543|1641716,-5107156|1628975|1628989|1630172|1630200,0.7050000000000001,0.7135562635840158,401810150,46095,20.0,2040,2025-11-29,2025-11-28,2025-11-26,401810150:2040,1,0.515625,1764,0.08702499999999996,0.08205001413194983,0.234619140625,-0.15256912649305016
401810154,1764468851,132.0,0,1626164|1626220|1628415|1628960|1642345,203999|1627750|1629661|1631212|1642461,0.4599999999999999,0.4734756429537183,401810154,46103,12.0,120,2025-11-29,2025-11-28,2025-11-26,401810154:120,1,0.515625,1764,0.21159999999999993,0.22417918447043694,0.265869140625,-0.04168995615456306
401810152,1764469579,1575.0,1,203507|1626167|1629645|1631157|1631260,-5242502|1630549|1630592|1642874|1642962,0.993,0.992940139315756,401810152,46134,15.0,1560,2025-11-29,2025-11-28,2025-11-26,401810152:1560,1,0.625,1764,4.9000000000000087e-05,4.9841632880934494e-05,0.140625,-0.14057515836711906
401810150,1764469926,2530.0,1,1629614|1630526|1630543|1631097|1641767,202696|1628989|1630200|1630245|1641824,0.235,0.2471931966252159,401810150,46150,10.0,2520,2025-11-29,2025-11-28,2025-11-26,401810150:2520,1,0.5625,1764,0.585225,0.5667180832073608,0.19140625,0.37531183320736083
401810154,1764470047,611.0,0,1628502|1628960|1630208|1630692|1631221,203501|203999|1627750|1628971|1631212,0.285,0.2981055077445584,401810154,46157,11.0,600,2025-11-29,2025-11-28,2025-11-26,401810154:600,1,0.546875,1764,0.08122499999999999,0.08886689374764097,0.299072265625,-0.21020537187735905
401810152,1764470468,2047.0,1,1626171|1628398|1629018|1630579|1631157,-5242502|1629651|1630592|1631213|1642874,0.9945,0.994436456462292,401810152,46177,7.0,2040,2025-11-29,2025-11-28,2025-11-26,401810152:2040,1,0.671875,1764,3.0249999999999444e-05,3.0953016695972994e-05,0.107666015625,-0.10763506260830402
401810154,1764471199,1085.0,0,1626164|1628415|1628960|1631123|1642345,202685|203501|1628971|1629661|1630192,0.37,0.3837854684062577,401810154,46210,5.0,1080,2025-11-29,2025-11-28,2025-11-26,401810154:1080,1,0.421875,1764,0.1369,0.14729128575981063,0.177978515625,-0.030687229865189375
401810152,1764471848,2548.0,1,203914|1626171|1629018|1630579|1631157,1629611|1630533|1630549|1631213|1642874,0.9995,0.9994790770466964,401810152,46233,28.0,2520,2025-11-29,2025-11-28,2025-11-26,401810152:2520,1,0.515625,1764,2.4999999999994493e-07,2.713607232785837e-07,0.234619140625,-0.23461886926427672
401810154,1764473108,1569.0,0,1626164|1626220|1628415|1628960|1642345,203999|1627750|1629661|1631212|1642461,0.26,0.272700610138704,401810154,46253,9.0,1560,2025-11-29,2025-11-28,2025-11-26,401810154:1560,1,0.578125,1764,0.06760000000000001,0.07436562277002143,0.334228515625,-0.25986289285497854
401810154,1764474367,2031.0,0,1626164|1626220|1630692|1631221|1642345,203501|203999|1627750|1628971|1631212,0.125,0.1335567198345709,401810154,46274,9.0,2040,2025-11-29,2025-11-28,2025-11-26,401810154:2040,1,0.515625,1764,0.015625,0.017837397412970066,0.265869140625,-0.24803174321202992
401810154,1764475746,2521.0,0,1626164|1626220|1628415|1631123|1642345,202685|1627750|1628971|1629661|1642461,0.0004999999999999,0.0005781906939638,401810154,46295,1.0,2520,2025-11-29,2025-11-28,2025-11-26,401810154:2520,1,0.734375,1764,2.4999999999990004e-07,3.3430447858634057e-07,0.539306640625,-0.5393063063205215
401810156,1764533648,118.0,0,203994|1628374|1629004|1641718|1642846,201142|1630578|1631095|1641708|1642263,0.1949999999999999,0.2046733059994883,401810156,46309,2.0,120,2025-11-30,2025-11-29,2025-11-26,401810156:120,1,0.375,1764,0.03802499999999996,0.04189116218876017,0.140625,-0.09873383781123983
401810156,1764534728,591.0,0,203937|1628374|1641729|1642268|1642271,201142|203500|1628988|1629006|1642263,0.1049999999999999,0.1120051978668977,401810156,46327,9.0,600,2025-11-30,2025-11-29,2025-11-26,401810156:600,1,0.546875,1764,0.01102499999999998,0.012545164349202904,0.299072265625,-0.2865271012757971
401810156,1764536048,1095.0,0,203994|1629004|1641718|1642271|1642383,201142|203991|1628988|1631095|1642263,0.0649999999999999,0.0701035304656853,401810156,46347,15.0,1080,2025-11-30,2025-11-29,2025-11-26,401810156:1080,1,0.484375,1764,0.0042249999999999874,0.0049145049837532664,0.234619140625,-0.22970463564124674
401810156,1764538148,1561.0,0,203994|1628374|1629004|1641718|1642846,201142|1630578|1631095|1641708|1642263,0.034,0.0371642015389057,401810156,46367,1.0,1560,2025-11-30,2025-11-29,2025-11-26,401810156:1560,1,0.578125,1764,0.0011560000000000001,0.0013811778760244007,0.334228515625,-0.3328473377489756
401810156,1764539541,2029.0,0,203937|1628374|1641729|1642268|1642271,201142|203500|1628988|1630578|1641708,0.0064999999999999,0.0073224571211915,401810156,46390,11.0,2040,2025-11-30,2025-11-29,2025-11-26,401810156:2040,1,0.546875,1764,4.22499999999987e-05,5.36183782916881e-05,0.299072265625,-0.2990186472467083
401810156,1764540727,2515.0,0,203937|1629004|1642271|1642383|1642846,201145|203991|1628988|1629006|1630256,0.0004999999999999,0.0005880574265855,401810156,46407,5.0,2520,2025-11-30,2025-11-29,2025-11-26,401810156:2520,1,0.390625,1764,2.4999999999990004e-07,3.4581153696236073e-07,0.152587890625,-0.15258754481346304
401810160,1764544447,117.0,0,203924|1630166|1631200|1631321|1641739,1628983|1629652|1631096|1631114|1641717,0.15,0.1585734815115175,401810160,46423,3.0,120,2025-11-30,2025-11-29,2025-11-26,401810160:120,1,0.640625,1764,0.0225,0.025145549038683587,0.410400390625,-0.3852548415863164
401810158,1764544569,134.0,1,1626157|1628404|1628969|1628973|1630540,1627742|1630193|1630567|1642266|1642419,0.795,0.7974084059882072,401810158,46428,14.0,120,2025-11-30,2025-11-29,2025-11-26,401810158:120,1,0.40625,1764,0.042024999999999986,0.041043353964239096,0.3525390625,-0.3114957085357609
401810160,1764545586,602.0,0,203924|1629057|1631101|1641712|1641871,1628983|1630198|1630598|1631119|1642349,0.125,0.1327671865656547,401810160,46461,2.0,600,2025-11-30,2025-11-29,2025-11-26,401810160:600,1,0.46875,1764,0.015625,0.01762712582855936,0.2197265625,-0.20209943667144065
401810158,1764545649,609.0,1,203903|1627824|1628404|1628973|1629011,1630193|1630572|1641711|1642347|1642867,0.905,0.905003838366315,401810158,46464,9.0,600,2025-11-30,2025-11-29,2025-11-26,401810158:600,1,0.5,1764,0.009024999999999995,0.0090242707251332,0.25,-0.2409757292748668
401810160,1764546745,1095.0,0,1629057|1630166|1631126|1631200|1641739,1628983|1629652|1630198|1631119|1642349,0.175,0.1842361296470297,401810160,46497,15.0,1080,2025-11-30,2025-11-29,2025-11-26,401810160:1080,1,0.46875,1764,0.030624999999999996,0.033942951467317135,0.2197265625,-0.18578361103268287
401810158,1764546759,1079.0,1,203903|1626157|1628404|1628969|1628973,1627742|1630534|1630572|1642347|1642867,0.875,0.8755587619351178,401810158,46498,1.0,1080,2025-11-30,2025-11-29,2025-11-26,401810158:1080,1,0.5,1764,0.015625,0.015485621731120678,0.25,-0.23451437826887933
401810158,1764548649,1553.0,1,1626157|1628404|1628969|1628973|1630540,1627742|1630193|1630567|1642266|1642419,0.845,0.846205689040903,401810158,46549,7.0,1560,2025-11-30,2025-11-29,2025-11-26,401810158:1560,1,0.40625,1764,0.024025000000000008,0.02365269008338343,0.3525390625,-0.32888637241661656
401810160,1764548886,1576.0,0,203924|1630166|1631200|1631321|1641739,1628983|1629652|1631096|1631114|1641717,0.28,0.2907485530658273,401810160,46556,16.0,1560,2025-11-30,2025-11-29,2025-11-26,401810160:1560,1,0.546875,1764,0.07840000000000001,0.0845347211098722,0.299072265625,-0.2145375445151278
401810158,1764550028,2040.0,1,203903|1626157|1628404|1628969|1642278,1630193|1630567|1641711|1642347|1642867,0.955,0.9544317385939216,401810158,46595,0.0,2040,2025-11-30,2025-11-29,2025-11-26,401810158:2040,1,0.46875,1764,0.002025000000000004,0.0020764664475726937,0.2822265625,-0.2801500960524273
401810160,1764550086,2033.0,0,203924|1629057|1631101|1631126|1641739,1628983|1630198|1630598|1631119|1642349,0.305,0.3158564725780362,401810160,46596,7.0,2040,2025-11-30,2025-11-29,2025-11-26,401810160:2040,1,0.515625,1764,0.093025,0.09976531126943972,0.265869140625,-0.16610382935556028
401810158,1764551348,2514.0,1,1626157|1628969|1628973|1629011|1630540,1627742|1630193|1630572|1642266|1642867,0.996,0.9957803044195526,401810158,46635,6.0,2520,2025-11-30,2025-11-29,2025-11-26,401810158:2520,1,0.578125,1764,1.600000000000003e-05,1.780583079164762e-05,0.177978515625,-0.17796070979420836
401810160,1764551466,2527.0,0,203924|1630166|1631101|1631321|1641739,1629026|1630598|1631096|1631114|1642349,0.0899999999999999,0.0963564791856118,401810160,46638,7.0,2520,2025-11-30,2025-11-29,2025-11-26,401810160:2520,1,0.5,1764,0.008099999999999982,0.00928457108104724,0.25,-0.24071542891895276
401810162,1764555188,146.0,0,201566|201942|203897|1629234|1631099,1628991|1631246|1641744|1642377|1642907,0.425,0.4353281928973238,401810162,46674,26.0,120,2025-11-30,2025-11-29,2025-11-26,401810162:120,1,0.5,1764,0.18062499999999998,0.18951063553124953,0.25,-0.06048936446875047
401810162,1764556215,602.0,0,1628370|1630173|1631165|1642363|1642875,203484|1628991|1629111|1630583|1642285,0.345,0.3558606869053298,401810162,46691,2.0,600,2025-11-30,2025-11-29,2025-11-26,401810162:600,1,0.4375,1764,0.11902499999999998,0.12663682848473315,0.19140625,-0.06476942151526685
401810162,1764557539,1081.0,0,201566|201942|203897|1629234|1631099,203484|1629111|1630583|1642285|1642377,0.425,0.4353281928973238,401810162,46711,1.0,1080,2025-11-30,2025-11-29,2025-11-26,401810162:1080,1,0.515625,1764,0.18062499999999998,0.18951063553124953,0.265869140625,-0.07635850509375047
401810162,1764559639,1560.0,0,201566|201942|203897|1629234|1631099,1628991|1631246|1641744|1642377|1642907,0.2249999999999999,0.2351889826394072,401810162,46732,0.0,1560,2025-11-30,2025-11-29,2025-11-26,401810162:1560,1,0.65625,1764,0.050624999999999955,0.055313857554959385,0.4306640625,-0.3753502049450406
401810162,1764560768,2012.0,0,201942|1628370|1630173|1631099|1642363,1628991|1630583|1631246|1641744|1642907,0.285,0.2957770092531258,401810162,46751,28.0,2040,2025-11-30,2025-11-29,2025-11-26,401810162:2040,1,0.53125,1764,0.08122499999999999,0.08748403920272366,0.2822265625,-0.19474252329727634
401810162,1764561982,2499.0,0,201566|201942|203897|1628370|1642875,203484|1629111|1629723|1630583|1642285,0.3149999999999999,0.325876295535893,401810162,46770,21.0,2520,2025-11-30,2025-11-29,2025-11-26,401810162:2520,1,0.59375,1764,0.09922499999999994,0.10619535999219666,0.3525390625,-0.24634370250780335
401810164,1764634447,143.0,1,202699|1630595|1631105|1641709|1642450,1629638|1630168|1630552|1630700|1642258,0.755,0.7609666626329321,401810164,46797,23.0,120,2025-12-01,2025-11-30,2025-11-26,401810164:120,1,0.640625,1764,0.060024999999999995,0.057136936372838495,0.129150390625,-0.0720134542521615
401810166,1764634448,115.0,1,203114|203468|1628963|1641731|1642273,203507|1626167|1629645|1631157|1631260,0.18,0.1897025936278215,401810166,46798,5.0,120,2025-12-01,2025-11-30,2025-11-26,401810166:120,1,0.53125,1764,0.6724000000000001,0.6565818867734794,0.2197265625,0.4368553242734794
401810166,1764635468,606.0,1,1630551|1641715|1641774|1642267|1642273,1626171|1628398|1629018|1630175|1630579,0.17,0.1794044464948028,401810166,46832,6.0,600,2025-12-01,2025-11-30,2025-11-26,401810166:600,1,0.46875,1764,0.6889,0.673377062432501,0.2822265625,0.39115049993250095
401810164,1764635646,582.0,1,202699|1627747|1630191|1631093|1641842,1628379|1630168|1630249|1630700|1631243,0.78,0.7852456166426707,401810164,46837,18.0,600,2025-12-01,2025-11-30,2025-11-26,401810164:600,1,0.75,1764,0.04839999999999999,0.04611944517118677,0.0625,-0.016380554828813232
401810168,1764636187,82.0,1,203952|1626181|1628389|1629639|1630558,201935|202695|1627739|1627826|1628381,0.75,0.7561088293518546,401810168,46852,38.0,120,2025-12-01,2025-11-30,2025-11-26,401810168:120,1,0.5625,1764,0.0625,0.05948290312012276,0.19140625,-0.13192334687987722
401810164,1764636786,1090.0,1,202699|1631105|1641709|1641842|1642450,1629638|1630552|1630700|1631243|1642258,0.79,0.7949532964765185,401810164,46881,10.0,1080,2025-12-01,2025-11-30,2025-11-26,401810164:1080,1,0.484375,1764,0.044099999999999986,0.04204415062584654,0.265869140625,-0.22382498999915346
401810166,1764636788,1078.0,1,203114|203468|1628963|1641731|1642267,203507|1626167|1629645|1631157|1631260,0.2049999999999999,0.2153672104632901,401810166,46883,2.0,1080,2025-12-01,2025-11-30,2025-11-26,401810166:1080,1,0.515625,1764,0.6320250000000003,0.6156486144161589,0.234619140625,0.3810294737911589
401810168,1764637447,618.0,1,1629639|1630696|1631170|1641796|1642276,201587|201935|1628381|1641738|1642920,0.755,0.7609666626329321,401810168,46915,18.0,600,2025-12-01,2025-11-30,2025-11-26,401810168:600,1,0.5,1764,0.060024999999999995,0.057136936372838495,0.25,-0.1928630636271615
401810164,1764638527,1556.0,1,202699|1630595|1631105|1641709|1642450,1629638|1630168|1630552|1630700|1642258,0.605,0.6147457814649085,401810164,46936,4.0,1560,2025-12-01,2025-11-30,2025-11-26,401810164:1560,1,0.53125,1764,0.15602500000000002,0.14842081289908401,0.2197265625,-0.07130574960091599
401810166,1764638648,1549.0,1,203114|203468|1628963|1641731|1642273,203507|1626167|1629645|1631157|1631260,0.06,0.0646321725566653,401810166,46944,11.0,1560,2025-12-01,2025-11-30,2025-11-26,401810166:1560,1,0.515625,1764,0.8835999999999999,0.8749129726160639,0.234619140625,0.6402938319910639
401810168,1764638771,1086.0,1,203952|1626181|1628389|1630558|1631323,101108|201935|202695|1627739|1627826,0.69,0.6977427316934436,401810168,46949,6.0,1080,2025-12-01,2025-11-30,2025-11-26,401810168:1080,1,0.5,1764,0.09610000000000003,0.09135945624414163,0.25,-0.15864054375585837
401810164,1764639607,2034.0,1,1630191|1630595|1631093|1641709|1641842,1628379|1630168|1630249|1630811|1631243,0.6599999999999999,0.6684976100200452,401810164,46990,6.0,2040,2025-12-01,2025-11-30,2025-11-26,401810164:2040,1,0.578125,1764,0.11560000000000005,0.10989383456242206,0.177978515625,-0.06808468106257794
401810166,1764639969,2057.0,1,203468|1630551|1641715|1641774|1642267,1626171|1628398|1629018|1630579|1631157,0.2149999999999999,0.2256022245825094,401810166,47006,17.0,2040,2025-12-01,2025-11-30,2025-11-26,401810166:2040,1,0.609375,1764,0.6162250000000002,0.5996919145715583,0.152587890625,0.44710402394655835
401810164,1764640814,2541.0,1,202699|1630595|1631105|1641709|1642450,1629638|1630168|1630552|1630700|1630811,0.575,0.585341593883896,401810164,47034,21.0,2520,2025-12-01,2025-11-30,2025-11-26,401810164:2520,1,0.3125,1764,0.18062500000000004,0.17194159376274787,0.47265625,-0.30071465623725213
401810168,1764641167,1592.0,1,203952|1626181|1628389|1629639|1630558,101108|1641738|1642353|1642920|1642949,0.988,0.98791535729111,401810168,47053,32.0,1560,2025-12-01,2025-11-30,2025-11-26,401810168:1560,1,0.484375,1764,0.00014400000000000025,0.00014603858940152777,0.265869140625,-0.26572310203559846
401810166,1764641169,2512.0,1,203114|203468|1641715|1641731|1641774,203507|1629018|1630579|1631157|1631260,0.18,0.1897025936278215,401810166,47054,8.0,2520,2025-12-01,2025-11-30,2025-11-26,401810166:2520,1,0.5625,1764,0.6724000000000001,0.6565818867734794,0.19140625,0.4651756367734794
