frame,timestamp,player_id,team,x_position,y_position,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,fast_break_flag,possession_id,possession_duration,confidence,velocity_mean_30,velocity_max_30,dist_traveled_30,possession_pct_30,velocity_mean_90,velocity_max_90,dist_traveled_90,possession_pct_90,velocity_mean_150,velocity_max_150,dist_traveled_150,possession_pct_150,shots_90,passes_90,dribbles_90,possession_run,team_velocity_mean,opp_velocity_mean,spacing_advantage,dist_to_basket_mean_30,vel_toward_basket_mean_30,drive_rate_30,dist_to_basket_mean_90,vel_toward_basket_mean_90,drive_rate_90,dist_to_basket_mean_150,vel_toward_basket_mean_150,drive_rate_150,shot_quality_proxy,turnover_flag,pace_30,pick_roll_proxy
719,11.995,3,green,2739,1668,0.0,0.0,0.0,corner_3,0,,,254.1,none,0.0,2866.0,1671.5,0,0,,0.0,14.0,375.0,438.0,670.0,,,0.0,960.3,0.0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,,,960.3,0.0,0.0,960.3,0.0,0.0,960.3,0.0,0.0,0.0,0,0.0,0
719,11.995,4,green,2993,1675,0.0,0.0,0.0,corner_3,0,,,254.1,none,0.0,2866.0,1671.5,0,0,,0.0,609.0,404.0,1153.0,675.0,,,0.0,859.1,0.0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,,,859.1,0.0,0.0,859.1,0.0,0.0,859.1,0.0,0.0,0.0,0,0.0,0
720,12.012,3,green,2739,1668,0.0,0.0,0.0,corner_3,0,,,255.1,none,0.0,2866.5,1671.5,0,0,,0.0,15.0,375.0,438.0,670.0,,,0.0,960.3,0.0,0,0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0.5,,,960.3,0.0,0.0,960.3,0.0,0.0,960.3,0.0,0.0,0.0,0,0.0,0
720,12.012,4,green,2994,1675,1.0,1.0,0.0,corner_3,0,,,255.1,none,0.0,2866.5,1671.5,0,0,,0.0,616.0,404.0,1152.0,675.0,,,0.0,858.8,0.3,0,0,2,0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0,0,0,2,0.5,,,859.0,0.15,0.0,859.0,0.15,0.0,859.0,0.15,0.0,0.0,0,0.0,0
721,12.029,3,green,2734,1667,5.1,5.1,191.3,corner_3,0,,,260.1,none,0.0,2864.0,1671.0,0,0,,0.0,-13.0,285.0,439.0,671.0,,,0.0,962.1,-1.84,0,0,3,0,1.0,1.7,5.1,5.1,0.0,1.7,5.1,5.1,0.0,1.7,5.1,5.1,0.0,0,0,0,3,2.55,,,960.9,-0.61,0.0,960.9,-0.61,0.0,960.9,-0.61,0.0,0.0,0,0.0,0
721,12.029,4,green,2994,1675,0.0,-1.0,0.0,corner_3,0,,,260.1,none,0.0,2864.0,1671.0,0,0,,0.0,339.0,271.0,432.0,378.0,,,0.0,858.8,0.0,0,0,3,0,1.0,0.33,1.0,1.0,0.0,0.33,1.0,1.0,0.0,0.33,1.0,1.0,0.0,0,0,0,3,2.55,,,858.9,0.1,0.0,858.9,0.1,0.0,858.9,0.1,0.0,0.0,0,0.0,0
722,12.045,3,green,2734,1667,0.0,-5.1,0.0,corner_3,0,,,260.1,none,0.0,2864.0,1671.0,0,0,,0.0,-13.0,285.0,438.0,671.0,,,0.0,962.1,0.0,0,0,4,0,1.0,1.27,5.1,5.1,0.0,1.27,5.1,5.1,0.0,1.27,5.1,5.1,0.0,0,0,0,4,0.0,,,961.2,-0.46,0.0,961.2,-0.46,0.0,961.2,-0.46,0.0,0.0,0,0.0,0
722,12.045,4,green,2994,1675,0.0,0.0,0.0,corner_3,0,,,260.1,none,0.0,2864.0,1671.0,0,0,,0.0,339.0,271.0,432.0,378.0,,,0.0,858.8,0.0,0,0,4,0,1.0,0.25,1.0,1.0,0.0,0.25,1.0,1.0,0.0,0.25,1.0,1.0,0.0,0,0,0,4,0.0,,,858.9,0.08,0.0,858.9,0.08,0.0,858.9,0.08,0.0,0.0,0,0.0,0
723,12.062,2,green,2670,1192,0.0,0.0,0.0,3pt_arc,0,,,479.3,none,0.0,2702.0,1429.5,0,0,,0.0,149.0,127.0,1025.0,668.0,,,0.0,671.3,0.0,0,0,5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5,0.0,,,671.3,0.0,0.0,671.3,0.0,0.0,671.3,0.0,0.0,0.0,0,0.0,0
723,12.062,3,green,2734,1667,0.0,0.0,0.0,corner_3,0,,,479.3,none,0.0,2702.0,1429.5,0,0,,0.0,-15.0,217.0,445.0,668.0,,,0.0,962.1,0.0,0,0,5,0,1.0,1.02,5.1,5.1,0.0,1.02,5.1,5.1,0.0,1.02,5.1,5.1,0.0,0,0,0,5,0.0,,,961.4,-0.37,0.0,961.4,-0.37,0.0,961.4,-0.37,0.0,0.0,0,0.0,0
724,12.079,1,green,3395,977,0.0,0.0,0.0,paint,0,,,758.4,none,179427.0,2932.3,1279.0,1,0,,0.0,881.2505340576172,223.35104370117188,1254.0583038330078,617.4676818847656,,,0.0,188.5,0.0,0,0,6,0,0.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0.75,,,188.5,0.0,0.0,188.5,0.0,0.0,188.5,0.0,0.0,0.0,0,0.0,0
724,12.079,2,green,2668,1193,2.24,2.24,153.4,3pt_arc,0,,,478.6,none,179427.0,2932.3,1279.0,1,0,,0.0,149.0,128.0,1024.0,668.0,,,0.0,673.5,-2.23,0,0,6,0,1.0,1.12,2.24,2.2,0.0,1.12,2.24,2.2,0.0,1.12,2.24,2.2,0.0,0,0,0,6,0.75,,,672.4,-1.12,0.0,672.4,-1.12,0.0,672.4,-1.12,0.0,0.0,0,0.0,0
724,12.079,3,green,2734,1667,0.0,0.0,0.0,corner_3,0,,,478.6,none,179427.0,2932.3,1279.0,1,0,,0.0,-15.0,216.0,446.0,668.0,,,0.0,962.1,0.0,0,0,6,0,1.0,0.85,5.1,5.1,0.0,0.85,5.1,5.1,0.0,0.85,5.1,5.1,0.0,0,0,0,6,0.75,,,961.5,-0.31,0.0,961.5,-0.31,0.0,961.5,-0.31,0.0,0.0,0,0.0,0
