frame,timestamp,player_id,team,x_position,y_position,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,fast_break_flag,possession_id,possession_duration,confidence
719,11.995,3,green,2739,1668,0.0,0.0,0.0,corner_3,0,,,254.1,none,0.0,2866.0,1671.5,0,0,,0.0,14,375,438,670,,,0.0,960.3,0.0,0,0,1,0,1.0
719,11.995,4,green,2993,1675,0.0,0.0,0.0,corner_3,0,,,254.1,none,0.0,2866.0,1671.5,0,0,,0.0,609,404,1153,675,,,0.0,859.1,0.0,0,0,1,0,1.0
720,12.012,3,green,2739,1668,0.0,0.0,0.0,corner_3,0,,,255.1,none,0.0,2866.5,1671.5,0,0,,0.0,15,375,438,670,,,0.0,960.3,0.0,0,0,2,0,1.0
720,12.012,4,green,2994,1675,1.0,1.0,0.0,corner_3,0,,,255.1,none,0.0,2866.5,1671.5,0,0,,0.0,616,404,1152,675,,,0.0,858.8,0.3,0,0,2,0,1.0
721,12.029,3,green,2734,1667,5.1,5.1,191.3,corner_3,0,,,260.1,none,0.0,2864.0,1671.0,0,0,,0.0,-13,285,439,671,,,0.0,962.1,-1.84,0,0,3,0,1.0
721,12.029,4,green,2994,1675,0.0,-1.0,0.0,corner_3,0,,,260.1,none,0.0,2864.0,1671.0,0,0,,0.0,339,271,432,378,,,0.0,858.8,0.0,0,0,3,0,1.0
722,12.045,3,green,2734,1667,0.0,-5.1,0.0,corner_3,0,,,260.1,none,0.0,2864.0,1671.0,0,0,,0.0,-13,285,438,671,,,0.0,962.1,0.0,0,0,4,0,1.0
722,12.045,4,green,2994,1675,0.0,0.0,0.0,corner_3,0,,,260.1,none,0.0,2864.0,1671.0,0,0,,0.0,339,271,432,378,,,0.0,858.8,0.0,0,0,4,0,1.0
723,12.062,2,green,2670,1192,0.0,0.0,0.0,3pt_arc,0,,,479.3,none,0.0,2702.0,1429.5,0,0,,0.0,149,127,1025,668,,,0.0,671.3,0.0,0,0,5,0,1.0
723,12.062,3,green,2734,1667,0.0,0.0,0.0,corner_3,0,,,479.3,none,0.0,2702.0,1429.5,0,0,,0.0,-15,217,445,668,,,0.0,962.1,0.0,0,0,5,0,1.0
724,12.079,1,green,3395,977,0.0,0.0,0.0,paint,0,,,758.4,none,179427.0,2932.3,1279.0,1,0,,0.0,881.2505340576172,223.35104370117188,1254.0583038330078,617.4676818847656,,,0.0,188.5,0.0,0,0,6,0,0.867
