frame,timestamp,ball_x2d,ball_y2d,detected,live,ball_inferred,ball_x2d_px,ball_y2d_px
0,0.0,1715,1428,1,1,0,1173,641
3,0.1,1715,1428,1,1,0,,
6,0.2,1006,1309,1,1,0,1379,520
9,0.3,1006,1309,1,1,0,,
12,0.4,3209,1477,1,1,0,1078,422
15,0.5,49,1384,1,1,1,1283,894
18,0.6,228,1424,1,1,0,379,126
21,0.7,229,1424,1,1,0,395,140
24,0.8,143,1464,1,1,1,275,411
27,0.9,950,1050,1,1,0,237,816
30,1.0,927,1057,1,1,0,251,796
33,1.1,907,1063,1,1,0,258,782
36,1.2,1669,652,1,1,1,276,920
39,1.3,321,1437,1,1,0,837,485
42,1.4,321,1437,1,1,0,,
45,1.5,99,1481,1,1,0,184,462
48,1.6,1461,712,1,1,1,368,900
51,1.7,294,1408,1,1,0,731,166
54,1.8,282,1437,1,1,1,750,447
57,1.9,418,1445,1,1,0,946,559
60,2.0,333,1418,1,1,1,868,400
63,2.1,491,1414,1,1,0,1048,523
66,2.2,510,1411,1,1,0,1066,524
69,2.3,532,1405,1,1,0,1090,521
72,2.4,732,1430,1,1,1,61,952
75,2.5,734,1155,1,1,1,242,1068
78,2.6,1449,868,1,1,1,-84,1051
81,2.7,901,1072,1,1,0,175,619
84,2.8,1399,816,1,1,1,224,952
87,2.9,991,1033,1,1,0,242,621
90,3.0,84,337,1,1,0,228,625
93,3.1,76,337,1,1,0,214,625
96,3.2,73,339,1,1,0,208,629
99,3.3,60,341,1,1,0,184,633
102,3.4,31,506,1,1,1,91,955
105,3.5,1055,1425,1,1,0,1385,47
108,3.6,1055,1425,1,1,1,1311,26
111,3.7,1055,1425,1,1,0,1309,50
114,3.8,1055,1425,1,1,0,1285,55
117,3.9,1055,1425,1,1,1,1213,40
120,4.0,1055,1425,1,1,0,1208,61
123,4.1,1055,1425,1,1,1,1151,41
126,4.2,1055,1425,1,1,0,1143,62
129,4.3,1055,1425,1,1,0,1131,57
132,4.4,1055,1425,1,1,1,1028,27
135,4.5,492,25,1,1,0,1022,50
138,4.6,478,26,1,1,0,998,52
141,4.7,478,26,1,1,0,,
144,4.8,294,188,1,1,0,641,346
147,4.9,289,194,1,1,0,632,357
150,5.0,283,200,1,1,0,620,368
153,5.1,274,208,1,1,0,601,384
156,5.2,243,330,1,1,1,522,614
159,5.3,836,48,1,1,0,1643,94
162,5.4,829,47,1,1,0,1631,93
165,5.5,832,48,1,1,0,1636,94
168,5.6,839,51,1,1,0,1648,99
171,5.7,852,52,1,1,0,1671,102
174,5.8,865,56,1,1,0,1695,108
177,5.9,894,247,1,1,1,1740,467
180,6.0,907,77,1,1,0,1771,148
183,6.1,942,264,1,1,1,1830,500
