game_id,person_id,derived_on_court_seconds,boxscore_minutes_seconds,absolute_difference_seconds
1012600012,1642287,1108.0,1108.0,0.0
1012600012,1628878,1401.0,1401.0,0.0
1012600012,1628276,1244.0,1244.0,0.0
1012600012,1642790,614.0,614.0,0.0
1012600012,1642210,530.0,530.0,0.0
1012600012,1628242,585.0,585.0,0.0
1012600012,1643444,1298.0,1298.0,0.0
1012600012,1643462,999.0,999.0,0.0
1012600012,1643461,826.0,826.0,0.0
1012600012,1643477,690.0,690.0,0.0
1012600012,1642244,801.0,801.0,0.0
1012600012,1630996,0.0,0.0,0.0
1012600012,203014,0.0,0.0,0.0
1012600012,1630148,0.0,0.0,0.0
1012600012,196295840,1201.0,1201.0,0.0
1012600012,196295839,913.0,913.0,0.0
1012600012,196295828,614.0,614.0,0.0
1012600012,196295831,1920.4,1920.4,0.0
1012600012,196295837,1594.6,1594.6,0.0
1012600012,196295838,1325.6,1325.6,0.0
1012600012,196295841,1089.0,1089.0,0.0
1012600012,196295826,672.4,672.4,0.0
1012600012,196295834,1182.0,1182.0,0.0
1012600012,196295830,522.0,522.0,0.0
1012600012,196295836,574.0,574.0,0.0
1012600012,196295835,392.0,392.0,0.0
1012600012,196295829,0.0,0.0,0.0
1012600012,196295832,0.0,0.0,0.0
1012600012,196295833,0.0,0.0,0.0
1012600012,196295827,0.0,0.0,0.0
1012600018,203825,1231.0,1231.0,0.0
1012600018,1628269,1018.0,1018.0,0.0
1012600018,203827,806.0,806.0,0.0
1012600018,1627675,1014.0,1014.0,0.0
1012600018,1643426,1672.0,1672.0,0.0
1012600018,1642797,900.0,900.0,0.0
1012600018,1643490,1054.0,1054.0,0.0
1012600018,1643488,1463.0,1463.0,0.0
1012600018,1643489,1020.0,1020.0,0.0
1012600018,1643458,876.0,876.0,0.0
1012600018,1642320,333.0,333.0,0.0
1012600018,1642820,613.0,613.0,0.0
1012600018,1642826,0.0,0.0,0.0
1012600018,1643529,0.0,0.0,0.0
1012600018,1642807,0.0,0.0,0.0
1012600018,1643504,0.0,0.0,0.0
1012600018,1629483,0.0,0.0,0.0
1012600018,1641657,0.0,0.0,0.0
1012600018,1628915,916.0,916.0,0.0
1012600018,1643420,1670.0,1670.0,0.0
1012600018,1627701,887.0,887.0,0.0
1012600018,1628279,1032.0,1032.0,0.0
1012600018,1627700,1322.0,1322.0,0.0
1012600018,1643457,1338.0,1338.0,0.0
1012600018,1642801,1197.0,1197.0,0.0
1012600018,1643445,1365.0,1365.0,0.0
1012600018,1631118,1368.0,1368.0,0.0
1012600018,1641663,905.0,905.0,0.0
1012600018,1631263,0.0,0.0,0.0
1012600018,1629576,0.0,0.0,0.0
1012600018,204330,0.0,0.0,0.0
1012600018,1629490,0.0,0.0,0.0
1012600018,1629497,0.0,0.0,0.0
1012600018,1631055,0.0,0.0,0.0
1022600006,1631083,1398.5,1398.5,0.0
1022600006,1642296,1005.0,1005.0,0.0
1022600006,1630143,1504.0,1504.0,0.0
1022600006,1629524,1822.9,1822.9,0.0
1022600006,1642304,1711.0,1711.0,0.0
1022600006,1643527,689.0,689.0,0.0
1022600006,1629484,817.0,817.0,0.0
1022600006,1643494,770.0,770.0,0.0
1022600006,1642782,1413.5,1413.5,0.0
1022600006,1643436,479.1,479.1,0.0
1022600006,1641650,390.0,390.0,0.0
1022600006,196295930,0.0,0.0,0.0
1022600006,1628317,0.0,0.0,0.0
1022600006,1630154,0.0,0.0,0.0
1022600006,1630134,0.0,0.0,0.0
1022600006,1643447,1920.0,1920.0,0.0
1022600006,1642288,2144.0,2144.0,0.0
1022600006,1642289,1480.0,1480.0,0.0
1022600006,203400,1967.0,1967.0,0.0
1022600006,1642292,2059.0,2059.0,0.0
1022600006,1627671,895.0,895.0,0.0
1022600006,204322,920.0,920.0,0.0
1022600006,1642321,242.0,242.0,0.0
1022600006,1642786,373.0,373.0,0.0
1022600006,1630096,0.0,0.0,0.0
1022600006,204333,0.0,0.0,0.0
1022600006,1628922,0.0,0.0,0.0
1022600006,202664,0.0,0.0,0.0
1022600006,1642818,0.0,0.0,0.0
1022600012,1642784,1910.0,1910.0,0.0
1022600012,1629501,1602.0,1602.0,0.0
1022600012,1629491,1845.0,1845.0,0.0
1022600012,1629481,2134.0,2134.0,0.0
1022600012,203824,1377.0,1377.0,0.0
1022600012,1642793,929.0,929.0,0.0
1022600012,1641652,481.0,481.0,0.0
1022600012,202252,850.0,850.0,0.0
1022600012,1630386,872.0,872.0,0.0
1022600012,1642808,0.0,0.0,0.0
1022600012,1629574,0.0,0.0,0.0
1022600012,1641675,0.0,0.0,0.0
1022600012,1643425,0.0,0.0,0.0
1022600012,1643424,0.0,0.0,0.0
1022600012,1631009,2199.0,2199.0,0.0
1022600012,1631044,2145.0,2145.0,0.0
1022600012,1642291,2026.0,2026.0,0.0
1022600012,1628277,2027.7,2027.7,0.0
1022600012,1628886,1871.8,1871.8,0.0
1022600012,1643431,549.0,549.0,0.0
1022600012,1642804,800.2,800.2,0.0
1022600012,1643469,80.1,80.1,0.0
1022600012,1642302,221.2,221.2,0.0
1022600012,1631021,80.0,80.0,0.0
1022600012,1642801,0.0,0.0,0.0
1022600012,1628280,0.0,0.0,0.0
1022600017,1628931,1896.0,1896.0,0.0
1022600017,203866,1782.2,1782.2,0.0
1022600017,204329,1757.6,1757.6,0.0
1022600017,1630097,1668.2,1668.2,0.0
1022600017,1631007,2186.3,2186.3,0.0
1022600017,1642767,998.5,998.5,0.0
1022600017,1641656,642.4,642.4,0.0
1022600017,1642822,1068.8,1068.8,0.0
1022600017,1643479,0.0,0.0,0.0
1022600017,1641695,0.0,0.0,0.0
1022600017,1631039,0.0,0.0,0.0
1022600017,203026,0.0,0.0,0.0
1022600017,1628508,0.0,0.0,0.0
1022600017,1643447,1561.9,1561.9,0.0
1022600017,1642288,2316.0,2316.0,0.0
1022600017,1642289,1610.3,1610.3,0.0
1022600017,1642292,1883.1,1883.1,0.0
1022600017,203400,2061.0,2061.0,0.0
1022600017,204322,789.7,789.7,0.0
1022600017,204333,1076.0,1076.0,0.0
1022600017,1627671,702.0,702.0,0.0
1022600017,1642786,0.0,0.0,0.0
1022600017,1642321,0.0,0.0,0.0
1022600017,1630096,0.0,0.0,0.0
1022600017,1628922,0.0,0.0,0.0
1022600017,202664,0.0,0.0,0.0
1022600017,1642818,0.0,0.0,0.0
1022600024,201886,1965.0,1965.0,0.0
1022600024,203826,1990.0,1990.0,0.0
1022600024,1630442,1797.0,1797.0,0.0
1022600024,1627674,2036.0,2036.0,0.0
1022600024,1643505,1862.0,1862.0,0.0
1022600024,204468,732.0,732.0,0.0
1022600024,1643493,652.0,652.0,0.0
1022600024,1642768,474.0,474.0,0.0
1022600024,1630461,492.0,492.0,0.0
1022600024,1643487,0.0,0.0,0.0
1022600024,1630993,0.0,0.0,0.0
1022600024,1628244,0.0,0.0,0.0
1022600024,1643470,0.0,0.0,0.0
1022600024,1643438,0.0,0.0,0.0
1022600024,1643447,1722.4,1722.4,0.0
1022600024,1642288,1949.0,1949.0,0.0
1022600024,1642289,1354.3,1354.3,0.0
1022600024,1642292,1534.1,1534.1,0.0
1022600024,203400,692.0,692.0,0.0
1022600024,204322,1042.0,1042.0,0.0
1022600024,1627671,968.6,968.6,0.0
1022600024,204333,1382.0,1382.0,0.0
1022600024,1642786,946.6,946.6,0.0
1022600024,1642321,409.0,409.0,0.0
1022600024,1630096,0.0,0.0,0.0
1022600024,1628922,0.0,0.0,0.0
1022600024,202664,0.0,0.0,0.0
1022600024,1642818,0.0,0.0,0.0
1022600030,1642296,1272.4,1272.4,0.0
1022600030,1631083,1685.0,1685.0,0.0
1022600030,1630143,1479.2,1479.2,0.0
1022600030,1629524,2005.2,2005.2,0.0
1022600030,1630134,1474.4,1474.4,0.0
1022600030,1642782,1258.0,1258.0,0.0
1022600030,1629484,462.0,462.0,0.0
1022600030,1641650,715.0,715.0,0.0
1022600030,1641683,903.0,903.0,0.0
1022600030,1643436,745.8,745.8,0.0
1022600030,1643494,0.0,0.0,0.0
1022600030,1642304,0.0,0.0,0.0
1022600030,1628317,0.0,0.0,0.0
1022600030,1630154,0.0,0.0,0.0
1022600030,1629568,1260.0,1260.0,0.0
1022600030,1642290,996.8,996.8,0.0
1022600030,203398,1616.2,1616.2,0.0
1022600030,1641649,788.0,788.0,0.0
1022600030,1642817,1484.9,1484.9,0.0
1022600030,1643449,1392.0,1392.0,0.0
1022600030,1642809,1708.0,1708.0,0.0
1022600030,1642800,2025.0,2025.0,0.0
1022600030,1643441,286.0,286.0,0.0
1022600030,1643448,186.0,186.0,0.0
1022600030,1643429,257.1,257.1,0.0
1022600030,1643437,0.0,0.0,0.0
1022600030,1642303,0.0,0.0,0.0
1022600030,1631135,0.0,0.0,0.0
1022600036,203825,1377.0,1377.0,0.0
1022600036,1628269,1482.0,1482.0,0.0
1022600036,203827,1305.0,1305.0,0.0
1022600036,1627675,1738.0,1738.0,0.0
1022600036,1643426,1391.0,1391.0,0.0
1022600036,1630471,1296.0,1296.0,0.0
1022600036,1642797,856.0,856.0,0.0
1022600036,1642820,1157.0,1157.0,0.0
1022600036,1643489,1078.0,1078.0,0.0
1022600036,1643490,320.0,320.0,0.0
1022600036,1643488,0.0,0.0,0.0
1022600036,1629483,0.0,0.0,0.0
1022600036,1641657,0.0,0.0,0.0
1022600036,1629581,0.0,0.0,0.0
1022600036,1629497,1157.0,1157.0,0.0
1022600036,1629576,1229.0,1229.0,0.0
1022600036,1643420,1588.0,1588.0,0.0
1022600036,1628279,1228.0,1228.0,0.0
1022600036,1643445,1370.0,1370.0,0.0
1022600036,1643457,950.0,950.0,0.0
1022600036,1628915,1601.0,1601.0,0.0
1022600036,1631118,1365.0,1365.0,0.0
1022600036,1631263,847.0,847.0,0.0
1022600036,1630108,665.0,665.0,0.0
1022600036,1627700,0.0,0.0,0.0
1022600036,1627701,0.0,0.0,0.0
1022600036,204330,0.0,0.0,0.0
1022600036,1631055,0.0,0.0,0.0
1022600041,204333,1946.0,1946.0,0.0
1022600041,1643447,1393.6,1393.6,0.0
1022600041,1642289,1406.0,1406.0,0.0
1022600041,203400,1902.0,1902.0,0.0
1022600041,1642292,1131.0,1131.0,0.0
1022600041,204322,1095.0,1095.0,0.0
1022600041,1628922,932.4,932.4,0.0
1022600041,1627671,1015.0,1015.0,0.0
1022600041,1642321,1179.0,1179.0,0.0
1022600041,1630096,0.0,0.0,0.0
1022600041,1642288,0.0,0.0,0.0
1022600041,202664,0.0,0.0,0.0
1022600041,1642786,0.0,0.0,0.0
1022600041,1642818,0.0,0.0,0.0
1022600041,203825,2125.0,2125.0,0.0
1022600041,1628269,1484.0,1484.0,0.0
1022600041,203827,1961.0,1961.0,0.0
1022600041,1627675,2008.4,2008.4,0.0
1022600041,1643426,1994.6,1994.6,0.0
1022600041,1642820,617.0,617.0,0.0
1022600041,1630471,797.0,797.0,0.0
1022600041,1629581,350.0,350.0,0.0
1022600041,1643489,663.0,663.0,0.0
1022600041,1643488,0.0,0.0,0.0
1022600041,1629483,0.0,0.0,0.0
1022600041,1643490,0.0,0.0,0.0
1022600041,1641657,0.0,0.0,0.0
1022600041,1642797,0.0,0.0,0.0
1022600047,1630149,229.0,229.0,0.0
1022600047,1627668,1983.0,1983.0,0.0
1022600047,1627673,1934.0,1934.0,0.0
1022600047,1629546,1891.4,1891.4,0.0
1022600047,1631136,1906.0,1906.0,0.0
1022600047,204296,1425.0,1425.0,0.0
1022600047,203822,1005.0,1005.0,0.0
1022600047,1629566,966.0,966.0,0.0
1022600047,1630993,660.6,660.6,0.0
1022600047,1630384,0.0,0.0,0.0
1022600047,1630469,0.0,0.0,0.0
1022600047,1630142,0.0,0.0,0.0
1022600047,1629477,0.0,0.0,0.0
1022600047,204335,0.0,0.0,0.0
1022600047,1631083,1663.0,1663.0,0.0
1022600047,1642296,1200.0,1200.0,0.0
1022600047,1630143,1339.0,1339.0,0.0
1022600047,1629524,1794.0,1794.0,0.0
1022600047,1642304,1321.0,1321.0,0.0
1022600047,1642782,1102.0,1102.0,0.0
1022600047,1643506,1079.0,1079.0,0.0
1022600047,1629484,1061.0,1061.0,0.0
1022600047,1643436,675.0,675.0,0.0
1022600047,1628317,766.0,766.0,0.0
1022600047,1643494,0.0,0.0,0.0
1022600047,1643527,0.0,0.0,0.0
1022600047,1641683,0.0,0.0,0.0
1022600053,1643428,1730.8,1730.8,0.0
1022600053,1641651,1116.0,1116.0,0.0
1022600053,203828,1218.8,1218.8,0.0
1022600053,1629567,1671.0,1671.0,0.0
1022600053,1631141,1375.0,1375.0,0.0
1022600053,1641660,1074.2,1074.2,0.0
1022600053,1643443,1035.0,1035.0,0.0
1022600053,1629478,918.2,918.2,0.0
1022600053,1642307,1181.2,1181.2,0.0
1022600053,1628882,679.8,679.8,0.0
1022600053,1630115,0.0,0.0,0.0
1022600053,1629496,0.0,0.0,0.0
1022600053,1642798,0.0,0.0,0.0
1022600053,1643473,0.0,0.0,0.0
1022600053,1642814,0.0,0.0,0.0
1022600053,1630446,1324.0,1324.0,0.0
1022600053,1642792,1433.0,1433.0,0.0
1022600053,1631022,1724.0,1724.0,0.0
1022600053,1642785,1827.8,1827.8,0.0
1022600053,1642781,1608.0,1608.0,0.0
1022600053,1643644,1364.2,1364.2,0.0
1022600053,1643467,619.0,619.0,0.0
1022600053,1643455,967.0,967.0,0.0
1022600053,1643427,676.0,676.0,0.0
1022600053,1643430,457.0,457.0,0.0
1022600053,1643450,0.0,0.0,0.0
1022600053,1642802,0.0,0.0,0.0
1022600053,1642775,0.0,0.0,0.0
1022600053,1643440,0.0,0.0,0.0
1022600058,204333,1849.5,1849.5,0.0
1022600058,1628922,1066.0,1066.0,0.0
1022600058,1642289,1662.0,1662.0,0.0
1022600058,203400,1746.5,1746.5,0.0
1022600058,1642292,1206.0,1206.0,0.0
1022600058,204322,1146.0,1146.0,0.0
1022600058,1627671,1378.0,1378.0,0.0
1022600058,1642786,674.0,674.0,0.0
1022600058,1642321,1204.0,1204.0,0.0
1022600058,1643458,68.0,68.0,0.0
1022600058,1630096,0.0,0.0,0.0
1022600058,1642288,0.0,0.0,0.0
1022600058,1643447,0.0,0.0,0.0
1022600058,202664,0.0,0.0,0.0
1022600058,1642818,0.0,0.0,0.0
1022600058,203825,1869.0,1869.0,0.0
1022600058,1628269,1586.5,1586.5,0.0
1022600058,203827,1759.0,1759.0,0.0
1022600058,1627675,1723.0,1723.0,0.0
1022600058,1643426,1901.0,1901.0,0.0
1022600058,1630471,1045.0,1045.0,0.0
1022600058,1629479,573.0,573.0,0.0
1022600058,1643489,662.0,662.0,0.0
1022600058,1642820,577.5,577.5,0.0
1022600058,1642797,304.0,304.0,0.0
1022600058,1643488,0.0,0.0,0.0
1022600058,1629483,0.0,0.0,0.0
1022600058,1641657,0.0,0.0,0.0
1022600058,1643490,0.0,0.0,0.0
1022600064,1629481,1108.0,1108.0,0.0
1022600064,1641652,1337.0,1337.0,0.0
1022600064,1629491,1402.8,1402.8,0.0
1022600064,1643425,1412.0,1412.0,0.0
1022600064,1642784,1454.0,1454.0,0.0
1022600064,1629501,1333.2,1333.2,0.0
1022600064,1642793,1069.0,1069.0,0.0
1022600064,203824,1264.0,1264.0,0.0
1022600064,202252,1070.0,1070.0,0.0
1022600064,1629574,550.0,550.0,0.0
1022600064,1642808,0.0,0.0,0.0
1022600064,1641675,0.0,0.0,0.0
1022600064,1630386,0.0,0.0,0.0
1022600064,1643424,0.0,0.0,0.0
1022600064,1643428,1510.3,1510.3,0.0
1022600064,1641651,1601.0,1601.0,0.0
1022600064,203828,1170.0,1170.0,0.0
1022600064,1629567,1569.0,1569.0,0.0
1022600064,1631141,1509.0,1509.0,0.0
1022600064,1643443,1885.0,1885.0,0.0
1022600064,1641660,953.0,953.0,0.0
1022600064,1642307,811.7,811.7,0.0
1022600064,1629478,703.0,703.0,0.0
1022600064,1628882,288.0,288.0,0.0
1022600064,1630115,0.0,0.0,0.0
1022600064,1629496,0.0,0.0,0.0
1022600064,1642798,0.0,0.0,0.0
1022600064,1643473,0.0,0.0,0.0
1022600064,1642814,0.0,0.0,0.0
1022600070,1630142,1583.0,1583.0,0.0
1022600070,1627668,1779.0,1779.0,0.0
1022600070,1627673,2021.0,2021.0,0.0
1022600070,1629546,1644.0,1644.0,0.0
1022600070,1631136,1684.0,1684.0,0.0
1022600070,1630149,817.0,817.0,0.0
1022600070,203822,874.0,874.0,0.0
1022600070,1629566,595.0,595.0,0.0
1022600070,204335,1003.0,1003.0,0.0
1022600070,204296,0.0,0.0,0.0
1022600070,1630384,0.0,0.0,0.0
1022600070,1630469,0.0,0.0,0.0
1022600070,1629477,0.0,0.0,0.0
1022600070,1630993,0.0,0.0,0.0
1022600070,1629497,1579.0,1579.0,0.0
1022600070,1643420,1194.9,1194.9,0.0
1022600070,1631055,1751.0,1751.0,0.0
1022600070,1628279,2044.0,2044.0,0.0
1022600070,1643445,1401.1,1401.1,0.0
1022600070,1629576,1257.0,1257.0,0.0
1022600070,1627700,1363.0,1363.0,0.0
1022600070,1631263,456.0,456.0,0.0
1022600070,1628915,264.0,264.0,0.0
1022600070,1643457,538.0,538.0,0.0
1022600070,1643647,152.0,152.0,0.0
1022600070,1627701,0.0,0.0,0.0
1022600070,204330,0.0,0.0,0.0
1022600076,1629524,1617.0,1617.0,0.0
1022600076,1631083,992.0,992.0,0.0
1022600076,1629484,1343.7,1343.7,0.0
1022600076,1642782,1750.0,1750.0,0.0
1022600076,1642304,1451.9,1451.9,0.0
1022600076,1642296,802.0,802.0,0.0
1022600076,1643494,876.0,876.0,0.0
1022600076,1643506,948.1,948.1,0.0
1022600076,1630143,1056.3,1056.3,0.0
1022600076,1628317,1163.0,1163.0,0.0
1022600076,1643436,0.0,0.0,0.0
1022600076,1641683,0.0,0.0,0.0
1022600076,1643527,0.0,0.0,0.0
1022600076,1643493,1694.1,1694.1,0.0
1022600076,201886,2012.9,2012.9,0.0
1022600076,1630442,1722.0,1722.0,0.0
1022600076,1643505,1815.6,1815.6,0.0
1022600076,1642777,1831.7,1831.7,0.0
1022600076,1631118,1175.4,1175.4,0.0
1022600076,1642768,355.0,355.0,0.0
1022600076,204468,221.3,221.3,0.0
1022600076,1643487,531.3,531.3,0.0
1022600076,1643438,640.7,640.7,0.0
1022600076,1627674,0.0,0.0,0.0
1022600076,203826,0.0,0.0,0.0
1022600076,1628244,0.0,0.0,0.0
1022600076,1630461,0.0,0.0,0.0
1022600081,1629497,1821.0,1821.0,0.0
1022600081,1643420,1347.4,1347.4,0.0
1022600081,1631055,1503.6,1503.6,0.0
1022600081,1628279,1828.0,1828.0,0.0
1022600081,1627700,1570.0,1570.0,0.0
1022600081,1629576,1460.0,1460.0,0.0
1022600081,204330,1026.0,1026.0,0.0
1022600081,1643457,724.0,724.0,0.0
1022600081,1628915,525.0,525.0,0.0
1022600081,1643647,195.0,195.0,0.0
1022600081,1627701,0.0,0.0,0.0
1022600081,1643445,0.0,0.0,0.0
1022600081,1627671,1294.0,1294.0,0.0
1022600081,1628922,1423.0,1423.0,0.0
1022600081,1642289,1401.0,1401.0,0.0
1022600081,203400,1602.0,1602.0,0.0
1022600081,1642292,1279.0,1279.0,0.0
1022600081,204333,1600.0,1600.0,0.0
1022600081,204322,1293.0,1293.0,0.0
1022600081,1643447,1138.0,1138.0,0.0
1022600081,1642321,508.0,508.0,0.0
1022600081,1643458,462.0,462.0,0.0
1022600081,1630096,0.0,0.0,0.0
1022600081,1642288,0.0,0.0,0.0
1022600081,202664,0.0,0.0,0.0
1022600081,1642786,0.0,0.0,0.0
1022600081,1642818,0.0,0.0,0.0
1022600087,203825,1803.7,1803.7,0.0
1022600087,1628269,1500.0,1500.0,0.0
1022600087,203827,1728.0,1728.0,0.0
1022600087,1627675,1830.7,1830.7,0.0
1022600087,1643426,1868.3,1868.3,0.0
1022600087,1630471,880.0,880.0,0.0
1022600087,1642797,1204.0,1204.0,0.0
1022600087,1643489,817.3,817.3,0.0
1022600087,1629479,368.0,368.0,0.0
1022600087,1643488,0.0,0.0,0.0
1022600087,1629483,0.0,0.0,0.0
1022600087,1641657,0.0,0.0,0.0
1022600087,1643490,0.0,0.0,0.0
1022600087,1642820,0.0,0.0,0.0
1022600087,1629481,1705.7,1705.7,0.0
1022600087,1641652,1321.0,1321.0,0.0
1022600087,1629491,1753.7,1753.7,0.0
1022600087,1643425,1801.0,1801.0,0.0
1022600087,1642784,1776.0,1776.0,0.0
1022600087,1629501,525.0,525.0,0.0
1022600087,1642808,591.0,591.0,0.0
1022600087,202252,822.3,822.3,0.0
1022600087,1642793,979.3,979.3,0.0
1022600087,1629574,378.0,378.0,0.0
1022600087,1643424,347.0,347.0,0.0
1022600087,1630386,0.0,0.0,0.0
1022600087,203824,0.0,0.0,0.0
1022600093,1629481,1747.0,1747.0,0.0
1022600093,1641652,842.0,842.0,0.0
1022600093,1629491,1924.0,1924.0,0.0
1022600093,1643425,2056.0,2056.0,0.0
1022600093,1642784,1929.0,1929.0,0.0
1022600093,1629501,978.0,978.0,0.0
1022600093,1630386,918.0,918.0,0.0
1022600093,1642793,1013.0,1013.0,0.0
1022600093,202252,300.0,300.0,0.0
1022600093,1642808,155.0,155.0,0.0
1022600093,1629574,138.0,138.0,0.0
1022600093,203824,0.0,0.0,0.0
1022600093,1643424,0.0,0.0,0.0
1022600093,1643493,1332.0,1332.0,0.0
1022600093,203826,1917.0,1917.0,0.0
1022600093,1630442,1303.0,1303.0,0.0
1022600093,1627674,1732.0,1732.0,0.0
1022600093,1642777,1426.0,1426.0,0.0
1022600093,201886,1731.0,1731.0,0.0
1022600093,1643505,986.0,986.0,0.0
1022600093,1631118,1408.0,1408.0,0.0
1022600093,1643487,165.0,165.0,0.0
1022600093,204468,0.0,0.0,0.0
1022600093,1642768,0.0,0.0,0.0
1022600093,1643438,0.0,0.0,0.0
1022600093,1628244,0.0,0.0,0.0
1022600093,1630461,0.0,0.0,0.0
1022600098,1629498,2244.0,2244.0,0.0
1022600098,1628932,1926.0,1926.0,0.0
1022600098,1631019,1622.0,1622.0,0.0
1022600098,203855,1186.4,1186.4,0.0
1022600098,203833,2054.0,2054.0,0.0
1022600098,204319,1562.0,1562.0,0.0
1022600098,204323,695.0,695.0,0.0
1022600098,1630150,471.6,471.6,0.0
1022600098,1629488,106.0,106.0,0.0
1022600098,1631006,133.0,133.0,0.0
1022600098,1643434,0.0,0.0,0.0
1022600098,1630389,0.0,0.0,0.0
1022600098,203825,2013.0,2013.0,0.0
1022600098,1628269,1589.0,1589.0,0.0
1022600098,203827,1926.8,1926.8,0.0
1022600098,1627675,1962.4,1962.4,0.0
1022600098,1643426,2035.6,2035.6,0.0
1022600098,1642797,595.2,595.2,0.0
1022600098,1630471,387.0,387.0,0.0
1022600098,1643489,802.0,802.0,0.0
1022600098,1629479,134.0,134.0,0.0
1022600098,1642820,555.0,555.0,0.0
1022600098,1643488,0.0,0.0,0.0
1022600098,1629483,0.0,0.0,0.0
1022600098,1643490,0.0,0.0,0.0
1022600098,1641657,0.0,0.0,0.0
1022600104,203825,1493.6,1493.6,0.0
1022600104,1628269,1257.0,1257.0,0.0
1022600104,203827,1566.0,1566.0,0.0
1022600104,1627675,1432.0,1432.0,0.0
1022600104,1643426,1377.0,1377.0,0.0
1022600104,1643489,1713.0,1713.0,0.0
1022600104,1642797,1153.0,1153.0,0.0
1022600104,1630471,906.4,906.4,0.0
1022600104,1643490,597.0,597.0,0.0
1022600104,1629479,505.0,505.0,0.0
1022600104,1643488,0.0,0.0,0.0
1022600104,1629483,0.0,0.0,0.0
1022600104,1641657,0.0,0.0,0.0
1022600104,1642820,0.0,0.0,0.0
1022600104,1629524,1586.0,1586.0,0.0
1022600104,1631083,1176.0,1176.0,0.0
1022600104,1629484,1010.4,1010.4,0.0
1022600104,1642782,1505.0,1505.0,0.0
1022600104,1642304,1130.4,1130.4,0.0
1022600104,1642296,1247.0,1247.0,0.0
1022600104,1643494,1224.0,1224.0,0.0
1022600104,1643506,996.6,996.6,0.0
1022600104,1630143,895.6,895.6,0.0
1022600104,1643436,767.0,767.0,0.0
1022600104,1641683,462.0,462.0,0.0
1022600104,1628317,0.0,0.0,0.0
1022600104,1643527,0.0,0.0,0.0
1022600110,1630996,1583.0,1583.0,0.0
1022600110,203014,1788.0,1788.0,0.0
1022600110,204324,1526.0,1526.0,0.0
1022600110,1628878,1775.0,1775.0,0.0
1022600110,204365,1472.0,1472.0,0.0
1022600110,1643462,801.0,801.0,0.0
1022600110,1642324,407.0,407.0,0.0
1022600110,1630148,1322.0,1322.0,0.0
1022600110,1643444,732.0,732.0,0.0
1022600110,1642790,354.0,354.0,0.0
1022600110,1628242,240.0,240.0,0.0
1022600110,1643461,0.0,0.0,0.0
1022600110,1642287,0.0,0.0,0.0
